	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_14	7.2671e-05	4.82813e-05	6.67821e-05	6.23538e-05	1.67997e-05	8.11534e-05	0.000495147	0.00655522	0.000870355	3.08764e-05	0.000302973	2.62435e-05	0.00486457	0	3.90075e-05	1.65926e-05	2.74963e-05	2.86813e-06	0	2.12943e-05	3.19889e-05	0	0	1.1114e-05	0	1.24491e-06	0	0	0	0	0	0	0	0	0	0	0.00681828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	6.96873e-05	2.2945e-05	7.54353e-05	6.78389e-05	2.87331e-05	0.000826754	5.42081e-05	5.11881e-06	1.94751e-05	3.53329e-05	1.00977e-05	0.000420276	1.18298e-05	0.00162993	1.77912e-05	3.70981e-05	0	0	1.22475e-05	0.000430879	0	0	0.000295158	0	0	6.98376e-07	0	0	7.94515e-07	0	0	0	0	0.00121495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	5.00215e-05	3.49012e-05	1.53847e-05	0.00104726	1.32339e-05	6.91105e-05	3.01193e-05	8.6374e-06	0.000633556	4.00043e-05	1.67953e-05	3.33163e-05	0.000878826	0.00688028	0.000712677	0.000431642	5.1164e-05	2.05438e-05	2.52616e-05	1.92783e-07	0	0	0	0	6.87759e-06	0	0	0.00106678	0	0.00121315	0	0	0	0	0	0	0.000842336	0	0	0	0	0	0	0	0	0	6.40173e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	9.85541e-06	5.73625e-06	3.81602e-05	0.00128383	4.8805e-06	0	2.9212e-05	0.00942535	0	8.89946e-06	0.00174453	5.27539e-06	2.33296e-05	3.73337e-05	1.63538e-05	3.45756e-05	0.00127032	0.00606036	3.27227e-05	2.33705e-05	5.27446e-06	0.00226994	0	3.58516e-06	0	0	0.00123671	0	0	1.88243e-05	7.84036e-06	0	0	0	0	0	0	0	2.50961e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	7.46661e-05	3.87753e-05	0	4.1919e-05	3.31073e-05	0.00126503	0.00044803	0	0	4.83144e-05	9.30524e-06	1.14984e-05	0.00126056	3.27997e-05	0.000838963	1.48688e-05	0.00611053	4.80279e-06	0	0	0	0	0	8.55249e-06	0	1.9151e-05	0	8.56377e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	6.356e-05	2.15109e-06	2.86813e-06	4.01397e-06	0.00165177	1.79763e-05	3.20503e-05	0	3.94367e-06	3.51649e-06	7.37098e-06	2.89315e-05	1.0607e-07	1.26747e-05	2.05144e-05	8.55766e-06	2.51164e-05	0	0	0	4.10602e-05	0	0.00124576	0	0	0	0	0.000412052	0	0	0.000404428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	2.58213e-05	7.17032e-07	0	3.75528e-05	6.88679e-05	0.0064651	1.1831e-05	2.14049e-05	7.52883e-06	1.41031e-05	0	0	1.26991e-05	7.17032e-07	0	8.50891e-06	0.000842893	0	0	1.23705e-05	8.99294e-06	3.55992e-06	0.00567001	7.19449e-06	0	7.38055e-06	0	0.00120618	0	0	0	0	3.32596e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	2.05156e-05	2.92825e-05	2.22973e-05	0	3.34516e-05	1.58261e-05	2.15109e-06	0.000423618	0.000140615	1.14258e-05	2.17436e-05	7.50011e-06	2.88145e-06	7.38693e-05	5.09169e-06	6.01439e-06	0	3.50534e-05	0	3.94367e-06	0.000101703	0	0.000810746	0	0	0	9.63634e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0	0	4.82548e-06	0.00163191	0	3.50956e-05	1.99754e-05	1.1831e-05	8.8664e-06	8.19845e-06	7.17032e-07	8.11047e-06	3.65052e-05	2.20604e-05	2.09372e-05	9.22906e-06	3.37433e-05	0	7.17032e-07	0.000651439	0.00124336	0.000277179	0	0.000872913	0	0	0.000817789	0	0	0	0	0	0	0	3.08798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	1.02072e-05	0	0	3.74644e-05	0.0108813	2.12453e-06	1.43406e-06	0.000804458	0.00631539	2.60968e-05	4.34259e-06	0	0.000856601	0	0	2.60419e-05	4.57785e-05	0	0	0.00645908	0.00604396	7.87463e-06	9.11868e-06	0	0	0	0.000181053	0	0.000400974	0	0.006463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	7.1961e-06	2.47557e-06	0.000954861	1.09577e-05	0	2.77492e-05	0.000429398	2.80506e-05	0	6.63982e-05	4.06703e-05	0.000289791	1.69829e-06	3.17166e-05	3.49942e-05	9.93864e-06	3.43694e-05	1.68917e-05	0.00044448	0	0.00126907	0.0145946	0	8.79364e-06	3.04524e-05	2.27244e-05	0	2.39697e-05	0.00484603	0.00687048	0.00561364	2.83818e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	0	0	0	0	5.65417e-05	2.153e-05	0	0	3.2236e-05	3.22664e-06	0.00627285	1.55691e-05	0.00129625	1.04262e-05	5.37774e-06	8.2537e-06	2.05334e-05	0	1.62445e-05	0.000839575	0.00122552	0.0122485	0	3.18375e-06	2.1918e-05	0.0060679	0	0	0	0	0.00482323	2.15109e-06	0	0	1.19305e-05	0	0	0	6.03838e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	0	0	0	0	0.000149821	7.948e-06	0	2.5337e-05	3.16268e-05	0.00601461	8.73421e-06	1.35545e-05	0	0	0	0.00127559	0.00483591	5.80852e-06	1.43406e-06	0	0	0	0	0.00627405	0	0	3.31103e-05	0	0	0	1.02502e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0	0	0.00126559	0	0	0	0	0.000433859	0	0	0	0	0.00111553	0	0	0.00122215	0	0	0	0	0	0.000422768	0	0	1.82647e-05	0	0	0	0	0.000440902	0.00561364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0.00601654	1.95693e-06	0	0	0	0	2.86813e-06	1.73765e-05	0	5.25705e-06	1.31602e-05	0	0	0	0	0.000669518	5.65542e-06	0	2.61346e-05	1.78641e-05	3.53864e-05	2.03658e-05	0.000583587	0	1.33035e-05	0	0	0	0	0	5.4252e-06	0	2.49473e-05	0	0	0	0	0	0	0	0	2.97844e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	1.26865e-05	0	0	0	0	0	1.07555e-06	0.0116903	0	0.000472658	0	1.43406e-06	7.25683e-06	0	0	7.17032e-07	0.000421105	1.10314e-05	2.59712e-05	0	9.41218e-06	0.00018609	0.000313487	1.09223e-05	0	3.08269e-06	5.97476e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	0	0	0	0	0	0	0	0.000295121	4.30671e-05	2.17362e-05	0	0	0.00122872	0	0.00777899	0.0012499	0.000405479	2.37984e-06	0	0	1.69637e-05	0.000641558	3.59498e-06	0.000266423	0	0	0	0.00564904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	0	2.86813e-06	0	0	2.15109e-06	0	0	0	0	0	3.59569e-06	0.000418216	0	0.00708371	0	0	0	0	6.35217e-06	0	0.00650155	0.000819422	1.40547e-05	2.68948e-05	0	1.44732e-05	0	0.000435102	0	0	0	1.26577e-05	0.00165013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0	5.18481e-06	2.01222e-05	1.66089e-05	0	0	0.000801948	0	3.56804e-06	0	4.08356e-05	1.55663e-05	0	1.78593e-05	0.00645665	0	0.000675042	0.000801948	0	0	0	0.000400974	0	0	5.42349e-06	0.00603009	0	1.03673e-05	0	0	0	6.52753e-06	1.30081e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	0	0	0.000857979	0.00563023	0	0	2.66853e-06	8.1328e-06	0	0.000688192	0	0	4.30805e-06	0	7.90577e-06	0.00124429	0	5.32696e-06	0	0.00108439	2.89221e-05	0	0	0	0	0.00561592	5.53225e-06	0	5.32286e-06	2.90503e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	5.3156e-07	0	0	0	0	0	0	0	0	0	1.07792e-05	0.00124561	0	0.000674334	0	2.39307e-05	0	0	0	0	0	0	0	0	0	0	0.00123812	0	0.00561364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	3.09346e-05	4.0643e-07	0	0	2.24094e-05	0	0	0.000278941	7.17032e-07	0	0	0	2.03705e-06	0	1.1899e-05	0	0	0.000448059	0.000412737	1.05656e-05	0	0.000417297	0	1.05585e-05	0.0012085	2.10449e-05	2.01852e-05	0	0	2.86408e-05	0	0	0.000425047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	5.95099e-06	4.43554e-06	0	0.000274964	0	0	0	0.00563842	1.90913e-05	0	0	0	0	0	0	0	7.87689e-06	1.1105e-05	0.00120292	7.52883e-06	8.59502e-06	0	0	1.82096e-05	0	0	3.87683e-06	1.87018e-05	0	0	0	0	0.000801948	4.10821e-05	0.00603484	0	0	0.0012232	0	0	0	7.39052e-06	0.000430278	0	0	5.04456e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0.000400974	0	0	0	0	0	0	0	0	0	0	4.745e-06	0	0	0	0	2.15109e-06	9.73992e-06	0.00562751	0	3.12308e-06	0	0	0	0.00602459	0	1.91722e-05	0	1.68591e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81752e-06	0	0	0	2.35711e-05	0.000808316	0.00601461	0	2.02368e-06	0	0.00125923	2.92109e-06	2.33454e-05	0	0	0	6.87472e-06	0	2.66477e-06	0	0.00627999	0	0	0	0	0	0	0	0	0	0	0.00123396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	0	6.336e-06	2.23557e-06	0	2.43621e-05	0	0	0	0	0	0	0	0	0	0.000801948	0	0.00564789	0	0	0	0.00408683	0	0.00144351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	7.17032e-07	0	0	0	0	0	1.62913e-05	0	0	0	0	0	0	0	0.000801948	0	0	0	0	0	2.36796e-06	0	0	0	0	0	0	0	0.000417573	0	0	0	0	0	0.000412635	0	0	0	0	2.94475e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	0	0	0.00121867	0	0	0	0	0	1.95634e-05	0	0	0	0	0	0	0	1.73285e-06	0.00726186	0.00080919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	1.59098e-06	0	0.0016039	0	0	0	0	0	0	0	2.16073e-05	0.00123705	2.9756e-05	0	0	0	0	0	0	0	0	0	0.00601715	0.000420495	0.00603042	0	0	0.00603561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	7.17032e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000828294	0	0	1.51953e-05	0	0	0	0	0	0	0	0.00643979	0	0	0	0.00145796	0	0	0	0	0	0	2.4466e-05	0	0	0	0	0	0	9.61305e-07	0	1.55378e-05	0	0	0.00122073	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	2.77385e-05	0	0.000422545	0.000427171	0	0	0	0	0	0	0	0	0	0	0	3.05476e-05	0	0	0	0	0	0	1.69817e-07	0	0	0	0	0.00642365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.67176e-06	0	0	0	0	0	0	0.00122289	0	0	0	0	0.000828814	0	0	0	1.8453e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0	0	0	0	0	1.69615e-05	1.56737e-05	0	0	0	0	0	0	0	1.00401e-05	0	0	0	0	0	0	0.000801948	0	0	0	0	0	0.000400974	4.88429e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	9.13397e-06	0	0.000801948	0	0	0	0	2.73921e-05	0	0	0.00681656	0	0	0	0	0	0	0	0	5.50874e-06	0	0	0	0	0.000840407	0	0	0	0	0	0	0.00122186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000676943	0	0	0.00080594	0	2.53237e-05	0.00561381	0	2.2318e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0.000198619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062725	0	0	0.000414657	0	0.00561364	0	4.60584e-06	0	0	0.00561364	0	0.000423142	0	0	0.000650646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00561364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00564015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00656368	3.58516e-06	3.519e-05	0	1.99007e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09587e-06	0	0	0	0	8.36399e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00080512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26199e-05	0	0	0	0	1.68525e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000657704	0	0	1.91817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12425e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0561e-05	0	0.00161562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.10945e-06	0	0	0	0	0	0	0	0	0	0	6.69881e-06	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46806e-05	0	0	0	0	0	0	0	0.000430177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41135e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00144351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07222e-05	0	1.96643e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12836e-05	0	0	0.00082475	0	0	0	0	0	0	0	0	0	0.00120292	0	0	0	0	0	0	0	0	0	0	0	8.3013e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000412386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73887e-06	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16645e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
