	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d1_0	0	0.13119	0.0333221	0.0104914	0.0125734	0.00441553	0.00295936	0.00873247	0.00271498	0.00309979	0.00270052	0.000838772	0.00345755	0.00647745	0.00581833	0.00608179	0.000865633	0.00512755	0.000241332	0.00085272	0.00343502	0.000529494	0.00116751	0.000127293	0.00536735	0.00611721	0.00755194	0.000987068	0.00523905	0.000157312	6.13143e-05	0.000698153	0.00518236	0.000411892	2.40906e-05	4.03811e-05	5.72715e-06	0.00486764	1.05744e-05	0	2.48771e-05	0.000644374	0.00167869	0.000662064	0.00485385	1.08737e-05	2.00924e-07	0	0	0	0	2.10706e-05	0	0	0	0	0	0	0	1.18972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_1	0.0734267	1.98967e-05	1.38482e-05	0.00137872	0.000141285	0.00101481	0.000363587	1.43839e-05	8.89255e-06	2.61006e-05	3.20719e-05	1.76305e-05	0.000673369	1.78798e-05	0.00121424	0.000229339	3.28819e-06	2.22632e-05	0.000693585	2.63742e-06	1.95262e-05	4.73704e-06	6.946e-06	0	0.00485945	0.00164316	7.80779e-06	0	0	5.0354e-07	0.000223034	0	0	0	0	0.00451909	0	0	0	0	0.000649849	0	0	0	0	0	1.51402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_2	0.0183545	3.39466e-05	0.000694038	0.000570276	0.000284767	1.08151e-05	0.00507478	1.9624e-05	0.000329032	1.79494e-05	0.00489559	0.000352827	2.54968e-05	0.000643584	1.1243e-05	1.56254e-06	7.18713e-06	0	0.000999887	5.60152e-06	0.000350594	3.092e-06	1.70551e-05	0	2.18468e-07	0	9.43152e-06	1.60506e-05	2.56007e-05	0.000217833	0	5.09735e-06	0	0	0	4.10729e-06	7.53357e-06	0	0	0	0	1.72233e-06	0	9.23744e-06	0	0	0.000346215	0.000979264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_3	0.0117605	4.62387e-05	2.45492e-05	9.50781e-06	0.000186149	8.6844e-06	7.74198e-06	3.78192e-05	4.7263e-05	5.54506e-06	2.27575e-06	0.00483693	0.000970943	0	1.16731e-05	0	0	2.26643e-06	1.28391e-05	0.00452619	3.58919e-05	0.00454197	0	4.03522e-06	2.11809e-05	4.48105e-06	0.00116036	8.92996e-06	0	0.000665013	5.98256e-06	0	0	1.92316e-05	0.00451587	0	0	0	0	0.00450509	0	2.16361e-05	0.000986765	0	0	0	0	0	0	0	0	0	0	0.000643584	0	0	0	0	0	0	0	0	0	0	0	0.000645359	0	0	0	0	0	0	0.000643584	0.00482688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_4	0.00939108	2.03017e-05	4.19766e-05	2.10809e-05	0.000393327	4.41257e-06	3.40699e-05	1.03231e-05	2.07108e-05	4.6558e-05	7.54e-06	8.86799e-06	0.00103385	0	0	2.50793e-05	1.52653e-05	5.82702e-06	0.00132357	0	0	1.87258e-05	0.000122146	1.34588e-06	0	0.00054015	4.36041e-06	2.66084e-05	1.2218e-05	0	1.12211e-06	0	0	0.00034796	0	3.34007e-06	1.7883e-05	2.97827e-06	0.000223896	0	0	0.00506498	0	0	0	3.04004e-06	0	1.43868e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_5	0.00381123	2.54008e-05	0.000525938	3.57631e-05	1.69928e-05	1.59755e-05	0.00101757	1.65926e-05	0.000735379	1.83997e-05	0	0.000234303	0	3.26287e-06	2.29323e-05	3.1051e-06	0	0	1.83028e-05	0	2.46157e-05	1.18744e-05	0	4.14342e-05	0	5.63075e-06	0.00144214	1.16724e-05	0.00485732	0	3.53176e-06	0.000980471	0	8.48851e-06	0	1.45274e-06	1.12128e-05	0	0	0	0	0	0	0	0	0	0	1.05501e-06	0	0	0	0	0	0	0	0	5.2257e-06	0	0.000643584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_6	0.00384781	2.52407e-05	1.41536e-05	3.19e-06	2.18626e-05	0.00100888	4.43395e-05	1.68127e-05	3.45228e-05	8.28161e-06	0.00201534	2.11751e-06	0.000343311	3.08901e-06	9.13309e-06	0.00053954	1.31352e-05	0	4.60869e-06	6.2481e-06	0.000998043	0	0	2.35884e-06	1.10259e-05	0.000356722	9.64554e-06	1.1831e-05	0.00021405	2.66384e-05	0	0.00033219	0	0	0.000643584	0	1.71157e-05	0.00118283	0	0	0	0	0	0.000998398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_7	0.00221665	1.21836e-05	1.49064e-05	3.69511e-05	1.92676e-05	4.15836e-05	2.69179e-06	0.000996188	9.87236e-06	7.23304e-07	0.000990823	2.29907e-05	0.000242235	0	4.84213e-05	5.50415e-07	3.8137e-06	2.21256e-06	0.000347335	8.58829e-06	0.0010115	0	5.52029e-06	1.65767e-05	1.06835e-05	5.62823e-07	7.43858e-06	1.26387e-05	2.03621e-05	0.00450873	0	3.3292e-07	8.74883e-07	0	0	0	0.00503032	0	6.62389e-06	0.000203243	0	1.24953e-05	0	0	0	0	0	0	1.04878e-05	0.000517687	0	0	0.000528443	0	0	0	7.94808e-06	0	0	0	0	0	0	0	0	0.000643584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_8	0.003131	4.7308e-05	3.07354e-05	2.98037e-05	8.78462e-06	3.10671e-05	6.0435e-05	1.27244e-05	1.97614e-05	0.0099151	0.000352973	0	6.76059e-06	8.98812e-06	3.03806e-06	1.46669e-05	1.10787e-05	0	0.00101892	0	0.000322651	0	9.83611e-07	0	6.03222e-06	1.71476e-06	0.000682708	3.64652e-06	2.7342e-06	0.000683525	9.57662e-06	6.21805e-06	0	0.00505559	0	0	0	0.000355255	0	0.000324193	0	0	0	0	2.71655e-05	0	0	1.17715e-05	0	0	7.08398e-06	0.000321792	0	0	0	0	0	0.00482688	0	0.000979672	0	0	0	9.90792e-06	0	0.00547294	2.68717e-06	0	0	0	0	0.000671107	2.59218e-06	0.00451214	0	0	0	0	0	0	0	1.46827e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_9	0.000987918	4.43348e-06	1.16431e-06	2.99584e-05	2.19921e-06	6.15338e-06	7.88277e-06	2.73974e-05	0.00033041	0	1.1812e-05	3.62661e-06	0	3.77142e-06	2.70135e-06	0	0.000689946	1.58519e-05	1.94791e-05	4.12712e-06	0	0.000353796	0	0	0.00034931	2.30395e-06	0.000674663	0.000643584	0	2.41099e-05	4.18164e-06	0.000965376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09827e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
