	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_19	0.000165101	0.000354213	4.1453e-06	0	1.98074e-05	2.38405e-06	4.16055e-05	0	8.43735e-07	7.28051e-06	8.09917e-06	2.99546e-06	1.6065e-05	1.42557e-06	9.9075e-06	0.000353342	0	2.8285e-06	0.000993978	2.25115e-06	1.31344e-06	0	0	0	0	0.000653865	8.86635e-07	0	0	1.8501e-07	9.48796e-06	0	0.000649916	0	0	2.4315e-06	0	0	0.000648575	0	1.84494e-05	1.23797e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	7.04019e-05	9.53372e-07	0	1.01005e-05	1.76519e-06	1.50448e-05	0	0	0	4.01835e-07	0	0.00483279	5.3805e-06	5.8398e-06	1.35402e-06	0	0	0	2.7549e-06	0	0	0.000346894	0	0	0	8.85066e-06	0	0	0	0.000215816	0	1.30279e-06	0	0	0	1.75336e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.52442e-06	0	0	0	0	0	0	0	0.0011637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637626	0	0	0	1.08811e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0.000760988	0	4.25601e-06	0.0038499	0	0	0	0	5.08297e-06	1.27989e-05	0	2.30899e-06	0	0	0	0	1.93791e-05	1.47052e-06	0	0	9.37763e-06	1.07416e-05	0.000124417	0	2.46179e-06	0	0	0	0	0.000532338	0	1.91453e-05	0	0	0	0.000638684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0.000772694	1.09141e-05	0	1.42887e-05	5.01753e-07	1.96592e-05	1.01267e-06	1.56389e-05	1.04679e-05	5.0266e-06	0.00446338	0	0.0008755	8.02567e-06	0	0	0	1.7994e-07	0	0	0	0	0	6.53272e-06	6.47269e-06	0	0.00446338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82167e-06	0	0	0.000213407	0.00511914	0	0	7.0184e-06	0	0	0	0	0	0	0	0	0.000970602	0	0	0	0	0	0.00499449	0.000525375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	7.56263e-05	0	0	1.50519e-06	7.29128e-06	0	0	2.05479e-07	2.83806e-05	0	0	2.76601e-05	0	0	9.32955e-07	0	0	0	0	0	0	0	2.01676e-05	0	7.63163e-06	1.11523e-05	0	0	0	0	2.72629e-06	0	0	0.00500265	0	0.000958278	1.13446e-05	0.00446338	0.000961612	0	0	0	0	0	0	1.80058e-06	0	0	0.00544883	0	0	0	0	0	0.000338874	0	0	0	0.00479063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	9.14364e-05	3.40135e-06	0	0	0	0.000661444	0	4.04918e-07	1.89095e-06	6.49728e-06	0	6.14276e-07	0	0	0	0	9.98562e-06	2.47371e-05	0	5.54966e-06	0	0.000637626	0	0	0	0	1.70388e-05	0	0	0	0	2.57406e-05	1.38493e-05	0	0.000645373	0	0	0	0.000650881	0.000321192	0	0	0	0	0	0	0.000191288	0.00014941	0	0	0.00447117	0	0	7.66476e-09	0	0	0	0	0.000653084	0	0	0	0	0	0	0.000958016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5472e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0.000612926	0	2.74373e-06	0	7.09615e-06	0.00150127	1.33041e-05	0.000965	8.99024e-06	0	0	0	0	0	5.00778e-06	0	0	0.000349153	0	4.03516e-06	0	0	2.87239e-06	0	0	0.00480096	0	0.000637626	0	0	0	0.000956439	0	0.000993884	0	0	0	0	0	0	2.331e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0.000286405	0	0	2.15605e-05	0	0	0	1.29021e-05	0	0	2.92266e-06	0	4.67757e-05	0	0.00478973	0	1.70599e-05	0	0	0.000553416	0	0	0	0	0.000205914	0.00478223	0	0	0	0	0	0	0	7.34023e-06	0	0	0	0.00115075	0	1.6236e-05	0	1.42614e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.23577e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0.000381871	7.21003e-06	0	0	3.33392e-05	0	6.23196e-06	0	8.73089e-06	2.21216e-05	1.7916e-06	1.63549e-05	8.35212e-06	0	0	0	0	0	0	0	0	0	0	2.02268e-05	1.36271e-06	0	0	0	0	1.18881e-06	0	0	1.22762e-06	0	0	0	0	0.000981042	0.000645656	0	0	0	1.75341e-06	0	0	0	0	0	0	0.00446338	0	9.99452e-06	7.0472e-06	0	0	0	0	0	0	0	0	0.000641115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	9.80415e-05	8.15737e-06	2.89718e-06	1.31893e-05	0	7.61038e-06	2.37598e-05	3.47405e-05	0	6.79709e-06	1.13651e-05	0	7.32704e-06	4.778e-06	8.36991e-06	0	0	0	1.34923e-06	0	0	0	0.0048048	0	0	0	0	0	0	0	0	0.000205612	0	0	0	0	0	0	0	0	6.92953e-06	0	0	0	0.00446338	0	0.00478219	0	0.00446358	0	0.000637626	0	0	0	3.511e-06	0.000655635	0	0	0	0	0	0	0	0.000523017	0	0	0.000637626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0.00127394	0	0	0	0	0.000160106	0	5.90158e-06	0	0	0	0	0	3.77668e-06	1.45938e-05	0	0	0	0	8.77319e-06	0	0	0	0.00500394	0	0	0.000127525	0	1.26071e-05	0	0	0	0	0	0	0	0	0	0	1.19926e-06	0	0	0.000637626	0	0.00446388	0.000637626	0	0	1.03907e-05	0.00550456	0	0.00032498	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	2.40602e-05	1.13674e-05	2.62528e-07	0	0	0.000347488	0	0	5.13813e-05	0	0	0	0	0	1.03215e-06	0	0	4.06181e-06	0	0	0	0	0	0	0	0	0	0.000325032	0	0.00115897	0	1.71648e-05	0	6.41037e-06	0	8.06764e-06	0	0	0	3.57374e-06	0	0	0	0	0.00446338	0	0	0	0	0	0	0.00384563	0	0.000637626	0	0	0	0	9.65058e-06	0	0	0	0	0	0	0	0	0	0.000512413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0.000246009	0	0	0	8.24421e-08	0	0	0	0	5.92626e-06	0	3.46551e-06	0	0	0	0	0	0	0.000210122	0	5.31312e-06	0	0	0	6.80747e-06	0	0	0	0	2.64441e-06	7.83828e-06	0	0	0	0	2.91328e-06	0	0	0.000965541	0	8.98823e-06	0	0	0	0	0	0	8.7631e-06	0	0	0	0	0	0	0	0	0	0	0.000318813	0	0.000343724	0	0	2.68525e-06	0.00446338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	3.64534e-05	0	0	2.13989e-05	2.05574e-05	0	3.73395e-06	0	0	0	0	0	1.87418e-06	0	0.000989492	1.40548e-05	0.000331283	0	0	0	0	0	0.00516358	0	0	0	0	0	0	0	0	0	7.64714e-06	0	0	0	0	0	0	0	0.00116691	0.000653936	0	0	1.59559e-05	0.000206089	0	0	0.00383507	0	0	0	0.000964305	0	0	7.65756e-07	0	0	0	0	0	0	0	0	0	0	0.00541982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	4.62447e-06	0	0	0	8.661e-07	0	2.72494e-05	0	1.44635e-05	0	0	0	0	0	0	0.00446338	0	0	1.58464e-06	0	0.00031954	0	0.000205976	0	0	0	0	0	0	0	0	0	1.60844e-05	0	0	0.00446447	0	0	0	0	0	0	0	0	0	0	0	0	0.00446347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	3.98318e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000529242	0.000956439	0	0	2.27978e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000538879	0	0	0	0	0	0.00446647	0.00446338	0	0	0	0	0	0	0	0	0	0	0.000533865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0.000470833	0	0	0.00118602	2.95167e-05	0	6.62729e-06	3.26714e-06	1.12575e-05	0	0	0	0.000983737	0	0	0	0	0.000957193	0	0	0	0.00478219	0.00512685	0.000757745	0	0	0.000318813	0.000326268	0	0	6.28826e-06	0	0	0	0	0	4.47992e-06	0	0	0	0	0	0	0	0	0.00446338	0	1.79035e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	2.06354e-05	0	0	8.02829e-07	0	0	0	0	0	0	0	0	0	2.54121e-05	0.00448953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318813	0	0	0	0	0	0	0	0	0	0	0	0.00114773	0	0	2.31444e-06	0	0	0	0	0.000956439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	4.32435e-05	0	0	0	0	0	1.22198e-05	0	6.39697e-06	0	0	0	2.07031e-06	0	9.26791e-08	1.36831e-05	0	0.000335509	0	0	0.00446421	0	0.000966474	0	2.31201e-06	0	0	4.48261e-06	0	0	0	0.000637626	0	0	4.22465e-06	0	0	0	0	0	0	0.000659781	0	0	0	0	0.000341425	0	0	0	0	0.000637626	0	0	0.000965381	0	0	0	0	2.52363e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	3.48957e-05	1.92652e-06	2.28683e-05	0.000364165	3.093e-05	3.73254e-06	0	4.91678e-07	0	0	0	6.20185e-06	2.10743e-05	0	3.39594e-06	0	0.00383088	0	2.21873e-06	0	0	0	3.32878e-07	0	9.20171e-06	0	1.13338e-06	0.000325089	0	0	0	0	0	0	0	0	0.000637626	0	0	0	0	0.000984102	1.13537e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
