	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_0	0	0.132519	0.0347959	0.025879	0.00662993	0.0102089	0.00806932	0.0037111	0.00229797	0.00215212	0.00943674	0.00663373	0.0027614	0.00309298	0.00444343	0.00162373	0.0033774	0.00164185	0.00647204	0.00093903	0.00134832	0.00629785	0.000403276	0.00467084	0.000666588	0.0012737	6.98852e-05	0.000740725	0.0001132	0.000784098	4.64997e-05	0.00073133	0.000270516	3.21331e-05	0.000712328	2.34372e-05	0.00519608	0.00465221	0.00104345	0.000377992	2.3049e-05	0.00565229	1.97103e-05	0	0.000695362	0.00462606	1.5387e-05	0.00067086	0.00055493	0	0	0	0.000869914	0	0	0	0	0	0	0	2.06078e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0601366	5.35831e-06	5.95084e-06	3.04558e-05	3.6489e-05	0	1.26945e-05	2.6971e-06	4.8761e-05	6.53054e-06	3.22279e-06	0.0010091	1.92529e-05	5.15271e-06	2.06013e-05	1.06558e-06	1.59138e-05	1.19015e-06	1.05485e-05	0.000366144	0	0	0	0	9.18152e-06	0.00464992	0	6.44047e-06	0	0	0	0	0	0	2.09239e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0296768	2.2351e-05	3.54694e-05	4.8681e-05	2.97917e-05	0.000700681	2.79425e-05	1.23029e-05	2.17179e-05	1.8457e-05	0.000600601	2.70714e-05	2.04687e-05	0.00056806	1.46506e-05	6.83347e-06	0	2.85884e-05	0.000364768	0.000675613	3.74157e-05	0	0	0	0.000662288	0.00462697	1.84901e-05	5.92162e-06	4.40481e-05	0	0.000667038	0	0	0	1.3603e-05	0	0	0.00121797	0	1.55556e-05	0	0	0	0	0	0	0	9.84073e-06	0	0	0	0	0	2.01014e-06	0	0	0	0	0	0	0	0.00463363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000348022	0	0.000660866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0115346	0.00963811	3.63852e-05	3.82286e-05	2.03341e-05	7.71222e-06	1.4132e-05	1.31141e-05	1.47593e-05	1.07595e-05	1.91875e-06	0.000693853	0.000666083	4.45591e-06	1.74402e-05	2.04774e-05	0	0	1.07322e-05	0.000558732	0	0	2.84999e-06	5.76437e-06	0	1.45848e-05	0	0	0.00466475	0	0	0.00518594	4.89777e-06	0.000681954	0	0	0	0	0	0	0	1.31036e-05	1.92638e-06	7.38996e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86905e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.00744262	1.58205e-05	2.0862e-05	1.08178e-05	1.83308e-06	7.0947e-06	1.19113e-05	2.02186e-05	0.0009913	3.23729e-05	0	1.0539e-06	0.00100591	8.84153e-06	3.21221e-07	3.47979e-06	0.000226098	3.22487e-05	0.00100023	0	1.56793e-06	0.000698048	0	2.18822e-06	1.40469e-05	2.19168e-05	1.41591e-06	0	0	0.000660897	3.39878e-06	0	1.24144e-06	0	0	0	0	0	0	6.57271e-06	0	0	0	0	0	0.00398364	0	0.000684452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_5	0.00442677	2.34097e-05	2.8592e-06	2.82024e-05	5.86916e-06	2.85824e-07	3.47252e-05	3.93068e-05	2.11687e-06	2.65777e-06	7.20886e-07	3.37596e-05	2.51259e-05	1.42572e-05	4.58412e-06	0.000530916	1.73575e-05	0	1.64668e-05	0	2.23232e-05	1.52569e-06	7.69422e-06	0.00102346	1.84209e-05	0	0.0010122	0	0.000684523	0	3.51977e-06	0	0	2.47431e-05	0	2.72039e-06	0	0	0	0	4.60529e-06	2.22629e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92709e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_6	0.00395234	5.47878e-06	3.32283e-05	1.23233e-05	2.18065e-05	0.00036405	3.55362e-05	0.000693845	5.48412e-06	1.00179e-06	0	2.18181e-05	0	0	7.58356e-06	8.08595e-06	3.36112e-06	0	1.68829e-05	9.76696e-07	3.05133e-05	0	6.3751e-07	4.70962e-06	0	0.000662873	1.04987e-06	0.000459669	0	6.86928e-06	0	2.45151e-06	0	1.04699e-06	0	0	0	0	0	0	0	0	0.000532764	0.0009913	2.56943e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_7	0.00279733	3.7206e-05	7.75087e-06	1.12221e-05	0	1.02492e-05	0.00103381	0.0051788	0	0	3.34652e-05	6.50067e-06	1.95035e-05	3.66724e-06	1.8376e-06	1.2859e-05	0	0	1.69954e-05	0	7.03284e-06	2.01482e-05	2.41428e-05	8.90699e-08	2.98524e-05	0.00496513	0	2.74456e-06	0	0	0	2.22513e-05	0	0	0	5.87016e-06	0	0	3.41547e-06	0.000660866	0	0	0	1.81213e-05	0.00100384	0	0	0	0	0	2.22041e-06	0	0	0	1.36318e-05	0	0	0	1.4624e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33821e-06	0	0	0	0	0.00100777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_8	0.0016584	6.77432e-06	0.000602677	7.20178e-07	0	1.01765e-05	3.70165e-06	0	1.20789e-05	2.4536e-05	4.37026e-06	0	0	0	0	3.09874e-06	1.0771e-05	1.62759e-05	7.98476e-06	0	0	0	0.000344628	0.00462606	0	0	1.38263e-06	2.58474e-06	0	1.68116e-05	0	0	0.000334008	8.86539e-06	0	0	0	0	0	0	0	3.70807e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_9	0.0018459	1.0326e-05	2.48508e-05	2.31368e-05	1.33162e-05	3.41656e-06	0.000795982	1.16896e-05	3.57837e-05	0	0	9.72412e-06	0.00497852	5.48778e-05	2.74228e-05	0	4.44681e-08	0	3.01826e-05	4.05256e-06	0.000364729	0	0.00121058	0	0	6.4188e-05	0.000666408	0	0	0	6.821e-06	4.4996e-06	0	0	1.27513e-06	0	0	1.15521e-06	1.01735e-05	0.000670596	0	6.96315e-06	0	1.6884e-05	0	2.22982e-06	0	0	0	0	0	0	1.50844e-05	2.0149e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
