	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d1_0	0	0.140406	0.0372891	0.0130967	0.00620701	0.00956043	0.00299694	0.00754484	0.00562731	0.00331043	0.00201457	0.000951289	0.00178527	0.00678838	0.0109467	0.00146835	0.00020967	0.00125863	0.00159263	0.000789911	0.000880222	0.000872029	0.00128948	0.000521421	0.00151463	4.79705e-05	0.000439092	0.000110418	4.45533e-05	9.21844e-05	0.00416048	4.90019e-05	7.84951e-06	0.000407933	4.46322e-06	2.02873e-05	0.000479294	0.00644292	7.29592e-06	2.14574e-05	0.0012497	1.59213e-05	3.43008e-06	0	0.00604146	0	0	0.00509734	5.67691e-07	0	0	0	3.80253e-06	0	0	3.6597e-06	0.00479251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_1	0.0758036	5.8135e-05	4.85873e-05	2.92012e-05	1.21017e-05	3.60425e-05	4.81955e-05	7.68423e-06	0.00149725	7.94113e-05	5.074e-06	1.1066e-05	0	0.000579444	0.00136775	4.94564e-06	2.57596e-06	0.00038377	0	3.24426e-06	1.60253e-05	1.9895e-05	9.21257e-06	2.61886e-05	0	9.00284e-06	0	0	9.49163e-06	0.000342116	0	6.58411e-06	2.41189e-05	0	2.9619e-05	0.000706072	0	1.35758e-06	0	0	1.04501e-05	0	2.37355e-06	0	0.00476038	0	0	0	0	0	0	0	0.000235443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_2	0.0244065	0.00412681	2.11213e-05	0.000604178	1.57386e-05	8.64138e-05	0.00416676	2.37606e-05	5.47786e-06	1.88137e-05	3.2957e-06	1.42531e-05	6.0069e-06	1.78894e-05	0	2.92114e-05	2.1108e-06	3.01383e-06	2.23742e-05	4.27205e-06	0.000272564	2.38105e-05	0.00515894	0.000352869	2.00624e-05	0	1.29244e-05	1.17114e-05	0.00123607	0.000163057	0	0.000689703	0	0	3.93389e-05	0	9.89078e-06	2.48878e-05	1.26334e-06	0	5.14563e-06	0	0	0	0	0	0	0.00531278	0	1.76666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97522e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_3	0.0111269	4.07686e-05	5.03234e-05	8.32994e-05	5.58383e-06	6.97925e-05	0.000617315	6.90358e-05	1.72154e-05	0.000567933	1.67326e-05	2.57274e-05	0.00105682	2.216e-05	3.63163e-05	2.81165e-05	1.00845e-05	2.92245e-05	9.11667e-06	0	2.80429e-06	0.000245212	1.30002e-05	2.57747e-06	2.01084e-06	3.93998e-05	2.40497e-05	1.81079e-05	5.36755e-07	6.64014e-06	0.00139434	0	0	0.000380951	0	0	0	0	0	0	0	0	0.000471378	0	0	1.58073e-05	0	0	0	0	7.83841e-06	0	0.00477311	0	0	2.12994e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000683326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_4	0.00984792	2.65998e-05	0.000719489	1.38445e-05	8.82287e-06	3.07125e-05	0.00024435	0	0.000231543	1.27018e-05	2.15843e-05	1.69995e-05	1.80532e-05	5.46522e-06	4.33668e-05	0	2.58639e-06	1.52282e-05	7.19146e-07	6.8453e-06	0	2.92447e-06	0.000706732	2.62703e-05	0.000717734	0	0	0.000339822	3.54177e-07	9.48213e-07	0	0	0	2.92127e-06	8.76439e-06	0	0.00511218	1.97152e-06	0	0	1.19604e-05	0	0	0	3.36133e-06	2.5767e-06	0	0	0	0.000375172	2.17346e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_5	0.00292193	0.0051349	5.70786e-06	2.12182e-05	1.30814e-05	1.09709e-05	0.00481272	1.5776e-05	1.38855e-05	0.000736102	1.43798e-05	1.88236e-06	0	9.80301e-06	1.14388e-05	5.77006e-07	3.75768e-06	0.00104859	7.04644e-06	0	4.08308e-05	1.25296e-05	3.44861e-06	1.35275e-05	1.76717e-05	1.05075e-05	0.000577488	8.27353e-06	1.65369e-05	1.46404e-05	0	1.6942e-05	0	0.00123689	0	0	0	0	0.000362535	0	0	0	4.07403e-07	1.04267e-05	0	0	0	0	0	0	0	0	0	5.54404e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.50343e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_6	0.0021518	5.177e-05	0.000297437	4.98103e-06	1.47488e-05	4.80725e-05	0.00331362	9.91198e-06	1.72324e-05	3.04299e-05	1.14077e-05	1.17187e-06	0.000215587	2.65223e-05	0.000224271	0	3.7895e-06	1.51569e-05	0.000693027	0.00485492	0.00122336	0	0	1.01443e-06	1.97178e-05	1.26954e-05	0	2.24871e-05	5.79734e-06	0.00476817	0	0	0.000684899	0	0.000373237	0.00509734	1.0002e-05	1.08759e-05	0	0.000161051	0	0	0	0	0	0.00477759	0	0.00510539	0	0.000697133	0	0	0	0	0	0	2.09792e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00087e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_7	0.00400125	0.00103466	5.84327e-05	3.49635e-06	3.32964e-06	4.58807e-05	4.57828e-06	3.06471e-05	1.24947e-05	8.00965e-07	4.18405e-06	0.000375665	1.78807e-05	1.06827e-05	0.00480986	0	0.000218984	2.06759e-05	0	0.00106184	2.84227e-05	1.669e-06	1.43621e-05	1.33183e-05	3.88316e-06	0	2.42974e-06	0	0.000347766	0.0022639	0.00101947	0	0	0	2.61012e-05	0	0	3.3186e-06	0.00123251	0	0	0	0	0	0	0.00122621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101947	0.000679645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510487	0	0	0	0	0	0	0.000564465	0	0	0	0	0	0	0	0	0	0	0	0
d1_8	0.00133764	3.46419e-05	1.36522e-05	2.4258e-05	1.17478e-05	3.50642e-05	2.38747e-06	0.00060944	0	0.00887044	0	2.54078e-05	4.66766e-06	2.11718e-07	1.6976e-05	0	2.17265e-05	0.000679645	0.0047931	1.23087e-05	0	7.03767e-06	0	0	2.03918e-05	0	0	4.68227e-06	0.000376861	1.36828e-05	0	0	0	0	0	0.00476032	0	0	0	0	0	0	1.41577e-05	0	3.12493e-05	0.000679645	0	0	0	0	0.000160043	0	0	0.000681815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.21476e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_9	0.00103342	1.52303e-05	0.00412501	2.86197e-05	2.0891e-05	3.6879e-05	0.000726173	0	0.00452493	2.22069e-05	0	3.76496e-05	9.90923e-06	0	9.13653e-06	0	3.81898e-05	0	0	3.17635e-06	1.77643e-05	8.98783e-06	4.92032e-06	0.0051337	0.00106072	2.33358e-06	1.35275e-05	0	0	5.55561e-06	0	0	0.000690909	0	0	0	3.45298e-05	0	0	2.26013e-05	4.72461e-06	1.71238e-05	0	0	6.52787e-06	0.00103558	0	0	0	0	0	0	0	0.00475751	0	0	0	0	0	0	0	0	0	2.967e-06	0	0	0	0	0	1.72224e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000679645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
