	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_10	0.00104257	0.000135241	5.92623e-05	6.892e-05	0.00116453	0.001541	0.000339513	7.00366e-05	0.000291227	0.00124182	0.000101405	0.00549823	1.63753e-05	0.00551773	4.68548e-06	6.30565e-06	0	0.000796083	0.00145194	0	0	1.27105e-05	0	0	0	4.5373e-06	0	2.28357e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.000235383	6.02247e-05	8.12149e-05	0.000124088	3.41283e-05	0.000874297	0.00553908	1.22158e-05	0.00202697	0.000123392	6.75032e-05	8.77735e-06	9.80691e-05	1.23149e-05	1.88529e-05	0	1.10203e-05	0	1.56282e-05	0	0.000278918	0	0	0	0	2.14019e-05	1.23812e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.000182553	0.000102077	5.30452e-05	0.000818296	0.00626185	5.715e-05	3.97757e-05	9.35982e-05	0.000434585	1.64041e-05	3.7832e-05	0.0015031	9.42362e-06	2.51596e-06	4.37008e-05	1.09173e-05	0	1.58283e-05	2.51064e-05	1.18287e-05	0	7.67471e-06	0.000313172	0	0	0	5.95829e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.000170344	6.81235e-05	6.74359e-05	0.00124119	8.08254e-05	0.000487538	0.00131419	0.00069024	5.61065e-05	4.5373e-06	1.35523e-05	3.60095e-05	0	2.90496e-05	0.00240159	1.05411e-05	0.00040661	0.000826419	5.43029e-06	9.50276e-06	0	0	0	0	0.000792839	0	0.00585535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.000854485	5.99564e-05	0.00593069	3.09456e-05	8.6845e-06	8.63827e-05	5.44094e-05	2.09414e-05	2.19165e-05	0.00589947	7.45416e-05	5.88575e-05	0.000109259	0.00108405	2.79218e-06	1.27854e-05	0.000253766	0	2.84071e-06	0	0.000804724	3.68892e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	3.40179e-05	1.06486e-05	2.65257e-05	2.16394e-05	0.00597788	0.00579926	0.00128258	9.07459e-06	2.84582e-05	0.000608982	6.38644e-05	0.00120592	7.57151e-05	0.000799221	0	0.000422027	4.59222e-06	2.56947e-05	0	0	0	0	0	1.19842e-05	0	3.84149e-07	0	6.29884e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	0.000510935	5.78711e-05	7.6785e-06	6.51462e-05	0.000427621	9.3965e-06	6.80626e-05	4.59599e-05	5.29884e-06	4.06217e-05	3.2587e-05	4.71123e-05	0.00478487	2.13102e-05	0	1.59247e-05	1.05098e-05	0	0	0.00729738	0	0	0	0	1.33265e-06	0	0.000430358	0	0	0	0	6.4369e-06	0	0	6.98046e-07	0	0	1.24324e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	6.00013e-05	8.72557e-06	9.77264e-06	7.30904e-06	3.83925e-06	0.00630019	4.037e-05	4.96606e-06	1.53224e-05	3.54866e-05	3.15913e-05	0.0014672	0.000786719	3.09811e-05	1.30069e-05	1.87052e-05	3.83925e-06	7.94563e-06	1.04707e-06	0.000821598	0.00146174	0.00549663	0	2.60955e-05	0	0	0	0	0	0	0	0	0	0	1.48981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	2.75728e-05	1.51817e-05	0	1.81492e-05	4.88632e-06	6.22926e-05	2.09414e-06	0.00124321	0.00630764	0.00047436	0.00627393	0.000809173	0.00475772	1.39609e-06	0	4.19704e-05	0	0	0.000780713	9.82615e-06	1.05607e-06	0	1.28609e-05	0	0	0.00225032	0	6.52325e-06	1.93711e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	1.39609e-06	6.28241e-06	4.2112e-05	7.95827e-07	4.18827e-06	8.18487e-05	1.39609e-06	3.66127e-05	3.80364e-05	0	1.10633e-05	0.00198567	3.38767e-05	1.47388e-05	0	0.00121743	5.18213e-05	0.00469907	0.006645	6.98561e-06	0.00159135	3.86648e-06	0	0	1.62084e-05	0.00587821	0	0	0	0	1.19517e-05	0.00117404	0	1.20649e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	3.72718e-06	2.34314e-05	2.09414e-06	3.49023e-06	0	0.00287201	2.04469e-05	1.10699e-05	2.00903e-05	0.00708027	0.000657637	3.4428e-06	2.95371e-05	1.56716e-05	1.19516e-05	0	1.8099e-05	0	1.30275e-05	4.05232e-05	0	0.000431877	0	0	9.57807e-06	7.03781e-06	0	2.93203e-05	0.000820924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	1.99588e-05	2.09414e-06	5.01308e-05	1.92367e-05	1.03749e-05	0.000961911	8.80472e-06	0.00121858	0.000811976	0.00119222	2.44316e-06	0	2.31628e-05	4.35646e-06	0.001176	1.39609e-06	6.98046e-07	0.0125211	0	0.000808333	0	0	0.000427027	0	0.000651527	0	5.64826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	4.14465e-06	8.79277e-06	0	1.03604e-05	2.44316e-06	1.22158e-05	0.00204735	8.21502e-05	1.1128e-05	3.90182e-05	0.00470544	0.00589082	8.8778e-06	0.00111405	0.00588333	0	2.17192e-05	0.000299174	0.00220102	4.29719e-06	0.00611732	0	2.81488e-06	0	0	0.000447593	0	0.00195178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0	2.98361e-05	0	0.00145739	0.000204695	0.000818344	0.000458178	2.38073e-05	1.95659e-05	9.90322e-06	0	2.4015e-05	3.7097e-05	0.000785507	1.37832e-05	0	9.86404e-06	3.99255e-05	5.08979e-06	0.000656549	0	0	4.72109e-06	6.34552e-06	1.59957e-05	1.13637e-05	0	6.31429e-06	7.89902e-06	0	0	0	0	3.29755e-06	0	0	0.000416588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	1.76561e-05	0	0	1.19201e-05	5.92262e-05	0.00120858	0.00027781	6.98046e-07	5.23837e-06	0.000690533	0	0	1.89182e-05	6.05083e-08	7.40074e-06	3.69339e-06	0.00549498	0.000391167	0.000390357	0.000847605	3.5104e-06	2.44316e-06	0	1.65365e-05	0.000798035	0	1.08219e-05	0	0	0.000242218	0	3.33034e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	0	2.79218e-06	0	0	1.56464e-05	6.65307e-05	1.94354e-05	0	1.23993e-05	1.46761e-06	0	0	0	0.00117107	0.00079697	0	0	8.65738e-06	0	2.49767e-05	0	0	0	0	6.29653e-05	1.00605e-05	0	0	0.000815512	2.66918e-05	0	0	0	0	0.000786708	0	0	0	0	0	0	0	3.71916e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	0	0.0011853	0	7.04052e-06	1.39609e-06	0	1.52831e-05	0	1.12151e-05	6.72539e-06	0	0	0.000780713	0	0	0	1.19529e-05	2.52116e-05	0.000801783	0.00695118	0	0	0.00546499	1.91368e-05	1.49276e-05	0	0	0	0	0	0	0	0	1.71826e-05	0.00549029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0	0	0	3.33724e-05	1.86262e-06	0	2.17041e-05	2.09414e-06	6.98046e-07	5.71782e-06	2.65673e-05	0	1.39609e-06	0	0.000783855	0.000788846	0.00588987	0	1.50823e-05	8.9216e-06	2.12166e-06	0.00042236	0	4.32999e-06	0.000670826	0.0020193	0	0	0	1.2274e-05	0.00344381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	1.59331e-06	0	0	0	1.16964e-05	3.18214e-05	0	0	0	0	0.00587202	0	0.00239158	0	0.000649108	0	0	2.89275e-06	1.25503e-05	0	0.00550886	0	0	0	0.000840091	0	0	0.00665214	0.00144491	0	0	0	0	0	6.71463e-06	0	0	0	0	0	0	0	0	2.20503e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	2.09414e-06	0	0	0	0	0	1.7485e-05	0	7.23375e-06	1.74511e-06	0	0.0057129	0	0	0	4.91966e-06	0	0.00119746	0.000412867	0	1.40267e-05	0.000408878	0.000261308	3.33197e-05	0	0.000426322	0.00628483	0	0	0.000814983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	0.000439258	0	0	0	5.05568e-05	0	0	0	1.62069e-05	0	2.09414e-06	0	0	8.25122e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118751	0	0.000811101	9.58819e-06	0	0	8.04407e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	0	0	2.24629e-05	0	0	0	0	0	0	3.44544e-06	1.3867e-05	0.000414421	0	3.14121e-06	0.00666373	3.41617e-05	0.00548565	0.00650964	2.92337e-05	0	0.000633133	0	0	0	2.58042e-07	0	0	0	0	0	1.59303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	8.73994e-06	0	0	0	6.28241e-06	3.3699e-05	1.39609e-06	0	0.005956	0	7.97988e-06	4.2796e-06	1.19637e-05	0	0.000652755	1.4697e-05	3.05232e-05	0	0	0.00158015	0	0.0011723	0.000280229	0	0	6.71309e-06	0	3.05107e-05	0.00547913	0	0	0.000796344	0	0	3.31934e-05	0	0.00629693	0.000800278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	2.1533e-05	0	0	0	0	1.87713e-07	3.4181e-05	0	0	1.38756e-05	1.78878e-05	6.13421e-06	0	0	0	0	1.8162e-05	0.000187001	0	0	0	0	0.00160557	0	0	1.72182e-05	0.00585535	0	0	4.49521e-06	0	0	0	0	0	0	0	2.8012e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	1.74511e-06	0	2.62792e-05	0	0	4.04928e-05	0	0	0.00039497	1.22468e-05	0	0	0	0.000632679	0	0	0	0	0.00159844	0	1.23268e-05	0	0	2.7823e-05	6.60889e-06	0	0	0	0	3.60881e-05	0	0	0	0	1.53854e-05	0	0.000192335	2.51449e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	6.97912e-06	0	0	0	3.48093e-05	0	0	0.0083099	0.00585786	0	0	0	0	0.00105887	0.00141388	0.00585542	0.002186	0.00693263	0	8.3526e-06	0.000780713	0	0.00026621	0.0008086	0.0019586	0.00118092	0.000821354	0	4.21156e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	0	0	0	0	0	0	0	0.00121753	0	0	0	4.99783e-07	0	0	0	0	0	0	1.2228e-05	0	0	0	0.00120213	0	0	0.000396973	0	6.99862e-06	0	7.79023e-06	0	0	0.00546499	0	0	0.000192617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	1.07829e-06	0	0	2.19658e-06	0	0	0	0	0	0	0	0	0	0.000420593	0	0	0	6.98046e-07	0.00118824	1.83083e-05	0	0	0	1.71731e-05	0.00587439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68933e-06	0	0	0	1.65562e-05	0.000801241	0	0	0.00140528	0.000184712	0	0	0	0	0	0.000400442	1.30149e-05	0	7.78235e-07	0	0	0	0.000250904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	0	7.7643e-06	0	0	2.73307e-05	2.35358e-05	0	0	0	0	3.95703e-06	0	0	1.92487e-05	0	7.51423e-06	0	0	0.00117483	0	1.21565e-05	0	0	0	1.90053e-06	0.00613419	0	2.20047e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0.000780713	0	0	0	0	0.00117377	0	0	1.20181e-05	0	1.29652e-05	3.90631e-05	5.87199e-06	0	0	0	0	0.000780713	0	0	0	0	0	0	0	0	1.61624e-05	9.18227e-06	0	0	0	0	8.64755e-06	0	0.00585591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119499	0	9.70204e-06	0.000647193	0	0	0	0	0	0	0	0	0	0	0.00140528	0	0	0.00198862	0	0	0	0	0	0	0	0	0	0	0	0.00119457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663606	0	0	0	0	0	3.6254e-06	3.5865e-06	0	0	0.00141792	1.16548e-05	9.07185e-07	0	0.000800075	0	4.30151e-07	1.85422e-05	0	0	0	0	0	0	0	0	2.00687e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024052	0	3.5691e-05	0	0	0	0	1.39609e-06	0	1.37889e-06	0	0.000261849	2.68691e-05	0	2.39377e-06	0	0.00707686	0	0	0	1.79663e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	0.00475243	0	0	2.85553e-06	0	0	0	0	0.000406514	0	0	0	0	0	0	0.000655707	0	0	0	0.00585698	0	0	0	0.00547638	0	0	0	0	1.17605e-05	0	0	0	0	0	0.000789246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000780713	0	0	2.25006e-05	0	0	0	0	0	0	0	0.00628664	0	1.24359e-05	0	5.56111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000801498	0	0.00546499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000626887	0	0	0	0	7.35454e-06	0	0	0	4.79769e-06	0	0	3.24749e-06	0	0	0	0	0	0.00549356	1.2066e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29321e-05	0	0	0.000624571	0	0	0	0	7.18238e-06	0	2.9553e-05	0.000255349	0	0	0	0.000634642	0	0	0	0	0	0.00546499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546499	0	0	0.000398674	0	2.29534e-05	0	0	0	0	0	0.00468784	0	1.49967e-06	0	0	0.000820215	0	0	0	3.5781e-05	0	0	0	0	0	0.000390357	0	0	0	0	0	0	0	0.00546499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1322e-05	0	0	0	0	0	0	0.00627869	0	0	0	0	0.00143726	0	2.28681e-05	0	0	0	0	2.11294e-07	0	0	0	0	0	0	0	8.73229e-06	0	0.000401718	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000780713	0.00585535	0	0	0	0	0	0	0	0	0	0.000254826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00664197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00470362	0	0	0	0	0	0	0	0.000790956	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22755e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00547162	0	0	0	0	0	0	0	0	5.92229e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53728e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000423332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000807908	0	0	0	0	0	0	0	0	0	0	0.000780713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000404061	7.82241e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00585535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000648146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04318e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12567e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
