	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_10	0.00191493	0.00200082	8.78767e-05	0.000132728	0.00151672	4.87757e-05	5.7043e-05	0.000933481	0.000324509	0.00553154	6.25755e-05	5.14358e-05	3.82989e-05	1.40259e-05	0.000412292	7.02853e-07	0.000860156	2.74469e-05	1.5916e-05	0.00046409	0	8.78603e-06	6.53832e-06	1.00383e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.000204607	0.000124957	9.4981e-05	3.98073e-05	7.06662e-05	6.55084e-05	0.000364728	2.52877e-05	0.00626584	1.01911e-05	0.00713333	1.78301e-05	0.00113849	4.75118e-06	1.40571e-06	0.000876761	0.00618372	2.85944e-05	0	0	0	0	0	0	0	0	0.000403431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.000195327	9.27036e-05	4.36212e-05	4.31436e-05	7.14608e-05	0.00152303	0.00147757	2.40936e-05	0.00128379	5.34727e-05	2.55001e-05	0.0022596	0	9.13708e-06	0.000679968	2.54605e-05	0	1.24271e-05	0	3.30328e-06	0	5.32083e-06	3.16682e-06	0	0	4.21712e-06	0.000437677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	9.06906e-05	0.00675065	5.00287e-05	4.19364e-05	6.6771e-06	1.08441e-05	0.00122653	0.0100345	0.000892848	0.000120826	2.10856e-06	0.000714881	2.72167e-05	1.23913e-05	2.40538e-05	5.97425e-06	3.16284e-06	0.00145132	8.38998e-06	0	0.000840917	0.00552416	8.16312e-06	0	0	0	0	0	0	6.17019e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	4.38223e-05	2.32789e-05	1.05428e-05	4.38343e-05	0.00479542	0.00485088	0.00046778	0.00700224	1.82641e-05	0.00204158	3.55111e-05	2.52951e-05	0.00125898	4.6214e-06	8.5116e-06	2.13383e-05	2.63295e-05	0.000288546	0	1.40571e-06	0.000657635	0	0	0.000677533	0	0	0	0	1.37416e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	1.37056e-05	1.96799e-05	0.000821736	2.4193e-05	0.00602296	2.49272e-05	4.19705e-05	0.00107823	0.00596291	0.00617709	3.43794e-05	1.05428e-06	6.22894e-05	6.06124e-05	0.00594265	2.09285e-05	0.000408182	1.3685e-05	3.6757e-05	7.02853e-07	0.000807119	6.38101e-06	2.15676e-05	0.000417301	0.00028758	2.54274e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	2.10856e-06	1.12456e-05	1.40571e-06	1.65118e-05	1.40571e-05	0.000890855	0.000323009	0.00557564	4.60894e-05	0.000492668	0.000459972	0.000448539	0.000881047	0.000819318	0.0015944	1.15604e-05	7.73278e-05	5.97425e-06	7.02853e-07	1.47182e-05	0	8.59532e-07	2.10856e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	0	0	4.45578e-06	1.30028e-05	0.00210281	1.33342e-05	0.0059744	0.000663242	7.02853e-07	5.02673e-06	0.000796114	7.02853e-07	0.000664035	0.000395856	0.00629856	0.000830434	5.59678e-05	8.31008e-06	1.30161e-05	3.2856e-05	1.81231e-06	6.40172e-07	0	0.000825866	0	0.000428463	8.92207e-06	0	0	0	2.0568e-05	0	0	0	2.68364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	1.96906e-05	1.75219e-05	7.24758e-06	2.79665e-05	1.26513e-05	0.00124892	0.00207592	1.4723e-05	8.21115e-06	0.00125013	4.21712e-06	0.00600408	0.00554278	0.000293109	0.000247773	1.29532e-05	1.52934e-05	3.51175e-05	1.30191e-05	6.71836e-06	0.00553682	1.14376e-06	0	3.61171e-06	0	8.76446e-06	0	0	0	0	0	1.39966e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	0	7.02853e-07	7.02853e-07	4.91997e-06	0	4.5368e-05	0.00141735	1.26096e-05	1.27053e-05	0.00592985	1.28173e-06	1.43884e-05	4.5374e-06	3.81248e-05	0.000450139	0.00592416	2.33739e-05	1.96293e-05	0	1.30128e-05	0.00589567	2.81916e-06	7.00422e-05	0	5.10951e-06	0.00593593	0	4.03155e-06	2.11906e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	0	0	0	1.56984e-05	0	0	0.000473238	1.72418e-05	3.45714e-06	3.86569e-06	1.34706e-05	0.00555043	7.02853e-07	2.02837e-05	3.20953e-05	0.000709759	7.02853e-07	0.00148303	0.000303982	4.8873e-05	1.69709e-05	0.00159905	1.12064e-05	0	0.00118183	0	0	0	0	0	2.20631e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0	0	1.75713e-06	7.02853e-07	0.00121378	1.15152e-05	3.65496e-05	0	9.47463e-06	1.37056e-05	3.21361e-05	0.00591601	3.51426e-06	1.21367e-05	0	1.4566e-05	4.47872e-05	0.000394585	1.66988e-05	0.000402753	0.00078609	0	0	0.00161161	3.6581e-05	0	0	0	0	0.00616178	0.000806311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0	7.02853e-07	1.40571e-06	0.00552352	1.40571e-06	0.0012334	5.82087e-05	0.00721839	0.00122322	1.83226e-05	0	1.2009e-05	0.00160426	5.02228e-05	6.40091e-06	0.00122759	0.000318198	2.49515e-06	4.24981e-06	3.15603e-05	3.35882e-05	0	4.48288e-05	0	0	0	0	0	0	0.00121971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0	0	0	0	4.23465e-05	0	0.000684243	1.65359e-05	4.93611e-05	0	9.73401e-06	3.72104e-06	3.51426e-06	1.34277e-06	4.04947e-05	2.19901e-05	2.00069e-06	4.21712e-06	0	5.77052e-06	0.00027763	0.00550929	0	0	5.48827e-06	0	0	0	0	0	2.08433e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	0	5.97425e-06	0	7.55717e-05	7.02853e-07	0	4.81302e-05	0.000679648	0	2.10564e-05	0	0.00122693	0.00551612	0	0.00202118	0.00125194	0	0	0	0	2.78088e-05	0	9.81099e-06	9.65707e-06	0	0.000393045	0	4.81071e-06	3.01562e-05	0	0	7.02827e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	3.16284e-06	7.02853e-07	0	7.02853e-07	0	4.70192e-05	0	0.000396668	2.16588e-05	9.71793e-05	0	0.00552247	0.00762885	0	2.3772e-05	0.00120271	0.00589958	0.000461137	0	0	3.76982e-06	0.000425851	0.00590469	0	0	1.16854e-06	0	0	1.18404e-05	1.01094e-05	0	1.13508e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	0	0	0	0	5.62282e-06	0	9.9582e-06	6.56879e-05	1.62582e-05	1.4961e-05	0	3.43977e-05	8.41267e-06	1.40571e-06	2.85283e-05	0	0	0.000826527	1.26479e-05	0.00474193	0.00550263	0	0	0	0	0	0.000824422	0	0.00589567	0	8.82319e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0	0	0	0	0	0	0	2.81141e-06	2.47142e-06	0	1.88911e-05	0	4.712e-05	0.00638268	4.09616e-05	0.000820959	0	1.64498e-05	0	3.63909e-05	0	0.000815167	2.85928e-05	4.91275e-06	0.00553225	0	0.00552324	0	0	0	1.84041e-06	1.813e-05	0	0	0	6.96994e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0	0	0	0	1.57162e-05	0	0	0	0	7.51284e-06	0.000405151	0	2.10856e-06	0	0.000446467	0	0	0	0	0.000789997	9.83815e-05	7.93753e-06	3.34644e-05	0	0	0	0.00550263	0.00120703	0	0	0.00078609	0	4.83633e-06	0	0	0	0	8.95083e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0	0	0	0	0	0	0	9.36229e-06	0	0	0	0.0055221	1.28593e-05	0	0	0.00122968	2.34387e-05	2.10856e-06	5.91558e-06	9.58214e-06	0	1.10869e-05	0.000416108	0	6.66542e-06	0	8.38634e-06	0	0	0	0	0	1.68038e-05	0	0	0	1.14512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	0	0	0	0	6.67562e-06	0	0	0	0	2.09189e-05	0	0.00631696	0	2.33303e-05	0.00019024	0.00591984	0	3.97098e-06	0	0	0.0012087	0	0	2.0492e-05	2.01811e-05	0	0	0	0.000260674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	0	0	0	0	0	0.000807346	0	0	0	0	0	3.50242e-05	0.00145776	0.000667188	3.01079e-05	0	0	0.000796754	0	5.7391e-07	0	0	1.7523e-06	0.000789768	0.000820723	0.00709007	2.27093e-05	0	0	0	0	0.0106677	0.000425202	0	0	0	0	0	0	0	0	0	3.9573e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0	0	8.43423e-06	0	4.64496e-05	0	1.55566e-05	0	0.00163458	0.00078857	3.77946e-06	0.00145715	0	0	3.74038e-06	0	0	0.00550263	0.00261582	0	2.60242e-05	0	7.02853e-07	0	0	0	1.35031e-05	0.00630011	6.76525e-06	0	1.15698e-07	0	0	0	0	0	0.00199478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	0	0	0	0	0	0	6.31081e-07	1.581e-05	0.0102433	1.91732e-05	0	2.27644e-05	0	0.000628872	0	4.00504e-06	0	0.000673578	0.000396163	0	0.00659382	9.27572e-06	0.00117913	0.00117913	0.00671252	0	1.29053e-06	0	0	0.00078609	3.03514e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	0	0	1.40571e-06	0	0	0	0	3.64348e-05	0	0	0	0.000871831	1.15291e-05	0	0	0.00616899	0	0	0	0.0018949	0.00322277	0	0	0	0.000802324	0	0	0.000642512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	0	0	0	0	1.06486e-05	0	0	0	0	9.63279e-06	0	0	2.78893e-07	1.79264e-05	7.02853e-07	0	0.000801122	0.000797626	0.000818886	0	0	3.22969e-05	0	0	0	0	0	0	0	0	0	0.00143671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00550263	0	0	0	0	1.75713e-06	4.67655e-06	0	0.000793329	2.34376e-05	8.39746e-06	0	0	0	0	0	0.000426447	0	0	0	0	0	0	0	0	0.00614774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53018e-06	6.47455e-06	6.76548e-06	0	0	0.000807249	4.73659e-06	0	2.64326e-05	0	0	0	0	0	0	0.000829526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0	0	0	0	0	4.50505e-06	0	0	0	4.36063e-06	0	0	0	0	0	0	0	0.00120041	0.00668176	0.00078609	0	0	0.00670443	0	0	0	0	0	0	0	0	0.00120218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73868e-06	1.07627e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00550263	0	0	0	0	0	1.45662e-05	0	0.000798003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0.00119498	0	0	0	0	0	0.000408203	0	0	0	0	0	1.52542e-05	0.00632455	3.67997e-06	0	0.000393045	0	0.000288335	0	0	0	0	0	0.000644353	0	0	0.00117913	0.00078609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87852e-06	0	0	1.40571e-06	0	0	0	0	0	0	0	0	0	0	0	0.00632223	0	0	1.77406e-05	0	0	0	0	1.44575e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016156	0	0.000271216	0	0	0.000402677	0	0	0	2.2258e-05	0.000410961	1.10331e-06	0.00551993	0	0	1.25632e-06	0	0.000800761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	6.9376e-06	0	0	0	0	0	0	0	0	0	4.06111e-05	0	0	0	2.10856e-06	0	1.2029e-05	0.00078609	0	0	1.66143e-07	0	0	0	0.000281965	0	4.18941e-06	2.33393e-06	0	0	0	0	8.05092e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118588	1.59305e-05	0	7.02853e-07	0.00118897	0	0	0.00118758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37487e-05	0	1.67424e-05	0.00197609	0	0	1.31276e-05	0.000787664	0	0	0	0	0	0	4.70351e-06	0	4.38582e-06	0.000266565	0.00144959	0	6.89675e-08	0	2.41709e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18773e-05	0	0	7.02853e-07	0.00117913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00865e-05	0	0	0.00616958	7.4791e-06	4.35915e-06	0	1.36025e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000832132	0	0	0	0	7.41164e-06	0	0.00121617	4.1552e-06	1.74977e-05	0	0	0	0	0	0	0	0	0	7.40349e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000408539	0.000397339	0	0	0	0	0.000403704	3.88065e-06	1.09869e-05	0	0	0	0	0	0	1.41697e-06	0	0	0	0	0	0	9.32564e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000402171	0	0	0	0	0	0	0	1.46359e-05	0.000393045	0	0	0.000403785	0	0	0	0	6.88639e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23837e-05	0	0	0	0	0.00120507	0	0	0	0	1.16676e-05	0	0	0	0	0	0	0	0	0	0	0.000179631	0	0.000802132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.07226e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67286e-06	0	0	0	0	0.000406051	0	0	0	0	0	0	3.30876e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118106	0	0	0.00078609	0	0	1.93684e-05	0	1.26468e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00670742	0	0	0	0	0	0	0	6.72635e-06	0	0	0	3.79381e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000433784	0	0	0	0.00040343	0	0	0	0	0	0.00078609	0	0	1.87181e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397015	0	0	0	0	0	0	0	0	0	0	0	0	1.03516e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000791826	0	0	0	0	0	2.94279e-06	1.94184e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.12247e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.72938e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.231e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
