	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_10	0.000533228	7.5132e-05	6.69066e-05	0.000113156	9.53475e-05	5.56438e-05	0.00128932	6.56184e-05	0.000104166	0.00133312	1.28781e-05	0.000499648	0	1.38047e-05	2.04459e-05	6.61791e-05	0.0061722	1.87346e-05	0.000714775	0	0.00154177	0	3.30195e-05	0	2.42416e-06	0	0	0.000420145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.000270491	3.371e-05	4.46497e-05	6.7449e-05	0.00753907	5.22826e-05	4.04172e-05	0.00667306	0.0013015	0.000864163	0.000352584	2.87864e-05	2.25394e-06	1.94299e-05	0.00173045	3.49625e-05	5.63485e-06	0.000444601	0	0	0	0	0	2.05272e-06	1.22666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1449e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.00027507	5.40954e-05	0.000107677	3.07416e-05	0.00221397	2.27425e-05	3.16405e-05	2.9667e-05	0.00137148	1.23967e-05	2.86846e-05	3.6344e-05	0.007691	1.55143e-05	4.58222e-05	0	0.000878253	0.000314032	0.000420145	0	0	2.02889e-05	0.000851418	2.34499e-05	0.000469074	0	0	0	0	0.00152949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.000106352	3.19308e-05	0.000601331	4.25346e-05	9.75399e-05	7.23327e-05	3.20493e-05	4.23565e-05	2.73396e-05	3.7079e-05	7.3634e-05	0.000889171	0.00903203	8.6401e-06	0.00676263	1.14345e-05	0.00156262	8.43763e-06	0.00720109	0	1.96732e-05	4.50788e-06	2.6296e-06	0	0	0	1.13933e-05	1.3039e-06	0	3.79002e-05	0	0	1.28232e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.000132244	2.77986e-05	0.000722663	2.36664e-05	0.000736938	9.12213e-05	0.00600886	1.3148e-05	4.02902e-05	0.000855739	3.82226e-06	9.01575e-06	3.00525e-06	0	3.16922e-05	0	0	0.000270104	0	0.00126897	2.83528e-05	0.00759893	0.000277652	0	0	0.000454415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	0.000616518	3.67763e-05	1.56686e-06	1.3148e-05	0.000908569	2.04345e-05	1.35236e-05	8.66493e-05	4.18792e-06	0.00131464	2.08424e-05	5.25919e-06	1.64544e-05	6.89074e-06	3.95518e-05	1.666e-05	0	1.39427e-05	2.74119e-05	0	0	0.00633458	0	0	0	0	0	0	0	0	0	1.17526e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.0226e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	0.000380016	3.34555e-05	0.00135001	9.56062e-05	8.01133e-05	5.88753e-05	5.56462e-05	0.000101388	2.12822e-05	0.000733558	5.10353e-05	4.50788e-06	4.62423e-05	7.51313e-07	3.69608e-05	0.000430105	0	1.50263e-06	0.00743231	6.49337e-05	0	1.14855e-05	0	7.1639e-06	0	0	0	0	0	1.4207e-05	0	0	0	0	0	2.65013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	7.13747e-06	0.000890393	0.00792355	6.91197e-05	0.00588528	0.000479226	0.000422774	1.19956e-05	8.59977e-05	0.000320377	0.00158818	7.01929e-05	3.03643e-05	0.00172794	1.35719e-05	0.000504227	1.52084e-05	0	0	0.0109583	1.07148e-05	0	0.00160692	0.00675636	5.99879e-06	0	5.92683e-06	0	0	0	4.74766e-05	0	0.00714975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	4.4984e-05	5.35412e-05	3.75656e-06	6.0105e-06	2.47057e-05	6.82104e-05	0.000897709	7.13747e-06	2.55782e-06	6.25245e-06	2.1497e-05	1.48545e-05	0.00661679	0.000857388	3.27791e-05	0.000527771	0	0.000428157	0	7.52407e-06	2.54058e-05	1.87828e-06	0.000877503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	1.27774e-05	3.69113e-05	1.03066e-05	6.52847e-05	1.50263e-06	5.1768e-05	0.00131931	4.27167e-06	0.00721157	0.00590579	0.00681595	3.36389e-05	0	2.01855e-05	1.36235e-05	0	1.93987e-05	4.40562e-05	0	0.00806148	0.00130044	0	2.65241e-05	0.000436501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29679e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	9.01575e-06	1.50263e-06	1.63036e-05	6.38616e-06	7.26945e-06	2.6296e-06	1.74947e-05	3.24417e-05	0.00155147	0.00173309	0	1.62909e-05	1.50263e-06	0.000840289	3.00525e-06	1.48076e-05	1.08834e-05	0	0	4.03424e-05	5.45482e-06	5.91203e-06	1.19373e-05	0.00719188	1.42017e-05	0	1.49386e-07	0	0	0	0.000457157	0	0	1.26905e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	1.35236e-05	7.88879e-06	1.44218e-05	0	5.57345e-06	1.45253e-06	3.22999e-05	3.36387e-05	0.000265077	0	0.000436845	0.00090124	3.70572e-06	5.38797e-06	0	7.55048e-06	0.000855009	0	0	5.25274e-05	0	0	0	0.00257703	0	1.63723e-06	1.97158e-05	0.000840289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	2.25643e-05	0.00714923	8.1889e-06	2.99142e-05	6.55535e-06	2.25394e-06	3.34158e-05	9.78856e-06	0	0.00154069	1.83259e-05	1.27599e-05	0.000867268	0.000465338	0	0	4.86699e-05	0.000673231	0	0.00590625	0	0.00663341	3.89115e-05	0.00153787	2.07391e-05	0	3.7407e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	6.39413e-06	1.50263e-06	0	6.38616e-06	0	3.02662e-05	0	6.0105e-06	1.52439e-05	3.38091e-06	0	6.8838e-06	0	2.6721e-05	1.85884e-05	0	9.7701e-06	2.46971e-05	0	0	0.00591657	2.27566e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173345	0.000673659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	1.0894e-05	3.03482e-05	2.71037e-05	0	7.51313e-06	0	0.000483367	0	3.20325e-05	1.06708e-07	0	0	0.00140134	5.74259e-06	0.00131425	0	0	0	1.03309e-05	0	3.3206e-06	0	0	3.75656e-06	0	0.000871787	2.89822e-05	0	0.00589951	0	4.92907e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	0	0	3.00525e-06	7.51313e-07	8.6401e-06	8.26111e-06	1.59953e-05	4.88353e-06	0.00714322	2.63264e-06	0	2.74813e-05	2.13097e-06	0	0.000868946	0.000303108	4.31542e-06	1.92057e-05	0	0	0	0	1.24281e-05	0.00588202	0.00240399	1.39249e-05	0	3.1916e-05	0.000865831	0	2.07768e-05	0.00588202	0.000488581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	8.69161e-06	0	0	2.42773e-05	0	0	3.09216e-05	0.00632677	9.28334e-06	2.25394e-06	0.000469619	0	1.82915e-05	0.000451998	0.000423021	0	1.05365e-06	0	0	0	1.20223e-05	0	0	5.17892e-06	0	0	2.17585e-05	0	0.00126043	0	0	0	0	0.000840289	0	0	0	0.00633445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	3.00525e-06	6.76182e-06	7.51313e-07	0	4.39099e-05	5.63485e-06	0	1.39872e-05	0.000259736	0.000911216	0	0	0	0	0	1.8848e-05	0	3.29408e-05	1.66675e-05	7.32527e-06	0	5.52311e-06	0	9.39509e-06	0	1.12018e-05	0	0	0.00675455	0	0	0	0	0	0	0	0.000845575	0	0	0.000432346	2.06513e-06	0	0	0.000435651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0	0	0	3.86456e-05	3.15746e-05	0	6.38616e-06	3.38091e-06	0	0	0	0	9.11439e-05	1.79285e-05	0	0	7.51313e-07	0	0	0	8.65677e-06	0	0	0	1.06173e-05	0.000880545	6.71272e-06	2.0626e-05	1.28841e-05	0	7.52965e-06	0	0	0	0	0	0	0	0	1.46919e-06	0	0	0	0	0	9.7426e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0	0	9.01575e-06	0	0	0	5.25919e-06	0	1.32779e-05	8.20238e-06	1.12697e-06	0.00588854	0	0.000498535	1.15876e-05	0	1.46146e-06	0.000450163	0	0.000445252	3.49995e-05	1.50068e-05	0.000861452	0	0	0	7.26143e-06	0.0016832	0.000873517	1.6702e-05	0	0	0	0.00155666	0	0	0	0	2.08476e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	1.26112e-05	4.50788e-06	4.04765e-05	1.01427e-05	2.79523e-05	5.77615e-06	0	3.38091e-06	0	2.50193e-06	0.00131199	0	0	0	0.000428918	3.00525e-06	0.00714246	0	7.63552e-06	3.68134e-05	0	0	1.52204e-05	0.00170623	0	0	0	0.00588202	0.00129075	0	0	0	0	0	0	0	0	0	0	0.000423245	0.000678028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	3.38091e-06	0	0	7.51313e-07	0	2.21149e-05	0	4.30306e-06	5.01609e-06	2.27162e-05	0	7.63333e-06	4.61769e-06	1.128e-05	0	1.37326e-06	8.95e-06	0	0	0	2.84489e-06	0	0	0.000454499	0.000695597	0	2.93322e-06	2.69946e-06	0	0.00070232	2.7098e-05	0	0	0	0	0	1.3698e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0	0	0	3.00525e-06	0	2.40835e-05	7.13747e-06	0	0.0066121	0	0	0.000284322	0	2.94817e-05	0	0	9.81514e-06	1.38208e-05	0	0	1.2964e-05	3.81057e-06	0	1.59778e-06	0	0	0.00130192	2.7787e-05	2.33869e-05	0	0	0	0.000868491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	7.51313e-07	2.25394e-06	2.25394e-06	4.18101e-05	3.75656e-06	0	3.15759e-05	0.000299038	1.06263e-06	1.59983e-06	0	0	0	4.23723e-05	0	2.60299e-05	0	0	0	0.00155575	9.5481e-06	0	0	0.000852978	0	0.000859175	0	0.00152956	0.00130356	0	1.9202e-05	0	0	0	0.000840289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	3.38091e-06	0	0	0	1.66103e-05	0	4.50788e-06	0	0	5.85111e-06	1.47544e-05	1.80851e-05	1.29169e-05	2.67152e-05	0	0	0	0	1.31725e-05	0.000456401	0	1.4539e-05	0	1.87915e-05	0	0.000858065	5.7288e-06	0	0	0.000276924	4.03727e-05	0	0	0	0	0	0	0	0	0.00126043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	0	2.94605e-05	0	0.00588202	0	0	0	0	0	0.00508103	7.51313e-07	0	5.00805e-06	0	0	0	0	0	0	0.000843622	0	0.00594849	2.48288e-05	1.50263e-06	0	0.000840289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02753e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	0	7.68217e-06	0	0	0	0	2.65386e-05	4.88321e-05	0	0	0.00588846	0.000463371	0	0	0	0	0	0	0.000870463	0	0	0	0	0	2.29849e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	7.51313e-07	0	3.75656e-06	0	0	0	0	0	5.16079e-07	0	0	0	0	2.23347e-05	0	0	0.000446836	0	0	0	0	0	0	0.00591474	0	0	0	0	0	0	0	6.8323e-06	0.000869164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	1.29801e-05	0	0	0	0	0	0	0	0	0	0	5.13602e-06	0	0	0	0	0	0	0	0	0	0	2.62838e-05	4.98092e-06	0	0.00154018	0	0	6.08182e-06	0	0	0	0	0	0	0	0	0.00632269	0	2.78415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	9.2292e-06	0	0	0	0	0	0	0	0	0	0.000887788	0	0	7.51313e-07	0	0	0	0	0	0	1.18049e-05	6.92971e-06	0	0	1.75703e-06	7.51313e-07	0	0	0	0	0	7.7601e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0	4.15508e-06	0	0	0	4.53984e-05	0	0	0	0	0.00632334	0.000214685	0	0	4.14562e-05	1.55824e-05	0.00632	0	0.00591706	3.22265e-05	0	5.48206e-07	0	0	0.00153629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126786	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	3.67594e-06	0	0	1.55803e-05	0	0	0	0	0	0	2.2786e-06	0	0	0	0.000453494	7.51313e-07	0	0	0	0	1.84826e-05	0	0	0	0	3.74058e-06	0.000420145	0	0	0	3.78021e-06	0	0	0	0	0	0	0.000840289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0.000431621	0	0	0	0	0	1.16764e-05	2.39111e-05	0	4.88353e-06	0	0	0.00174244	0	0	0	0	0	3.19292e-05	0.000866285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	1.96647e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.35974e-06	0.00763118	0	0	0	0.000840289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000840289	0	2.67202e-05	0	0	0	0	0	1.22243e-06	0	0	0	0	0	0	0	0	0	1.82231e-05	0	0	1.54915e-05	0.00128843	0	0	0	0.000840289	0.000840289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	2.78883e-06	0	0	0	7.51313e-07	0	0	0	0	0	0	0	0	0	0	0	8.64597e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000699802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	2.6296e-06	0	0	0	0	0	0	0	0	0	0	0.000298729	0	0	0	0	0	0	0	0	5.7237e-06	0	0	0	0	0	0	0	0.00508175	0	0	4.81862e-06	0	2.47378e-06	0	0	0	0	0.00591416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82114e-05	1.08301e-06	0	0	0	4.77392e-05	0	0	0.00593011	0	0	0.000258044	0	0.000212516	0	2.72061e-06	0	0.00084126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0.00593246	0	0	0	0	0.000854008	0	0	5.66179e-06	0	0	0	0	0	0.00127568	0	0	0	0	0	0	0	0	0	0	0	1.50856e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.18826e-06	0	0	0	0	0	0.00127991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00677427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263498	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1099e-05	0	0	0	0	0.00632115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78804e-06	0	0	0.00657668	0	0	0	0.00632241	6.95033e-06	4.53271e-06	0.0058876	0	3.65499e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06341e-06	0	0	0	0	0	0	0	0	1.55513e-05	0	0	0	0	0	0	0	0	8.07702e-06	0	0	0.000859852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81275e-05	0	0	0	0	0	0	0.000888926	0	0	0	0	0	0	0	0	0	0	1.27836e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86412e-07	0	1.53082e-06	0	0	3.00525e-06	0	1.22486e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510453	0	0	9.55006e-06	0	3.70597e-05	5.20131e-06	0	0	0	0	0	0	1.12615e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88118e-05	0	0	0	0	9.1104e-06	0	7.81488e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53688e-06	0	0	0	0	0	2.38345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422418	1.01944e-05	0	0	0	0	0	1.82057e-05	0	0	0	0	0	0	0	0	0	1.57189e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13951e-05	0	0	0.000435579	0.00588202	0	0	0	0	0	0	3.15489e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11068e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015517	0	0	0	0	0	6.4739e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63181e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
