	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_32	3.77778e-05	1.03136e-05	0	2.43372e-06	4.28965e-06	0	1.31846e-05	0	0	3.95653e-06	4.91326e-06	0	3.34658e-06	0	4.25096e-06	0	0	0	0	1.00938e-05	0	1.94117e-05	3.20393e-06	0	0	0	0.000685834	0.000219452	0.00524588	0	0	0	0	1.91598e-05	0	0	0	0	0	6.21557e-06	0	0	5.42052e-06	0	0	0	0	1.42823e-05	4.62723e-06	0	0	0	0	4.00439e-06	0	0	0	0	0	0.00100431	0	0	0	1.16396e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	4.49233e-05	1.438e-06	1.14963e-05	7.13099e-06	0	7.59607e-06	4.51829e-06	1.38971e-05	0	0	0	0	0	0	0.00103254	0	0	0	2.42598e-05	0	1.11918e-05	0	0.000566883	0	0	2.35172e-05	0	0	9.9241e-06	0	0	0	0	0.000684763	0	0	0	0	0	0.00020468	0	0	0	0	0	0	0	0	0	0	0.000668499	0.00168134	0	9.42456e-06	0	0	0	0.000678598	0	0	0	0	0	0	0.000218463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	4.79814e-05	0	2.99446e-06	0.000220309	2.52576e-05	9.3665e-06	0	0	4.61388e-06	0.00068264	3.76777e-06	0	1.30284e-05	0	1.49497e-05	0	0	3.33385e-07	0	0	1.43877e-05	1.15666e-05	0	0	0	0	9.94277e-06	0	0	0	0	0	0	0	0	0	0.00100275	0	0	0	0	0	0	0	0	0	0	0	4.82069e-06	0	0	0	0	0	0	0	0.000343817	0	0	1.1738e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	2.15459e-05	0	0	0	0	0	0	0	0	4.74234e-06	0	1.93434e-05	0	0	0	0	0	2.34376e-05	2.91488e-06	0.00501639	0	1.06932e-06	0	0	0	0	0.000334249	0	0	0	0	0	0.000338453	0	0	0	0	0	0	0	0	0.000668499	0	0	0	0.00404226	0	0	0.00403167	0.000362246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	3.63246e-05	7.57937e-07	0	1.11336e-06	0	0	0	9.60179e-06	0	0	0	0	0	0.00468132	0	0	0	6.23626e-06	0	1.31959e-05	0	0	6.32146e-06	0.000352509	0	0	1.69718e-05	0	0	0.000679308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00002e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	3.58628e-06	0	4.10571e-07	5.11729e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.00069147	0	0	0	0	0	5.11711e-06	0	0	0	7.09982e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43549e-06	0	0	0	0	0	0	0	0	0.000355484	0	0	0.0046933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	1.91275e-05	0	0	0	0	0	0	0	0	1.04261e-05	0	0	0.000222551	0	0	0	0	0	0	0	7.75626e-07	0	4.08601e-06	0	0	0	0	0	0.00100275	0	0.00467949	0	0	1.52433e-05	0	0	0	0	0	0	0	0.000350579	0	5.00865e-07	1.61139e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	1.76234e-05	0	0	5.51298e-06	6.17361e-07	3.05871e-07	0	0	0	8.39687e-06	0	0	0	0	0	0	0	0	0	0	7.54461e-06	6.85432e-06	0	0	0	0	0	0	0	0	0	0	0	0.000683491	0	0	0	0	0	0	0	0	1.39782e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0.000197462	1.10609e-05	6.12844e-07	0	0	0	4.96467e-06	1.95746e-05	0	0	0	0	1.0568e-05	2.682e-06	0	0	1.81229e-05	0.00469885	0	0	0	0	0	0	2.06888e-05	1.27471e-05	0	0	0.00100866	4.00918e-06	0	0	0.00503058	0	0	0	0.00623739	0	0	0	0	0	4.3613e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	2.15463e-05	0	0	0	0	0	0	9.42916e-06	0	0	0	0.000668499	0.000335708	0	5.98322e-06	1.37995e-05	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
