	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_10	0.000210085	0.000542375	0.000161519	9.24811e-05	3.85901e-05	0.00604063	0.000731576	0.000706836	1.59716e-05	3.97201e-05	0.00125521	1.47139e-05	1.82196e-05	3.90734e-05	2.21173e-05	2.13302e-06	0.000271207	0.00559682	0.000401161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.000193283	5.86809e-05	0.00684551	0.00147512	0.00276052	9.62428e-05	2.07787e-05	2.14004e-05	2.61504e-05	2.59694e-05	0.0128253	5.01582e-05	0.00146847	1.27816e-05	0.000864631	1.36153e-05	0.00123097	2.58843e-06	1.37191e-05	1.63919e-05	4.69692e-06	3.79778e-06	2.34497e-05	2.05739e-05	0	0	0	0	0.000687887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	7.46021e-05	0.000319433	7.35309e-05	4.9018e-05	0.00631178	4.39868e-05	0.000450662	5.3564e-05	0.000869326	1.75102e-05	0.000693465	0	2.17819e-05	2.81291e-05	2.34611e-05	3.96582e-06	1.07726e-05	2.34499e-05	4.9223e-06	0.00120979	7.11008e-07	0	2.13302e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	4.9684e-05	0.0005446	6.62777e-05	0.0060305	5.76007e-05	3.09683e-05	0.0012367	0.00149636	3.32298e-05	3.44309e-05	9.36294e-05	2.12068e-05	0.00128565	0.00576982	8.85206e-05	1.88198e-05	4.48765e-05	1.55504e-05	0	0.00623069	0.00620265	1.50931e-05	1.06651e-06	0.00242945	8.29752e-06	1.65229e-05	0.000254773	0	2.01751e-06	0	0	0	3.07952e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.000477555	5.88466e-05	5.29121e-05	7.11557e-05	2.73164e-05	0.00252625	0.00557536	6.14697e-05	0.000641657	7.87022e-05	3.13287e-05	0.00146697	0.00086835	7.38995e-06	1.06651e-06	3.11e-05	4.76417e-05	0.000824504	2.13302e-06	0	0	1.24247e-05	0	3.00213e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	3.97347e-05	4.35913e-05	7.36883e-05	3.74626e-05	4.7472e-05	0.00559198	0.000111481	2.03067e-05	0.0064579	5.01206e-05	0.000690732	1.65329e-05	0.00627019	3.19954e-06	0.00482791	0.000414203	0.000464733	0.000306086	2.60369e-05	0.00120406	0.00123581	0	1.64585e-05	7.11008e-07	0	2.38319e-06	0	0	0	0	1.63671e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	1.31536e-05	2.48853e-06	1.77752e-06	3.63578e-05	8.3787e-05	4.64465e-05	7.46295e-05	5.93991e-05	0.000733436	4.9965e-05	8.29174e-06	0.000657944	1.21449e-06	0.000461109	0.000308605	9.02831e-06	7.11008e-07	0.00125401	2.3998e-05	9.05151e-06	0.000122489	0.000272064	0	3.19954e-06	6.64357e-06	5.97038e-06	0	0	2.10732e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	3.55504e-06	3.55504e-06	6.51104e-06	4.56036e-05	0	0.00164641	2.29643e-05	0.00483968	1.77752e-06	6.12752e-05	4.62155e-06	5.2108e-06	0.00598556	3.82528e-05	1.9576e-05	3.84733e-05	0	0.00095561	3.55769e-06	1.77752e-06	0	0.00479286	0	0	0	0.0012231	0	0	0	0	5.48851e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	3.9921e-05	1.28963e-05	3.34949e-05	0.00624354	2.78432e-05	0.00207027	0.00124224	8.73493e-05	6.20532e-05	0.000294953	0.000288227	2.68633e-05	1.41083e-05	1.99813e-05	9.68322e-06	0	0	1.48404e-05	0.00199851	0	1.98987e-05	0.00560116	0.00146813	2.58852e-05	1.3531e-05	0	0	7.31046e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	0	2.13302e-06	1.18062e-05	1.89017e-05	2.28783e-05	0	0.00203079	4.52826e-05	0.000684954	0.00121358	0.000280807	3.81257e-05	0.000662532	3.91054e-06	1.09395e-05	0.00165464	1.77752e-06	8.23446e-06	0	0	1.55382e-05	4.9498e-06	0.000435366	0.0119533	0	0	0	0	0	0.000682555	0	0.00479485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	0	1.12554e-05	1.77752e-06	5.33256e-06	0	2.54726e-05	0	0.000474759	3.54587e-05	0.000465677	0.00145672	7.89439e-06	8.08654e-07	4.15569e-05	2.72779e-05	0.000447681	2.01595e-06	0.00586734	5.09114e-05	1.11744e-05	1.77752e-06	3.5104e-06	2.46624e-05	0	0	0	0.00480959	5.32322e-06	0	0	0	0	0	0	0	3.22964e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0	1.78705e-05	0	0	0.00124156	0.000415355	8.5321e-06	0	1.22181e-06	1.42202e-06	0.000448404	2.33918e-05	0	3.19954e-06	2.10193e-06	0.00669475	8.38083e-06	0.000263012	1.58876e-05	7.11008e-07	0.000425723	0.000423824	6.2896e-06	0	0	0	0	0.00788727	0	0	0	0	0.00123509	0	0	0	0	2.29968e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0	0	0	3.55504e-06	0	0.00559285	0	2.01764e-05	3.74657e-05	0	0	8.5321e-06	0.00628776	0.000400793	0.00566772	5.90442e-06	7.22585e-06	0	0	0.00120223	2.26249e-05	0.000414926	0.00119282	0	0	1.42202e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0	1.42202e-06	0	0.000854751	0.00604286	0.00641696	3.90088e-06	0.00599365	0.000564661	2.17927e-05	0.000850379	0	4.97706e-06	5.43965e-06	0.00150458	1.16487e-05	3.162e-06	0	0	0.000832868	0.00601296	2.13302e-06	0	0.00119282	0	0.00597981	1.59494e-05	0.00124672	9.8442e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	0	0	0	0	7.11008e-07	5.80869e-06	2.02589e-05	0	0.000795211	0.0026822	1.42202e-06	5.4889e-06	0.000409857	3.35768e-05	0	2.35913e-05	0	9.06783e-06	0.000807314	2.69468e-05	1.01145e-07	9.68926e-06	0	0.0074583	0	0	0	0	0	5.61509e-07	0	1.46273e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	7.11008e-07	0	2.47352e-05	0	0	0	0	0	0	9.75139e-06	0.00639474	8.31093e-06	2.44158e-05	0	0.00600483	0.000799117	0.0056036	4.38636e-06	3.29277e-05	0.000308234	0	2.10966e-05	0	6.01585e-06	1.42202e-06	1.60413e-05	0	0	0	0.000826291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	1.06651e-06	0.000268344	4.78378e-06	0	2.81877e-05	3.04741e-06	0	0	5.79624e-05	0	7.11008e-07	2.05545e-05	0	0.00123342	2.77885e-05	0	0	0.000304685	0.00122242	0	0.000268626	0.00599911	6.33873e-05	0	0	0	0	0	0	1.99687e-05	4.91035e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0	0	0	0	0	0	0	7.11008e-07	0.00480036	2.07393e-05	0.000182509	0	1.43417e-05	0.00119637	1.77759e-05	6.91669e-06	0	3.29635e-05	0.0067632	0	0.00263741	3.49511e-05	2.17399e-05	0.00122497	0.00560067	1.72276e-05	0.000285996	0	0	4.3219e-05	2.11588e-05	0	0	0	0.000405591	0	0	0	0	0	0	0	0	0	0	0	0.00121713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0	0	0	0	0	0	0	0	0	0	0	0	7.11008e-07	0	0	0.000803856	0	2.42267e-05	0.000401633	0	2.40285e-05	1.64277e-05	0.00598898	0	0	0	8.45218e-06	1.42202e-06	0	0	0	0	0	0	0	0.00121882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0	0	0	0	0	0	0	1.77752e-06	0.000823959	0.00626026	0.000424661	0.00200641	0	0	0.00680427	0.000437873	0.000795211	1.86787e-05	1.36713e-05	7.11008e-07	0.000719702	3.19954e-06	0.0012424	0.000795211	0.000807993	0	0	0.000799901	0	0.000435826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	1.42202e-06	0	0	7.46942e-06	0	2.9959e-05	1.42202e-06	2.10999e-05	0	1.18987e-05	0.00119358	0.00622135	0.00705335	0	1.53928e-05	1.08014e-05	7.04855e-05	0.000421491	0.000856566	8.52937e-06	6.99147e-06	0	0.006226	0	0	0	0	0	6.90501e-07	0	0	0	0	1.39333e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	2.77771e-05	0	0	0	0	0	0	0	0	0	0	0	0.000826604	1.2786e-05	0.0059942	0	0.00120119	0.00560373	7.11008e-07	1.05563e-05	1.75433e-05	1.56372e-06	0	0	0.00559036	0	1.83124e-05	1.18306e-06	0	0	0	0.000795211	0.000802458	0	0.000647633	0.000397606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0	0	0	0	0	0	0	0	0.000700571	0	0	0	0	0.000305688	2.94474e-05	0	0.00200539	0	0.000959111	0	0.000424949	5.97376e-06	0	0	0	0	0	0	3.27963e-06	0	0	0	4.1656e-06	0	0.00080382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	3.72088e-06	0	0	0	0	0	0	1.62667e-05	0	0	0	9.1241e-07	2.01008e-05	0	1.52484e-05	0	6.86655e-06	0	0	0.00557784	1.54018e-06	5.08114e-06	0	0	9.34922e-07	1.7286e-05	0	0	0	0	0	7.13881e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	0	0	0	0	1.37978e-05	0	2.78704e-05	0	0	0	7.61199e-06	0	0	3.74016e-06	2.13302e-06	1.03911e-05	0	0.000423502	2.49758e-06	0.000647994	0	0	1.6657e-05	0	0	0	0.000439232	0	4.75605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	0	0	0	0	1.88292e-05	0.00121436	0	0.000439318	0.0012029	0	0	0	0	0	0	0	0	0	1.09377e-05	0	2.12136e-05	0.00226601	0	2.28113e-05	0	1.1497e-05	0	0	0	0	0	0	0	0	0	0	0.000397606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0.00121569	0	0	0	0	0	0	0	0	0	3.87514e-06	0	0	0	0	0	0	0	0	0	0.000799477	0	0.00147458	0	0	0	0.000795211	0	7.11008e-07	0	0	3.80113e-05	7.48394e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079757	9.91929e-06	0	0	0	1.3781e-05	0	0	0	0	0	4.71379e-07	0.000651965	1.15108e-05	0	0	0	0	8.86978e-06	1.82907e-05	0	0	0	0	0	0	0	0.000187399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98118e-05	0	0	0	0	0	0	0	0	0.000421866	5.77552e-06	1.38883e-05	0	0	0	0	0	7.12057e-06	0	0	0	0	1.01524e-05	0	0	0.000644301	0	1.35763e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	8.61557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20999e-05	0	0	0	0	0	0	0.000412829	0	0	2.82864e-05	0	0	0	3.52499e-05	1.11533e-05	0	0	0	0	0	0.000245949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272411	0	1.95451e-06	0	0.000815847	0	0	0	2.25803e-06	0.00598714	0	0.00560741	0	0	0	0	8.68276e-06	0	0	0	1.50313e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397606	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	4.10665e-06	0	0	0	0	0	0	0	1.73263e-05	0	0	0	0	0	0.00147205	0	0	0	1.77429e-06	2.34849e-06	0	0.0020143	0	0.00080149	0.00146437	0.000795437	2.72623e-05	0	0.00480858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4793e-05	0	0	0	0	0	0	0	1.82258e-05	4.37153e-06	0	0	2.01924e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435299	0	0	0	0	2.20948e-05	1.09384e-05	0	0.00600369	0	0	0	0	0.000806286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	2.5725e-06	0	0	0	0	6.9401e-06	0	0	0	0	0	0	1.08562e-05	0	0.00123494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43046e-07	0	0	1.61489e-06	0	0	1.04456e-05	0	1.82533e-05	0	2.59682e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0.00146611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52232e-05	0	0	0	0	0	2.84403e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.91427e-06	0	0.00678355	0	0.00042417	0	0	1.21611e-05	0	0	0	1.36466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0.00556648	0	0	0	0	0	0	0	0	0	0	0	0.00559036	0	0	0	2.99164e-06	0	1.76375e-05	0	0	0	0	0	0.000819612	0	0	0.0012077	0	0	0.00597465	0	0	0	0.00120227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556648	0.000397606	0	0	0	0	0	0	1.26806e-05	8.7341e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36474e-05	0	0	0	1.95932e-06	1.24713e-05	0	0	0	0	0	0	2.18934e-05	0	0	0.000452404	0	0.00480895	0	0	0	0	0	0	0	0	0	0.00558171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00556648	0	0	0	0	0.000816539	0	0	0	0	0	0	0	0	0	0	0	0.000795211	0.0006684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45803e-05	0	1.25172e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81862e-06	0	0	0	0	0	0	0	0	0	1.64404e-05	0.00478491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58429e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040402	0	0	0	0	0	0.00121205	0	0	0	0	0	0	0	0	0	0	0	0	0.00119282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42107e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.61947e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03436e-06	0	0	0	0	0	0.000646113	0	0	0	0	0	0	2.66979e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44999e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47592e-05	0.000835334	0	0.000818854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28666e-06	0	0	0	0	0.00675929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6964e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34791e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
