	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d1_10	0.006948	2.22388e-05	2.73764e-05	8.14965e-06	9.4153e-05	6.97579e-06	0.000588122	2.08427e-05	0.000662623	0	7.82288e-06	2.29939e-05	6.55423e-06	0.00483681	0	2.58629e-05	4.65874e-06	0.000336833	3.47934e-06	0	0.00165978	0	0	0	0	3.33749e-06	0	0.00475609	0	4.88838e-06	0	0.000346793	0	0.000533128	8.36679e-06	0	0	0	0	0	0.00551373	0	0.000669208	0	2.31375e-05	0	0.00099604	0	0	0	0	0	0.00451635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_11	0.00113206	0.000538018	0.000684756	6.05329e-07	0.000378877	1.76637e-05	5.41164e-05	0.000167674	7.58668e-08	0.000367926	1.90311e-05	0	6.99943e-06	6.75966e-06	1.97283e-06	0	0	0.000352346	1.88979e-05	0	0.000358482	0	0	0	2.48074e-05	0.00503968	1.63367e-05	0	0	0.00451419	0.000225036	0.000226562	0	0.000337931	0	7.48459e-06	0.000661073	0.000344734	1.29495e-06	0	0	0.000967326	0	0	0	0.00485113	0.000644884	1.00262e-05	0	0	0	0	0	0.00130348	0	0	0	0	0.00131472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000322442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_12	0.00150056	0.00511416	3.05947e-06	1.72958e-05	2.24051e-06	0.000350572	8.17996e-06	0.000536128	1.39897e-05	2.77414e-05	1.39714e-05	0.000644884	2.62965e-05	0	1.83099e-06	6.60441e-06	1.21086e-05	0.000650746	0.000451164	0.00014057	0.00118877	0	0	9.06327e-06	6.69992e-06	0	0.000662742	0	1.0131e-05	0	2.46527e-06	0	8.60651e-06	0	0.00197903	0	0	0.000650209	0	0.00483663	0	0	0.0005392	0	0	6.41085e-06	0	0	0	0	0	0	0	0	1.99261e-05	0	0.000644884	0	0	0	0	0	0	0	0	0	0	0	0	0.000967326	0	0.000203619	0	0	0	0	0	0	0	5.27624e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_13	0.00104925	8.65929e-06	1.63451e-05	0	4.18843e-06	3.582e-05	0	3.74224e-05	6.43879e-06	0	0	2.91983e-06	0	6.09887e-06	0	2.05142e-05	0	2.42811e-05	0	0	8.00046e-06	0.000981265	0	2.59634e-05	0	0	0	0	0	0	0.00452738	1.71982e-05	0	0.000129155	0	0.000973527	1.32501e-05	0.000564114	0	0	0	0	0	0	0	0	0.000744327	0	0	0	0	0	0	0	0.00451419	0	0	0	0	0	0	0	0	0	0.00021334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_14	0.000209586	3.37615e-06	2.42599e-06	3.70737e-06	0	2.34596e-05	5.2315e-06	0.00021006	2.33937e-05	3.49061e-05	1.94793e-05	0	2.53264e-05	7.78985e-06	0.000671572	0	0	3.58119e-06	0	0.00099501	0	0	7.00321e-06	0	0	0	0	2.45781e-06	0	0.000213617	1.15644e-06	0	0	0	9.77748e-06	0	0	0	0	0	0	0	0	6.95991e-06	0.000325734	0	0	0	0	0.000662935	0	0.000967326	0.00451419	0	0.000531821	0	0	0.000322442	0	0	0	0.000322442	0.000644884	0	0	0	0	0	0	0	0.000338447	0	0.000327941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_15	0.000625508	5.22336e-05	0.00123045	1.46165e-06	0	7.41618e-06	1.52895e-06	0.00100268	6.90829e-06	3.86965e-06	7.53087e-06	0.00215335	7.72218e-06	0.000905652	0	0	1.26548e-06	6.02734e-06	0	1.1322e-06	0	4.15432e-07	0	0	0.00391931	2.97756e-07	0	0.00163767	0	0	0.000199057	0	0.00453252	0	0	0	0	0.00451419	0.000339018	0	0.000644884	0	0	0	0.000352555	0	0	0.00451419	0	2.5434e-06	0	5.15972e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.88569e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000967398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_16	0.000187382	8.23125e-06	0	4.1812e-06	4.5042e-06	4.72302e-06	9.40717e-06	0	2.1553e-05	0	6.93292e-06	1.70672e-05	2.06843e-05	0.000327764	0.00117518	0	0	0	3.116e-06	0.00452464	0	7.58688e-08	0	0	0	8.84849e-06	1.53894e-06	0	1.95561e-05	1.00096e-05	0	0	0	3.92759e-06	0	1.5782e-05	0	5.75225e-06	5.12307e-06	0	0	0	0	0	8.12177e-06	0.00485364	0	0.00454007	0.000980921	0	0	0	3.08315e-05	0	0	0.00064804	0	0	0	0	0	0	0.000971137	1.33949e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.90433e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_17	0.000106631	4.0421e-06	6.7103e-06	0	0	4.06293e-05	3.56312e-07	1.01685e-05	0	4.62116e-06	0	1.90869e-05	0	4.64432e-05	4.33401e-06	0.000351444	0	0	0.000992547	0	0.000546346	0	0	0	0	0.000224252	0	0	0	0	0.00451419	5.52125e-06	0	6.33348e-06	0	0	0	0	0	0	0.000322442	0	0	0.00014641	0	0	0	0	0	0	0	0	0	0	4.4742e-06	0	0	0	0	0	0.000322442	0	0.00118168	3.02256e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_18	9.93331e-05	0	0	2.7698e-07	0	0	2.26912e-05	1.75868e-05	4.24638e-06	0.000519802	0	0	2.37693e-06	0.0045382	0	0	3.52153e-06	1.91839e-05	4.54729e-07	8.36829e-06	0	0	0.000547053	4.58544e-06	3.4987e-06	0	0	0	0	0	0.000344921	0	0	0	1.15362e-06	0.00451419	0	0.001305	0	2.0529e-06	0	0	0	0	0	0.000644884	0	0	0	0	0	0	0	0.00451419	0	0	0	2.18892e-05	0	0.000649268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_19	0.000695452	2.648e-05	0	1.8872e-06	0	0	0.00388477	0	0.00452043	0	0	1.12907e-05	2.03848e-05	0	5.36917e-07	0.00451804	0	2.71212e-06	1.09861e-05	2.51598e-05	7.06967e-06	0	3.00905e-06	9.92279e-06	0	0	0	0	0	0	1.84921e-05	0	7.2647e-06	0	0	0.000203677	2.97661e-06	1.20613e-05	0	0	0.000538616	0.00454533	0	0	0	0	0	1.27689e-05	0	0	1.78639e-05	0	0.000323332	0	0	0	0	0	0	0.000967326	0	0	0	0	0	2.47088e-05	0	0	0	0	0.00452254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_20	9.54618e-05	6.99374e-06	2.25546e-06	1.40832e-05	9.24342e-06	0	0.000162826	6.97974e-06	1.84908e-05	0	0	0	0.000223952	0	0	3.26582e-07	0	4.07146e-05	0	2.24181e-05	0	3.78113e-06	0	0.000540596	1.70612e-05	0.000202186	1.70887e-06	0.000974117	1.44002e-05	0	1.42916e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644884	0.00518078	0.00451968	0	0	0	0	0.000662755	0	0	0	0.000202583	0	0.000343205	0	0.000979275	0	0	0	0	7.10472e-06	0	0	0	0	0	0	0	0	0.00452418	0	0	0	0	0.000668709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_21	0.000780346	5.63153e-06	2.85965e-06	2.16333e-06	3.33877e-05	0	4.89189e-06	8.44928e-06	0	0	0	1.82621e-06	0	4.81888e-06	8.76844e-08	0	0	0	0.000674506	0.000647798	0	0	0	0	0	0	0	1.353e-05	3.2839e-06	0	0.000975797	2.04952e-05	0	1.09873e-05	0.000322442	0.000652393	0.000644884	0	9.60982e-06	0	0.000972412	0	0	0.000973401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503143	0	0	0	0	0	0	0.000644884	0	0.000644884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_22	6.78083e-05	2.04052e-06	0	8.63267e-06	8.78648e-06	0	0	4.57543e-06	0	7.65344e-06	0	3.66011e-06	7.80625e-06	0	3.12665e-07	0	8.56058e-06	0.00485846	0	0	2.95832e-06	0	0	0	0	0	1.06663e-06	0.00451419	1.19908e-06	0	2.22267e-07	1.32737e-05	0	4.83584e-06	0	0	0	0	0.00506858	0	0	0	0.000665794	0	0	0.000644884	0	0	0	0	0	7.40075e-06	0.000644884	0	0	0	0	0	0	0	0.000977698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_23	0.000422489	0	0	9.6555e-06	0	0	0	4.87177e-06	0	0	8.09493e-07	4.30699e-06	0	0	1.42615e-05	0	3.70098e-06	0.000644884	0	0	1.69767e-06	0	2.8439e-05	1.09653e-05	0	0	0	0.000223588	0	1.45124e-05	0	0	1.2426e-05	0	0	0	5.47202e-06	1.63418e-06	0	0	0	0	0	0	0.000644884	0.00066655	0	0	0	0.000332893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_24	1.43474e-05	1.40093e-05	0	0	2.76966e-06	0	0	0	0	1.73146e-06	0	0	0	2.29065e-05	0	0.000536773	0	6.68197e-06	3.82196e-06	4.99933e-06	0	0	0	0	0	0	0	0	0	8.65094e-06	1.56257e-06	0	0	0	0	0	0.00388883	0	0	4.20354e-06	0.000667539	0	7.61587e-06	0.000670501	0	0	0	0	0	0	0	0	0	0	0	1.09587e-05	0	0.000657827	0	0.000657526	0	0	0	0	0.00451419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_25	4.26887e-05	0	8.67728e-07	0	0	0	1.2235e-05	6.13178e-06	8.71032e-06	0	0	0	0	0	0	0	1.15667e-05	0	0	0	0	0	3.75089e-07	0	0	0	0.000205145	0	0	0	2.32118e-06	0	0	0	1.14733e-05	0.000322442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000970422	0.00103627	0	0	0.000644884	0	0	0	0.000224469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_26	3.32293e-05	1.09544e-05	0	0	1.22784e-05	2.78115e-05	0	5.88743e-06	6.04267e-07	0.0045195	0.000681291	0	1.53523e-05	0	0.000650165	0	0	1.64711e-05	0	1.27966e-06	0	0	0	4.0609e-06	0.000348977	0	0	0	0	0	0	0.000998888	0	0	0	0	0	0	0	0	1.28721e-07	0	0	0	6.66449e-06	0	0	0	0	1.26409e-05	0	0	0	0	5.34874e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_27	0.000361062	0	0	5.14565e-07	0	0	0.000549025	0	0	0	7.84889e-07	0	0	0	0	0	0	0	0	0	4.78734e-06	0.00033415	0	3.01248e-06	0	0	0	0	0	2.32995e-06	0	0	0	8.8993e-06	0.000213226	0	0	0	0.00052986	0.00391274	0	1.69529e-05	0	0	0	0	0	0.00517308	0	0	0	1.69557e-07	0	0.000645423	0	0	0	0	0	0	0	0	0	1.32773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_28	1.8189e-05	3.54493e-06	9.73453e-06	0	1.38454e-06	0	9.80635e-06	2.14533e-05	0	0	2.83662e-06	0	0	3.81731e-06	0	0	0	2.41077e-05	0	2.23743e-05	0	0	8.44315e-06	0	0.0009946	0	0	0.000644884	0	9.27935e-08	0	0.000521658	8.44717e-06	0.000146509	0	0	0.00032392	5.50284e-06	2.37586e-06	1.22078e-05	0.000971682	0	5.20342e-06	0.000349181	0.000656535	0	0	0	0	0	0.00388716	0.00484089	0	0	0	0	0	0	0	0	0	0	0	0	5.51678e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_29	3.48967e-05	3.59809e-05	0	0	0	0	0	0	0	1.43314e-06	0	0	3.76142e-06	0	1.51888e-05	0	3.43524e-06	0	0	0	0	0	4.05006e-06	0	0.00905426	1.34642e-05	0	1.98346e-06	0	0	0	0	1.34651e-05	0	0	0	0	0.000652084	0	0	0	0	0	0	0.00485311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000675415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_30	1.98097e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00129154	0	0.00116748	7.37364e-06	0.000644884	0	0	0	4.78111e-06	0	0	0	0	0	0.000206177	0.000644884	0	0	0	0	0	0	0	0.00451419	0	0	0	0	0	0	0	8.91271e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_31	0.00026455	1.17697e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000660785	0	0	0	0	1.08792e-05	0	0	0	0	0	0	0	1.07327e-05	0	0	0	0	0	0	1.5031e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_32	1.90645e-05	0	0	0	2.81708e-06	0	0	0	0	0.000349639	0	0	0.00034234	2.16876e-06	0	0	8.39844e-06	0	0	0	1.11255e-05	0	2.92436e-06	0	0	0.000343948	0	0	0.000644884	0.000644884	0	0	0	0.000651789	0	0	0	0.000644884	0	0	0.000654397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000967326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118028	0	5.22233e-06	0	6.78418e-06	0	0	0	1.19129e-05	0	0	0	0	0	0	0	0	0	0	0.000994492	0	0	0	0.000652641	0	0	0	0.000656667	0	0	0	0	0	0.000193465	0	0	3.19048e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_34	1.54207e-06	0	0	0	9.96532e-06	3.32997e-06	0	0	1.74228e-05	3.95104e-06	0	0	2.13736e-05	0	0	0.000221411	0	0	0	7.25033e-06	0	5.88934e-06	0	0	0	0	0	0	0	0	0	3.64648e-06	0	0	1.01392e-05	0.000322442	0	0	0	0	0.000339605	0	1.08044e-06	0	0.00020786	0	0	8.87071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_35	1.68707e-06	0	0	0	0	0	0	0	0	0	0	0	3.13001e-06	0	4.51187e-06	0	0	0	3.42791e-06	0	0	0	0.00053073	0	0	0.00065313	0.000523838	3.46708e-06	0	3.81079e-06	8.5445e-06	0	0	1.61683e-07	0.00451486	0	0	0	0	0	0	0.000967326	0	0	0	0	0	0	0	0	0	0.000644884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_36	2.30639e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216404	0	0.000196374	0.000969607	0	0	0	0	0	0	0	0	0	0	0	0.000322442	0	0	0	0	0.00485338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_37	0	0	0	0	0	0	0	0	3.01152e-06	0	0	0.000118791	0	0.00128977	0	0	0	0	0	0	0	0	6.93401e-07	0	0	7.72808e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000967326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_38	4.35505e-06	2.41776e-05	0	0	0	1.85773e-06	0	0	0	0	0	0	0	0	0	0	0	1.7919e-05	0	0.000138498	0.00483848	0	0.000353118	0	0	0	0	0.00483663	0	0	0	0	0	0	0	0	0	0	0	4.84523e-06	0	0	0	0.000198967	0	0	0	0	0	0	0	0.000644884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
