	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_10	0.000917752	1.35299e-05	2.66784e-05	1.82404e-05	0.00035808	2.34008e-05	1.74399e-05	0.000205401	5.68389e-05	0.00131578	0	0	0	4.1295e-06	1.39339e-05	1.00723e-06	0	1.61177e-05	0	0.000644395	6.0919e-06	0.000354472	0	0	2.7371e-05	4.64463e-06	9.92751e-06	0	0	0	3.3937e-06	1.20856e-05	0	0	0	0	0	0	0.00504328	0	0.000969245	0	0	0	2.32286e-05	0.000643266	0	0	0	0	0	0	0	0	0	0	0	0.000321633	0	0	0	1.02761e-05	0.000643266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.000535863	1.45928e-05	2.06511e-05	1.05564e-05	4.5235e-06	0	1.30155e-05	6.33964e-06	2.1041e-05	0.00119682	0	1.58615e-05	1.40349e-06	0	1.3055e-06	6.65805e-06	1.13932e-05	3.99506e-07	0.000233814	0.00451263	7.60879e-06	9.76379e-06	4.07161e-06	0	5.32888e-06	3.32912e-06	0	0.000212879	0	0	2.45909e-06	4.87498e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000324917	0	1.67539e-06	0	0	0.000155794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.00118125	1.79612e-05	0.00482756	5.20689e-05	1.44278e-06	5.23483e-06	3.86438e-06	0.000687194	1.18975e-05	0	4.26053e-06	4.29619e-06	1.81843e-05	0.0048371	4.32314e-06	0.00453513	9.62842e-06	3.00621e-05	1.01471e-05	4.8848e-06	2.85788e-06	0	0	0	2.36401e-06	0.000226055	0.00451344	2.33869e-06	0	0	0	9.89903e-06	0	0	7.60225e-06	0	0.000659414	0	0	0.000643266	0	1.9269e-05	0	0	0	0	1.61345e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.00043151	4.91648e-08	0.000725015	1.45798e-06	1.31277e-05	1.49934e-05	3.66207e-07	0	2.15986e-06	3.31159e-05	8.90654e-06	0.00455433	0.00143369	2.20508e-05	0.00118136	0.000352215	2.67751e-06	2.45885e-06	1.88505e-05	1.97716e-06	1.48071e-05	0.000370071	0	0	0.000323418	0.00503754	0	0	0	0	0	0	1.14601e-05	0.000844857	0	8.9988e-07	1.1109e-05	0	0	5.04686e-06	0	0.000976054	0	0	0	0	0	0	0	0	0	0	0	0.000644346	0	0	0	5.37321e-06	0	0	0	0	0	0	0	0	0	0.0011647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.0031534	7.12266e-06	0.000235934	4.01289e-06	4.39897e-06	5.63375e-07	2.44032e-05	0.000545319	6.7701e-06	1.12615e-05	0	7.69955e-07	0.000224939	0.00482467	5.3557e-07	0.00450286	3.01946e-07	5.44546e-07	0	0	2.45128e-05	0	5.12484e-06	0	0	0	0.000204631	0.000964899	0	0	0.000198117	0	0	0	0	0	0	0.00450286	0	0	0.000332839	0	0	0	0	0	0.00450834	0	0.00097846	0	0	0.000967988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	0.000654209	0	1.33536e-05	1.88247e-06	0	8.26191e-07	0	1.44508e-05	7.56764e-08	1.45094e-06	3.82906e-06	1.90391e-05	2.60381e-05	2.45796e-05	0	0	2.43144e-05	0	0	0	0	4.1439e-07	0	0	0	0	5.00416e-06	8.06001e-06	1.57452e-06	8.96323e-06	0	2.42653e-05	0	0	0	0.000203166	0	1.63008e-06	0	0	0.000643266	0	0	0	0.000351671	0.00131169	0.000991866	2.26114e-06	0	0	0	0	2.1538e-06	0	0	0	0	0	0	0.000964899	0	0	0.00117871	3.01498e-07	0	0	0	3.95126e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	0.000571326	1.07972e-05	0.00166655	0	4.5499e-05	0.000568577	0.00485032	0.000168908	2.68491e-06	0	0.000364982	6.00509e-07	0	0	0.00118903	2.34546e-05	2.55367e-06	2.79451e-07	3.41931e-06	0.000643266	0.00118579	0	8.61483e-07	0	0	0	0	0	0	0	0.000224471	0	0	0	0	0	0.00118333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	0.000817953	0.00504164	1.57165e-07	1.53512e-05	3.19353e-05	0	0.000526604	0.000540729	0	0.0003675	0	2.75995e-06	1.24986e-06	5.70246e-05	9.62323e-06	2.47581e-05	3.12618e-07	0.000972996	0	0	0.00100319	0	1.84945e-05	5.45502e-06	0	0	0	0	0	0	0	1.64858e-06	0	0.00065916	0	0	0	0.000643266	0	0.00390293	0	0	0	0	0	0	0	8.67679e-06	0	1.26092e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115797	0	0	0	0	0	0	0	0	0.00450286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	0.000198548	0	0	0	0	3.55017e-07	5.21838e-06	7.46017e-06	1.388e-05	2.32849e-06	7.89378e-08	0	3.35119e-05	0.000327054	8.45391e-06	0.000216313	0	0.000356404	0	0	0	0	1.38933e-06	7.41441e-06	1.23715e-07	1.34154e-06	0.000522455	0.00066866	0	0	2.2171e-07	9.2854e-06	0	4.82371e-06	0	0	0	0	1.09155e-05	0	0	0	0.000664124	0	0.000643266	0	0	0.00450642	0	0	0	1.69132e-07	0	0	0	0	0	0	0	0	0.000975245	0	0	1.3244e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	0.000529404	5.45196e-06	9.90874e-07	3.35121e-05	0	4.49034e-06	0.000164692	1.9827e-05	2.86792e-06	0	2.49015e-05	0.00115788	0	0	8.74645e-08	1.27376e-05	0	0	1.1414e-05	4.468e-05	0	0	0	5.24658e-07	0	0.000201678	0	0	0	0	0	2.13404e-05	3.24242e-05	0.000200617	7.43975e-06	0	0.00387907	0	0	0	0	0	0	0	0	6.06422e-06	0	0	0.000668429	0.000332058	0	0	0	0	0	0	0	0	0	0	0	0.00019298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	0.000142914	7.21521e-06	1.11007e-06	2.18415e-06	9.56279e-07	0	3.54576e-05	1.66381e-06	0.00451662	0.00140811	8.78872e-06	1.20857e-05	5.35576e-07	0	0	2.90554e-06	0	0	0	0	1.65461e-06	0	0	0	0	0	0	0	3.52138e-06	0.00450286	0	0	0.00035976	1.50942e-05	8.3458e-06	0	1.32169e-05	0.000207276	0	0	0	0	0.000661519	0	0	0	8.59286e-06	0	0	0	0	2.52085e-05	0	0	0	0	0	0	0	0.000976818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000338141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0.000834736	0	0	0	4.31022e-06	2.4957e-05	2.07994e-07	2.7984e-06	2.4165e-05	0	0	3.92179e-07	1.53138e-05	0	8.11487e-07	0	8.98399e-06	2.60083e-05	4.73483e-08	1.76567e-06	0.000643266	0	1.90273e-05	0	0	2.25537e-05	0.000643266	0.000971673	0	0	0	0	0	0	9.99052e-08	0	0	0	0	0	0	0	0.00451595	0	6.83009e-06	0	0	0	0	0	0	0	3.07542e-05	0	0	0	0	0	0	0	0	0	0.000968701	0	0	0	0	0	0	0.000964899	0	0.000203108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	4.53674e-05	2.64135e-05	2.3899e-06	1.15605e-05	0	0	6.18517e-06	1.48079e-05	0	0	0	0	2.56324e-06	0	0	0	0	0	1.23895e-05	0	0	0	0	4.14682e-06	2.57708e-06	0.00022369	0	1.07273e-05	0	0.000342511	0	2.60925e-05	0	0.000531791	0.000997287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78191e-05	0	0	0.000643804	3.18248e-06	0	0	0.00504064	0	0	0	0	0	0	0	0	0.000643266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0.000159088	1.97138e-05	6.99309e-06	0	1.34195e-06	2.04343e-05	0	9.95577e-06	0	1.03564e-06	2.12407e-06	0	9.58414e-06	0.00453062	1.96788e-06	0	0	6.01222e-06	0	0	7.05194e-06	8.28655e-06	0	0	0	0	0	0	8.73219e-06	0	0	0.000225994	0	0	0	0.00450286	0	0	0	0	0	0.000964899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067372	0	0.00451283	0	0	0	0	0.000667031	5.263e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	0.000742536	0	8.65551e-07	1.22389e-06	0	0	7.50653e-06	6.1164e-06	0	6.4132e-07	8.07463e-07	2.9125e-06	0	0	2.00932e-05	0	2.22632e-05	3.82407e-05	0	0	0.00097326	0	0	0	0	0.000330985	0	0.000210068	0	0	0	0.000520349	0	0	0	0	0	0	0	0	0	0.00502934	5.19036e-06	0.00097096	0	0	0	0	0	0	7.5004e-06	0	0	0	0	0	0	0	0.000333137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.88952e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0.00531681	0	6.61903e-07	1.29844e-07	1.11804e-05	4.97686e-07	0.0038937	4.56396e-06	0	0	1.07854e-06	4.56927e-06	0	2.16332e-06	0	0	1.43047e-05	0.00065787	0	0	0	0	0	0.00097708	0	0	0	5.43605e-06	0	4.87612e-06	0	0.000345923	0	0.000146141	0	0.000321633	0	0	0	0	0	0	0	0	0	0	0	1.20467e-05	0	0	0	0.000964899	0.00469584	0	0.000530487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045112	0	0	0	0	0	0	0	0	0	0.000964971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0.00104292	0	9.88283e-06	0	0	0	1.98183e-06	2.13995e-05	0	0	2.82951e-06	0	0	2.62471e-05	0	6.58784e-06	0.000680453	0	0	0.000646173	5.20923e-06	7.56785e-08	0.00503862	0	0	0	2.427e-05	0	1.73047e-05	0	0.00451645	0	0.00450971	1.02353e-05	0.000321633	1.57424e-05	0	0	0	0	0	0.000646131	0	0	8.1014e-06	0	0	0.00452869	0	0	0	0.0048245	0	0	0	0.000646414	0	0	0	0	0	0	0	0	5.50294e-06	0	0	0	0	0	0	0	0	0	0	0	0.000321633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	7.20859e-05	2.08293e-06	0	2.00884e-05	8.77866e-06	2.17736e-06	0	2.26189e-05	1.65248e-05	0	7.8292e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000363636	0	0	0.000335329	0	0	0	0	0	0	0	0	1.07773e-06	0.000198467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	5.63666e-05	2.38386e-05	0	0.000666361	5.77151e-06	0	1.78381e-06	0	3.43883e-06	5.05347e-06	0	0.000670799	2.37097e-06	0	0.000669888	0	0	0	0.000648802	0	0	1.09082e-05	0	0	6.68311e-06	0	2.88156e-06	0	0	9.98448e-06	1.42558e-06	5.57459e-06	0	0	0	0	0	5.48903e-06	0.000643266	0	0.000537265	0	0	0	0.000654888	0	0	0.0048245	0	0	0	0	0	0	2.59372e-06	0	0	0	0	0.00064764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0.000107671	0	0	0	2.3809e-05	3.32162e-06	1.24455e-06	0	1.58684e-06	0	0	0	0	2.24273e-06	0	0	9.53865e-06	4.18048e-06	0	5.63963e-06	0	0	0	0	2.00911e-05	0	1.62957e-05	0	0	0	0	0	0	0	1.15073e-06	0	0	0	0	0	0.000326706	0	0	0	0	0	0	0	0	0	0	0	0.00450286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	4.30222e-05	0	0	0	1.9654e-05	8.6101e-07	0	6.85485e-06	0	0	0.00168988	0	3.75198e-06	0	0	3.25763e-07	0	2.48473e-06	3.81237e-06	0.00131415	0	3.77165e-06	0.00107384	4.57394e-06	0	0	1.70459e-06	0	0	0	0	0	0	1.09597e-05	0	0.000321633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000656882	0	1.98762e-05	0	0	0	0	0	0.000321633	0.000321633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	1.6584e-05	0	0	0	4.17792e-06	0	0.000546403	0	0	0	0.000643266	0	0.000341482	0	0	3.84017e-06	0	0	0	0	0	0.000659128	3.00151e-06	0	0.00387954	0	0	0	3.27566e-06	4.48638e-07	0	0	7.24648e-06	0	0	0	2.96914e-06	0.00130765	0	2.04775e-06	0	0.00451466	0	0	0	0.000643266	0	0	0	0	0	0.000198127	0	0	0	0	0	0	0	0.000223906	0	0	0	0	1.88096e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0.000394459	3.53604e-06	0	1.86301e-06	8.76444e-06	0	9.32327e-06	0	0	1.44337e-06	0	0.000118493	0	0.00128653	0	0	0	0	4.53588e-07	0	1.54331e-06	0	0	0	3.48992e-06	0	0	0.0048245	0	0	0	0	0	0	0	0	0	0	5.11021e-06	0	0.000321633	0	0	0	0.000213986	0.00451427	0	1.32421e-06	0	0	0	0.00128653	0	0.000655861	3.63063e-06	0	0	0	0	0	0	0	0	0	0.00450286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	4.41439e-05	0	0	3.69807e-06	0	0	0	2.67867e-06	0	0	0	0.000643266	2.08225e-06	0	0	0	0	0	2.4389e-05	0	0	0	8.42197e-06	0	0	0.00116455	0	0	0	0	0	0	0	0.000128831	0.000212691	0	0	0	0	0.00482933	0	4.39853e-06	0	0	0	0	0.0048245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	3.91359e-05	0	0	0	2.76271e-06	0	0.0048563	0	7.08421e-06	1.49436e-05	0	0	0	3.64081e-06	2.52662e-06	4.54243e-06	0	0	0	4.98679e-06	4.77533e-06	0	0	0	0.00165344	0	0	0	0.000643266	0	0	0	0	8.87698e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000643266	0	0	2.53702e-06	0	0.0048412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	2.48722e-05	0	0	0	9.05812e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.8479e-06	0.000648425	0	0	0	0	3.00492e-06	0	0	0	0	0	5.5128e-06	2.31535e-06	0	0	0	0	0	0	0.000355422	2.36991e-06	0	0	0	6.00988e-06	0.000348305	0	0	0	0	0	0.000661272	0	0	0	0	0	0	0	0.000656177	0	0.000655877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	5.34415e-06	0	0	0	0	1.85307e-06	0	0	0	9.45126e-06	0	1.12624e-05	0	0	0	2.06948e-06	0	0	0	0	0	0	3.5465e-06	9.8979e-06	0	0	0	0	0	0	0	0.000972117	0	0	2.72089e-06	0	0	0.000643266	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25451e-06	0	0.00450286	0	0.000964899	0	0	0	0	0	0	0	1.33613e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	3.1871e-05	0	0	0	9.94032e-06	0	0	0	0	0.00450816	0	0	2.132e-05	0	0	0	3.42663e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14445e-05	0	0	5.73782e-06	0	0	0	1.49933e-05	0	0	0	0.00484146	0	2.15853e-05	0	0	0	0	0	0	0	0	0	0	0.000978288	0	0	0	0	0	0	0	0	0	0	0	0.000337598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
