	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_12	0.000257619	3.4698e-05	0.000768078	0.00678521	0.00688665	0.0060696	0.000100059	3.97621e-05	6.30975e-05	0.00568462	3.20545e-05	0.000844009	3.9428e-06	3.75846e-05	4.55451e-05	3.50665e-05	3.82168e-05	1.98363e-05	1.98061e-05	3.19804e-05	3.58436e-06	7.19597e-06	1.56389e-05	3.22146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.00258947	0.000519011	5.19306e-05	3.93195e-05	0.000401101	1.29037e-05	0.00573677	0.00151427	8.18905e-05	0.00229958	1.98354e-05	0.00714792	1.94392e-05	3.4974e-05	3.85379e-05	2.53927e-05	0.00145385	0	0	5.73498e-06	0.000288821	0	0	0	0	0	8.33927e-07	0.000415441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	8.12838e-05	9.33768e-06	8.13794e-05	0.000474691	0.000307378	0.00134119	2.34459e-05	2.47157e-05	0.000692083	2.86749e-06	0.00678059	8.07319e-06	0.00152183	6.45185e-06	1.09473e-05	0.00739575	0.00121956	0	0	0.00562357	0.00561921	7.16872e-07	0	8.87465e-06	0	0.00146156	0	2.86749e-06	1.79218e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	0.000101059	1.46959e-05	0.000493423	1.54091e-05	2.21617e-05	2.24245e-05	4.44736e-05	2.88986e-05	3.9428e-06	1.53522e-05	0.00126793	3.56925e-05	6.23721e-06	0	4.65967e-06	0.00125463	3.08758e-05	0.00151829	2.15062e-06	0.00148357	0.000806893	2.38695e-05	1.77532e-05	0.000841911	0	0	3.02444e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	0.000459985	5.17139e-05	0.00219715	5.56281e-05	1.79092e-05	1.70374e-05	0.000255821	4.30123e-06	1.43374e-06	0.00232019	9.54689e-05	0.00136512	0.00149047	2.02563e-05	5.91339e-05	0.0012457	2.85199e-05	1.47859e-05	1.07531e-06	3.08068e-05	0	0	3.87125e-05	0	0	3.1829e-06	0	0	0	0	0	0	0	0	0	6.35934e-06	0	0	0	0	2.31683e-05	0	0	0	0.00603376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	1.61296e-05	1.43374e-06	2.67678e-05	6.74178e-05	1.73249e-05	7.88287e-05	0.00705568	0.000852635	1.37676e-05	0.00130723	0.00111976	3.52039e-05	0.00776932	7.48148e-05	2.82495e-05	0	1.40415e-05	0	3.22593e-06	0.000677757	1.20893e-05	0	0	0	2.84792e-05	0	1.57161e-05	0.00486463	0	0	0	0	0.00125498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	6.78106e-05	0	4.49908e-07	2.43763e-05	1.78615e-05	4.14763e-05	1.73783e-05	1.51264e-05	6.37582e-06	0.000684356	8.24403e-06	0.000476339	7.16872e-07	2.12648e-05	2.6222e-05	0.000837005	0.000416211	0	1.13128e-05	0	0	1.19477e-05	0.00205732	0.00080177	0	0	0	0.00563354	0	0	0	1.85871e-05	0	0	0.000269614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	4.70632e-06	1.79218e-06	7.52716e-06	1.28101e-05	1.16933e-05	3.15397e-05	0.000248593	0.000269961	0.000840691	8.77685e-05	1.80554e-06	2.39165e-05	5.66751e-05	3.22464e-05	3.57024e-06	0.00194591	7.97496e-06	1.79218e-06	0	1.36588e-05	0.000495154	1.09016e-07	0	0.000441987	0.00484022	0	0	0	3.06512e-05	0	0	0	0	0	4.53359e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	3.60593e-05	2.15062e-06	1.3979e-05	2.86749e-06	1.89913e-05	5.37654e-06	0.000704295	0.000863486	1.58657e-05	3.67473e-05	0.000837074	0.00608138	2.53305e-05	0.000274824	0	1.43374e-06	3.71054e-06	0	0.000680665	0.00565692	0.00124967	0	9.20118e-06	0	0	0	0	0	1.05022e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	1.43374e-06	0	1.32621e-05	3.03416e-05	4.50979e-05	1.43374e-06	1.77283e-05	1.22132e-05	1.62752e-05	2.62865e-05	0.00080177	0.000837913	0.00225832	0	1.16229e-05	3.70194e-07	0.0013003	2.92046e-05	0	0	0.00126492	7.7383e-06	0	0	0	2.24934e-05	3.34335e-05	0	0	2.15781e-05	0	0	0	0	0	0	0	0	0	0	0	0.00562882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0.000466476	4.36649e-06	2.86749e-06	0	7.31923e-06	0	8.9609e-06	0	0	5.32566e-05	0.000687393	7.16872e-07	0.00124641	0	0	5.00427e-06	0	0.000289924	2.72143e-05	6.23286e-05	0	0.00705724	0	0	0	0	4.68261e-06	0.00080244	0	0	0	0	0	3.96666e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	1.00362e-05	0	2.86749e-06	4.12154e-05	3.68674e-05	3.21019e-05	1.19196e-05	0	0	1.65926e-06	1.43374e-06	0.00150171	1.89653e-05	1.24089e-05	1.79218e-06	6.86159e-05	3.19387e-05	0	0.0112564	1.18721e-05	0.00645621	0	0	0	0	0	0	0	1.62494e-05	0.000839728	0	1.91508e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	0	0	0	3.58436e-06	7.31325e-06	1.29742e-05	1.43374e-06	0	9.34853e-06	0.000459589	0.00121666	0.000415223	1.17509e-05	5.15397e-06	0	0	9.49134e-06	0	2.74182e-05	0	6.45664e-06	0.00205893	0	0.000281961	0	9.00842e-06	4.1994e-06	0	0.000685724	0	0	0	0	0	0	0	0	0	0	0	0.00627795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	0	0	0	1.35981e-05	0	3.86644e-05	3.3784e-05	3.26049e-06	0	0.00651021	0	2.01255e-06	1.13344e-05	0.00747625	0.00120274	0	0	0	0.0104671	2.42756e-05	9.046e-06	1.75371e-05	0.00126366	0	0.000641416	0	0	0.000209392	0	0.00120486	0	2.18275e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	0	0	0	1.12498e-05	0.0062746	0.00126571	0	2.15062e-06	2.15686e-05	0	0.000406885	2.60004e-05	0.00562879	4.68132e-06	0.00562092	0.00649472	4.69212e-05	1.10611e-05	0	0	0.00120628	0	0	0	0	0	0	0.00605372	0	0	1.35259e-05	0	0.000830658	0	0	0.000828687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0	0	0	7.19068e-06	0	0.00080177	0	3.62214e-05	2.05966e-05	3.74141e-05	0	0.000417956	0	2.76867e-05	0	1.43374e-06	0	7.89741e-06	0.000428304	2.54998e-05	0	1.37087e-05	0	0	1.94271e-06	0	0	1.61558e-06	0	0	2.46289e-05	0	0	0	1.34329e-06	0	0	0	0.000247371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0	0	0	0	0	0	2.13909e-05	0	1.59578e-05	0.000830555	0	0	5.51629e-05	1.7786e-05	0.000837389	0	1.90128e-05	0	0.000810176	0.000669649	6.06302e-06	9.7843e-06	0	0	0	0	3.23282e-06	0	0.000823097	0	0.00080177	0	0	0	0	0	0	0	0	0.00601327	0.00166382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0	1.76202e-05	0	0	3.58436e-06	0	1.1889e-05	0	9.0071e-06	0	0.00565122	2.98239e-05	0	0	0	0	2.52333e-05	0	2.14222e-05	0	2.12118e-05	0.000437959	0	1.4978e-05	5.21057e-06	0	7.16872e-07	9.99411e-06	0	0	0	0	0	0	4.9814e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0.00107013	0	0	0	0.00146448	7.16872e-07	0	0	0	0	4.19385e-07	2.47737e-05	0	0.00163796	0	0	0.000416077	0.000684295	1.79218e-06	8.99464e-06	4.87249e-05	0.00080177	0	7.84873e-06	0	5.33379e-06	0	0	4.67649e-06	0	0	0	0	0.000400885	0.000659844	0	0	0	0	0	1.69712e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	0.00080177	0	0	0	0	0	5.59184e-07	0	0	0	0	5.92425e-06	1.79218e-06	0.00484423	0	0	0.00242169	0.0056689	0	1.41781e-05	0	0	0	0.000279078	0	0.000681039	0	0	0	0.00082154	0.000425624	0.000240531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0	0	0	1.79218e-06	0	0	0	0	0	1.16206e-05	0.000819118	2.25687e-05	0	2.15062e-06	0	6.36939e-06	0	4.91521e-06	0	0.00562661	1.09977e-05	3.20621e-05	7.16872e-07	0.00561239	0	1.1703e-05	0.000437179	5.56413e-06	0	1.1081e-06	0	0	0	0.000659313	0.00080177	0	0.00175123	0.00681504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	0	3.22593e-06	0	0	0	0	0	0.00681504	0.000164519	1.04882e-05	0	0	3.33871e-06	0	2.7068e-05	1.06042e-05	0.000832168	2.59532e-06	0	0	0	0	0.0002651	1.04972e-05	1.43374e-06	0.00706389	0	0	0	0	0	0.000403752	0	6.02397e-06	0	0	0	0	0	5.48235e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	0.00605292	0	3.14919e-06	0	0.000854458	0	0.00080177	0	0	2.37777e-05	3.16215e-06	0	0	0	0	1.16292e-05	0	0	0	1.60279e-05	0	0	1.70163e-05	0.00123656	0	0	0	0.00080177	0	1.44915e-05	0	0.0060341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	0	0	0	0	0	7.49074e-06	1.12901e-05	7.28885e-06	0.00045429	0.000824212	0	0	0	0	0	0	0.0008082	0	2.65824e-05	0.00163535	2.88587e-06	0	3.74535e-06	0.000437083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	0	0	0	0	0.00080177	0	0	0	0	6.40446e-06	2.57941e-06	0	0	1.66536e-06	1.20366e-05	0.00561239	2.63743e-05	0	0	0	0	0	0	0.00121165	0	5.30284e-06	0	0	3.39133e-06	0.00120265	4.42038e-06	0	0	0	0	2.30967e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	0	0	0	0	0	0	0.00121934	0	0	0.000420784	0	0.00604311	0	0	1.58752e-05	0	0	0	0	0	1.42645e-05	0.00561899	0	0	4.13851e-05	0	1.86877e-05	0	0	5.10676e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0.000272392	0	0	0	0	0	0	7.16872e-07	0	0	3.22593e-06	5.75845e-06	0	0	0	0	0	0.000252362	0	1.56393e-05	1.61532e-05	1.07555e-05	0.00148729	6.06132e-06	2.39739e-05	0.00483283	0	1.51117e-05	2.61271e-06	0.000810355	0.00205285	0	0	0.00120265	0	0	1.83121e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	0	0	0	0	0.00603131	0	0	0	0.000687073	0	0	1.80266e-05	0.000432711	0	0.00080177	0	0	0	0	0	0	0	0	0	0.000288559	0	0	0	0	0	4.60624e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	7.97047e-06	0.000265241	2.23878e-05	2.75949e-06	0	0.000182028	1.89798e-06	0	0	0.00080177	0	0	1.36247e-05	8.66706e-06	0	0	0.00080177	0	0	0	0	0	0	0.00561323	0	0	0	0	0	1.43374e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121998	0	0	3.03745e-05	5.56267e-06	0	0	8.67776e-06	0	0.00604042	3.93531e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000439024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16872e-07	0	0	0	0	0	3.8873e-07	0	0.000829937	0	0	0	0	0	0.000256335	0	0	0	2.01537e-05	0.000651277	0.000513197	0	0	0	0	0	0	0.00561239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	0	0	0	1.12682e-05	0	0	0	0	0	0	0	0	3.50277e-05	0	0	0	0	0.000442032	0	0.000417901	0	0	0	0	0.00146742	0	0	0	0	0	0	0	0	0	2.40269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	1.25957e-05	8.46978e-06	0	0	2.93446e-05	0	0	0	2.626e-05	0	0	0	5.22617e-06	0.000406419	0	2.7134e-06	0	0.00605554	0	9.95243e-06	0	0	0	0	0	9.60816e-07	0.000207665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	1.07531e-06	0.00174656	0	0	0	0	1.23053e-05	0	0	0	0	0	0	0	0	0	0	0	0.00564094	0	0	0	0	0	5.60951e-06	2.83674e-06	0	0	0	0	0.000400885	0	8.14746e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00723617	0	0	0.000251867	0	0	0	0.00083362	0	0.000822248	0	0	0	0.00080177	0	0	0	3.39445e-05	1.45147e-05	0	0.00120265	0	1.52698e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	3.80016e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000814757	0	0	0	0	0	0	0	0.00120265	0	0	0	0	0	0	0.00080177	0	0	0.00601327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87544e-06	0	0	0	0	0	0	0	0	0	0	0.00081485	0	0	0.00601558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067926	0	0	0.00080177	0	0	0	0	0	0	0	0	0.000810721	0	0	0	6.07406e-06	0	2.11138e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60036e-07	0	0	0	0	0	0.00122939	0	0	4.31055e-06	0	0	0	0	0	0	0.000240531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.46865e-06	0	0	0	0	0	0	0	0.000813597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000419749	0	0.00561239	0	0.000667358	0	0	0.00065646	1.15368e-07	0	0.000400885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000414259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84052e-06	1.43166e-05	3.19519e-06	0	0.00121319	0	6.40971e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.22167e-06	0	0	0	0	0	0	0	3.35042e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81746e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39264e-05	0	0	0	0	0	0	1.56567e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00156e-06	0	0	0	0	0	0	0	2.70173e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53057e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0056544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10171e-05	0	0	0	0	0	0.000416706	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.46599e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000811106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74679e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
