	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_25	0.000693968	3.12709e-05	4.22127e-06	1.75799e-05	0	0.000240061	5.99975e-06	1.10733e-05	1.26944e-05	0.000562795	0.000349718	0	0	0	0	0	0	0.00100969	0	0	9.85442e-06	0.000680373	0	0	0	0	0	2.19725e-05	0	0.00504843	0	0.00136464	0	0	9.46015e-06	0	0	0	0.000549977	0	5.23669e-06	0	9.23379e-07	0	0	0	0	0	0	0	0	0	0	5.31632e-06	0	0	0	0	0.00473571	0	0	0	0	0	0	0	1.74751e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	6.22679e-05	7.89298e-06	0	0	1.97428e-06	0	0	3.23204e-06	0	3.42494e-05	0	0	1.35649e-05	4.20903e-06	0	0	0	0	0	2.08982e-06	0	0	1.07301e-06	0.00101195	0	0	0	3.81857e-06	0	0	0	0	0	0.0015806	0	0.000673124	0.00104214	0	0	0.00124947	0.000359289	1.92819e-05	0	0	0	0	0	0	0	0	0	1.29408e-05	0	0	0.000673124	0.00122575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.13077e-06	0	0	0	0	0	1.86013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	3.71697e-05	0	0	0	0	2.16428e-05	0.000683325	0	1.31787e-05	1.15696e-05	0	0	0	1.92858e-05	0	2.68732e-05	0	0	0.00121738	0	0	0.000361945	0	0	0.000673319	0	0	0	0.00124116	0	0	7.58867e-06	5.65845e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000694939	0	0.00506223	0	0	0	0	0	0	0	0	0.000673124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	6.17724e-05	0	2.30504e-08	0	1.67068e-05	0	1.80455e-06	1.57789e-05	7.32018e-07	0	0.0010267	0	0	0	0	1.24808e-06	0.00472778	0	0	0	0.00103431	0	0	7.91909e-06	0	0.00068017	2.00698e-06	0	4.24576e-06	0	0	0	0	0.000561261	1.55012e-06	0	0	0	0	0	0.000362355	0	1.51073e-05	1.0412e-05	0	0	0	4.00443e-06	9.02866e-06	0	0	0.000338701	0	0	0	0	0.00471187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0.000998391	4.52625e-06	2.52742e-06	2.69474e-05	0	1.68078e-07	0	0	0.000349551	0	0	0.00407467	0	0	0	0	0	0	0	0	4.56555e-06	0	0	0	0	0.00123562	0	0	1.58668e-05	0	0.00594489	0	0	0	0	0.00540245	0	0.000570574	0	0.000673124	0	6.11938e-07	0	0	0.000354269	0	0	0	0	0	8.0374e-06	0	1.08461e-05	0	0	1.0927e-06	0.000336562	0	0	0	0.00121564	0	1.65422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	6.96777e-05	0	0	0	0	0	0	1.99314e-06	0	2.17907e-06	0	4.37113e-06	1.17416e-05	0	6.02398e-06	1.35098e-05	4.73273e-06	1.71542e-05	0	0	0	3.43349e-05	0	0	0	0	1.57277e-05	0.000549343	0	1.41226e-05	1.40468e-05	0	0	0.00494306	0	0	0.000344651	0	0	0.00168536	0	0	0	0	0	1.91127e-05	0	0	0	8.4673e-07	0	0	0	4.49264e-06	0	0	0	0.000673124	0	1.2533e-05	0.00134625	0	0	0	0	0	0	0.000561619	1.42636e-06	0	0	1.54969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0.000311564	0	9.38159e-06	0	0	2.46337e-06	1.49809e-05	0.000336562	3.05945e-05	0	0	0.000215282	0	0	0	0	0	0	0	0	0	0	6.77999e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673124	3.29955e-06	0	0	0	7.3103e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00404039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	2.52583e-05	0	0	0	0	0	0	1.11768e-07	0	0	4.07317e-06	4.12315e-07	8.41237e-06	0.00473919	0	0	0	0.000673124	0	0	0	0	0	0	0.000694471	0.0047143	0.000684193	0	1.93731e-06	0	7.56496e-06	0	0	0	0	0	0	0	0	0.00472449	1.02286e-05	0	0	0	0	0	0	0	0	0	1.75246e-06	0	0	0	0	0	0	0	0	0	0.000337527	0	0	0	0	0	0	0	0	0	0	0	5.36619e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	5.21624e-05	0.000360215	0	0	2.60584e-05	4.08075e-06	0.000358623	1.12997e-05	0.000673124	0	1.25814e-07	0	0	0	0	0	0	1.81132e-05	2.08409e-06	0	1.99273e-06	0.00101455	0	3.89626e-06	0	2.94677e-06	0	0	0	0.00406293	0	0	0	0	0	0.00507346	2.72933e-06	0	0	0	0	0	4.64914e-07	0	0	0	8.02702e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000356329	0	0	0.000228358	0	0	0.00102353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	2.39814e-05	0	0	0	0	0	6.20981e-06	3.9509e-06	0	0	7.70222e-06	0	0	1.45124e-05	0.000556062	0	5.09145e-06	0	0	0	0.00036376	0	0	0	0	0	0	0	0	0.0010201	0	0	0	3.06039e-06	0	2.13106e-05	0	0	0	3.36445e-07	0	0	2.91413e-07	8.33295e-07	0.000690914	0	0	0	0	0	0	0	0	1.71274e-05	0	3.34573e-06	0.00404329	0	0	0	0.000673124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	5.32167e-05	1.43553e-05	0	2.50881e-05	4.81107e-06	1.92767e-06	0	0	0	2.27854e-05	0	5.04864e-06	0	2.21755e-05	0	0.0054026	0	0	0	0.00035027	8.51885e-07	0	0	0	0	0	0	0	1.01052e-05	0	0	0	0	0	0	0	0	0	0	0	6.27954e-08	0	0	0	0	0	0	0	0	0	0	0	0.0050745	0	0	0	0	0	0	0	0	4.76291e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	9.62065e-06	3.75867e-06	0	2.93909e-05	0	0	0	0	0	0	0.00474182	0	6.82874e-06	0	0.000164945	0	0.000538499	0	0	0	0	0	0	0.00471187	8.15403e-07	0	0	0	0	1.46369e-06	0	0	0	0	0	6.42328e-07	0	0	1.42146e-05	0	0.000151215	0	0	0	0	0	0	0	0.000343015	0	0	2.55797e-07	0	0	0	0	0	0	1.223e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	3.25146e-05	6.88909e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24703e-06	4.5451e-06	0	0	0	0	0	5.87222e-06	0	0	1.1267e-05	0	0	0	0	0	0	0.000679728	0	0	0	0	0	0	0	1.85195e-05	0	0.00035404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
