	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d1_0	0	0.138557	0.0284663	0.0181949	0.00804443	0.01029	0.00364772	0.0124385	0.00819305	0.00113047	0.0016689	0.00740263	0.00149809	0.00336089	0.0056291	0.000941097	0.00746881	0.00119768	0.00334907	0.000685554	0.000137997	0.00118054	0.000291156	0.00503676	6.29421e-05	0.00590135	0.00109969	1.08573e-05	0.00238589	0.00981415	0.00511528	0.00206125	0.00492095	0.000559668	0.000883767	5.1746e-05	0.00100738	7.59628e-05	0.000667656	0.000648515	8.58093e-06	0	2.66694e-05	3.56403e-05	0	7.47654e-07	1.70799e-05	0	1.74726e-06	0.000345135	0.000646844	5.47429e-06	0	0.000986725	0	5.84891e-07	0.00451956	0	0	0	0.0038831	0	0	0	0	0	0	0	0	0	0	0	3.42144e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_1	0.0767382	5.38265e-05	4.00493e-05	3.55406e-05	4.31594e-05	0.00454905	4.69608e-05	0.000573559	8.47635e-06	0.000372924	2.57404e-05	4.31815e-06	0.00064742	0.00458326	0	8.50202e-06	2.22017e-05	7.21789e-06	5.78773e-06	5.75274e-06	0	6.47828e-06	1.23618e-05	4.38989e-06	7.20423e-07	2.63e-05	0	0	0	0	0	4.18643e-06	1.21053e-05	1.04348e-06	0	0	0	0	5.70227e-06	0	0	0	0	0	0.000550203	0	0	0	0	0	0	0	0	0	0	0	0	1.0903e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_2	0.0186121	9.22966e-06	6.2835e-05	4.58534e-05	0.000161386	4.77133e-05	3.02367e-05	2.78847e-05	2.76998e-05	0.000229665	2.48462e-05	0.00120859	0.000516713	0	1.37503e-05	1.86011e-05	4.52451e-05	4.09226e-06	1.08838e-05	0.00508209	1.77959e-05	0.000658771	8.94728e-07	1.75232e-05	0	6.40204e-06	3.47732e-06	4.45297e-06	1.46198e-06	0	0	9.20951e-06	1.0195e-05	0	0	0	3.99793e-05	3.2772e-06	4.06097e-06	1.54933e-05	0	3.20543e-06	0	0.00485029	0	0	8.54834e-06	0	8.69237e-06	0	0	0	0	0	6.32749e-06	1.17248e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000659684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_3	0.00896891	1.11271e-05	4.65851e-05	5.16466e-05	0.00456961	3.36872e-06	2.63316e-05	4.38213e-06	0.00491752	0.000676926	1.60053e-05	8.13538e-07	2.83582e-05	7.19067e-07	0	2.21632e-05	1.08416e-05	0.000708124	1.57211e-05	1.07964e-05	2.50203e-06	0.000163916	3.22467e-06	2.47735e-05	0.00214109	0.000549465	3.04194e-05	2.36069e-05	0.000680928	0.000645651	1.30323e-05	8.35002e-06	0.000207741	0	0	6.25203e-07	0	0	4.31485e-06	0	0	0	0.000330324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_4	0.00468589	4.8652e-05	3.9001e-05	0.00025553	1.48247e-05	2.62649e-05	3.19438e-05	2.36912e-05	0.00489823	5.15693e-06	1.93176e-05	2.54675e-05	1.64307e-05	0.0010012	1.65694e-05	4.72955e-06	0.00552362	3.4241e-06	0.00540345	0.000353684	4.40234e-07	7.71764e-06	0	0.000681304	0.000342647	2.62068e-05	0	2.2938e-05	0	0	1.68111e-06	0	0	1.1188e-05	0	0.000982947	2.53912e-06	0	0	0	0.000645651	0	2.84343e-05	0	0	0	0.000540869	0	0	0	0	0	0	0	0	0	0.000340961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_5	0.00312655	3.19068e-05	2.71238e-05	3.76618e-05	2.50921e-05	3.46364e-06	0	0.00491372	2.10576e-05	4.01606e-05	0.00456675	3.52763e-05	4.92042e-06	0	1.21586e-05	0.000994873	1.00886e-05	8.10315e-06	1.64518e-05	1.6342e-07	0.00100128	2.65519e-05	6.11366e-06	0	0	0.00485299	6.57474e-06	8.50169e-06	0	0.00121456	0	0.00451956	0.000971936	0	1.2445e-05	0.000647993	0	0	1.5867e-05	4.22585e-06	0	0	0	0	0	0	0	0	0	0.000994744	0	0	0	0	0	0	0	0	0	0	0	0	2.53207e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_6	0.00180439	1.79054e-05	3.06459e-06	2.17353e-05	1.06965e-05	1.59535e-05	2.51806e-05	1.02849e-05	0.00508755	6.04823e-06	3.49167e-05	1.12468e-05	0.00486881	1.69731e-06	2.22056e-06	1.24421e-05	7.0574e-07	7.11374e-06	0	8.67733e-06	6.28328e-07	1.4476e-06	0	7.34603e-06	0	0.00486071	0	0.000222013	1.36993e-05	0	5.91164e-06	0.000982451	0	0	0	0	0	6.6642e-06	9.83901e-06	0	0	0.00131267	0.00452774	0.000645651	5.93338e-06	0	0	0	0	0	0	0	0	0.00484238	0.000343855	0	3.20141e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00034025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_7	0.00194717	0.00101654	3.13816e-05	6.09503e-05	1.82373e-05	1.09785e-05	3.12954e-05	0	0.00101381	6.32963e-07	3.67793e-05	2.50246e-07	4.83284e-06	1.58994e-05	1.7539e-05	4.10674e-06	0	0.0050514	2.1119e-06	0	0.000352779	0	0	4.94232e-06	1.63066e-05	0	0.00100451	0.000540526	0	0	1.09174e-06	0.000645651	0	0	0	0	0.00118908	4.16083e-06	0	0.00518487	2.08792e-05	0	1.23475e-05	0.000529211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000980471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_8	0.00089398	0.000253932	0.000348385	6.25511e-05	1.41476e-05	1.15376e-05	7.11288e-06	1.57776e-05	2.4173e-05	1.60498e-05	0.000649122	0.00121974	2.29722e-06	0	3.49447e-06	0	0	6.40614e-06	0.00120051	0.000685671	5.41037e-06	1.53107e-05	1.5898e-06	0.000321822	0	0	0	5.90969e-06	1.46e-06	0	1.76338e-05	0.000986537	0	0	5.30977e-06	0	0	0.0011888	6.73163e-06	0.000198819	0	0.00454117	0	0.000655418	9.25926e-06	0	0	0	0	0	0	0	0	0	0	0	3.64892e-06	0	0	2.89969e-05	0	0	0	0	0	7.26724e-06	0	0	0	0	0	0.00118721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_9	0.000934224	0	1.01018e-05	1.97178e-05	0.000166569	5.64188e-06	0.00054264	2.43307e-05	3.93625e-06	0.000158239	1.86899e-06	7.63546e-06	0.000195648	0.000352826	0.00101295	7.35283e-07	0.00033722	1.7822e-05	2.09323e-06	8.98324e-07	2.02302e-06	5.54726e-06	1.30618e-05	2.03773e-05	0	0.000348291	9.58762e-06	2.38181e-05	0	0.000342247	0.000645651	0.00453674	0	0	0	0	1.40995e-06	6.29328e-06	0	0	8.77672e-07	0	0	0	0	0	0.00032807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_10	0.00167367	2.0337e-05	2.71288e-05	1.04594e-05	2.39226e-05	0	5.98123e-06	1.88608e-05	0.000157451	0	0.00100214	0	0	0	3.24768e-06	0	0.00453043	8.75795e-06	9.33947e-07	3.89474e-06	0	4.82143e-06	0	0	2.73354e-06	0.00451956	0	1.77652e-05	1.09925e-05	0	0.00116683	0	0	0	1.12951e-05	0	0	1.57145e-06	0	0	0	1.78843e-05	0	0.000968477	0	0	0	0	0	0	0	0	0	0	0.000645651	0	0	0	0.000330131	0	0	0.0009921	6.68396e-06	0	0	0	5.30912e-06	0.000977458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_11	0.00239451	9.95643e-06	1.45945e-06	3.89051e-05	2.08197e-07	7.32686e-06	9.28435e-06	8.70847e-06	1.85259e-05	0.000353805	3.90285e-06	0	0	0.000343978	6.33411e-06	0.000991259	0	0	1.77996e-05	1.10853e-05	1.07797e-05	0.000660018	0	1.55251e-06	1.28617e-05	0.000676762	0	1.58009e-05	0.000342112	0	0	4.13137e-06	9.83568e-07	0	4.9598e-06	1.00173e-05	0	0	0	0	0	0	0	0	0	0	7.89005e-07	9.05177e-06	0	0	0	0	0	0	8.98502e-06	0	0	3.15914e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33818e-06	0	0	0	0	0	0	0	0	0	0	0	2.90375e-06	0	0	0
d1_12	0.00136416	0	4.55705e-06	1.93636e-06	1.12902e-05	2.21904e-05	0	0.00101201	6.11362e-06	1.74203e-06	4.04099e-06	5.72998e-06	0	0	1.50108e-05	1.03519e-06	0.000347651	2.15944e-06	2.69103e-05	0	3.63827e-06	0	0.000660394	0.000528312	0	4.06004e-06	0	0.00484387	0	0	1.61899e-05	0	0	0.000340053	0	0	0	0.000668471	0	0	0.000678617	0	0	0	0	0	0	0	2.16674e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000322826	0	0	0.00129547	0	0	0.000330264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_13	0.00755445	3.52007e-06	2.28519e-06	4.00572e-05	5.03887e-06	5.92052e-06	0	1.29441e-06	0	0	8.35996e-06	1.98152e-05	3.01149e-05	0.00123109	2.78553e-05	6.39962e-07	0.00100258	1.37882e-05	1.7367e-06	0	0.000538529	3.9676e-06	4.7338e-06	0	0	1.20811e-05	0.000231081	0	0	0	0.000973951	0	3.90922e-06	1.39697e-05	0.000337793	0	0	0	6.20097e-06	0.00117771	6.61224e-06	0	0	0	2.46786e-05	0	0	0	0	0	0	0	0.00451956	0	0	0	0	0	0.000970272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_14	0.00577269	1.14549e-06	1.08435e-05	4.41341e-06	0	2.15073e-05	0.000719749	0	0	0.000216015	0	0.00100452	0	2.46086e-07	3.21907e-06	0.000562006	0	0.000645651	2.3802e-05	9.60021e-07	0.00391187	6.06431e-06	0	0.00451956	7.25796e-07	0.000648167	0	0	1.78365e-06	2.73386e-05	0	0	0	0	0	0	0	0	0	0.000645651	0	0	0.000325766	0	0	0	0	4.53181e-06	0	0	0	0	1.19495e-06	0	0.000225491	0	0	0	0	4.83054e-06	0.000653884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000981557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_15	0.0012612	0.00167262	9.0643e-07	1.02774e-05	1.47034e-05	0	1.94021e-06	0	1.57007e-05	0	0	1.79295e-05	0	1.92923e-07	0	1.04554e-05	0	5.04797e-06	0	5.63823e-06	0	2.109e-05	1.32297e-05	1.72028e-06	8.14465e-06	0.000677494	0	0	3.2251e-06	0	0	0.00486326	0	0	0	0	0	0.00504391	0	0	2.39568e-05	3.96449e-06	0	0	0	2.92544e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645651	0	0.000322826	0	0	0	0	0	0	0	0	0	0	0
d1_16	0.000516555	0	8.2258e-06	1.91267e-05	1.39457e-05	0.000678788	0	0	8.42046e-06	0.000520989	0.000553654	0	0	0.000359573	9.40036e-06	9.31004e-06	3.10518e-05	3.56692e-07	0	0.00454163	0	0	0	0	1.07555e-06	2.5789e-06	1.00905e-06	0	0	2.85603e-05	0	4.47124e-06	6.79847e-07	6.37828e-06	0	0.000337006	2.81576e-06	8.04977e-06	1.15493e-05	0.000998679	0	0	3.30487e-07	0.000343753	0.000322826	0	0.000350317	0	0	0	0	0	0	0	0.00581383	0.000978855	0	0	1.31565e-05	0	0	0	0.000667226	0.000196106	0	0	0	0	0	0	0	0	0	0	0	0	4.09846e-06	0	0	0	0	0	4.42507e-06	0	0	1.01292e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_17	0.000155932	1.51234e-05	0	0	0	0	2.61935e-05	3.90841e-05	1.32046e-05	0	0	0	0.000217446	0.000352165	0.000326987	4.74908e-06	0	1.17039e-05	2.04734e-05	5.55246e-06	0	0.000326071	0	0.000992947	0	0	0	0	0	0.000350917	0	0	0	0	0	0	1.24695e-05	0.000322826	4.94015e-06	0	0	0	0	1.83958e-05	0	0	0	0	0	0.00451956	0	0	0.000645651	0.00516521	0	0	0	0	0	0	0	0	0	4.37957e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.000645651	0	2.706e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_18	0.000423143	4.72579e-06	6.14281e-06	2.67083e-05	0	3.81165e-06	0	0	8.49974e-06	0	3.38252e-05	0	1.25616e-06	0	0	0	0	0.00519134	7.55466e-06	1.7842e-06	0	1.01684e-06	1.25755e-05	0.000339228	0	0.000222436	0	0	1.70614e-06	0.00022145	0	0	0	0.000645651	0	0.000322826	1.70903e-06	0	0	0	0.000655305	0.000526579	0	0	0	0	0	0	0	0	0.00389797	0	0.000645651	0	0	0	0.00389691	0	0.000976294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_19	0.000318891	4.32023e-05	1.91845e-06	3.38667e-06	0	2.68444e-06	0	0.000223328	1.31569e-05	0.00100231	1.81512e-06	0.000999329	0	0	0	0.00453617	0.000645651	1.44941e-05	1.68849e-05	1.01965e-05	1.34711e-05	8.52808e-06	0.000544115	0	0	0	0	0	0	0	0	0.000666721	0.000665964	0	3.5124e-06	0.00101538	0	0.000987173	0.000540353	0	0	0	0	0.00451956	0	0	0	0	0.000645651	0	0	0.00117485	0	0	0	0	0	0	0	0	0.000645651	0	0	9.72305e-06	0.00451956	0	0.000645651	0	0	0	0	0.000338012	0	0	0	0	2.9147e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_20	8.20127e-05	1.38527e-05	9.34505e-07	1.46815e-06	3.46078e-06	7.77602e-06	0	8.46016e-06	3.8294e-06	0.00518606	1.86994e-05	0	2.80464e-05	6.2201e-06	0.0045382	0.00453096	1.08544e-05	0	3.07619e-06	0	0	3.94348e-06	0	0	1.54558e-05	1.51906e-05	0	0.000980924	1.44676e-05	0.0045385	0	0	5.59968e-07	0	0	0	0	8.91061e-06	0	3.62302e-06	0	0	0	0	0	0.00485154	0	0.000645651	0.000985141	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14113e-05	0	0	0	0	0	1.23625e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
