	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_0	0	0.139682	0.0287363	0.0177173	0.00669647	0.0156506	0.00353216	0.0125899	0.0027142	0.00148413	0.00167889	0.0086314	0.00149857	0.00219972	0.00565923	0.00195667	0.00749511	0.000884769	0.00338296	0.000674819	0.000490698	0.00119876	0.000295072	0.000517522	6.34125e-05	0.00560995	0.00212425	1.52025e-05	0.00239435	0.00533313	5.84806e-05	0.00207795	4.35715e-05	1.07163e-05	0.000885028	5.21652e-05	0.00101849	7.65782e-05	0.000689234	0.000653768	8.65045e-06	0	0.000359886	3.5929e-05	0.000880102	7.53711e-07	2.23528e-05	0	1.05242e-05	0.000347931	0.000652085	0	0	0	0	5.89629e-07	0.00455617	0	0	0	0	0	0	0.000195265	0	0	0	0	0	0	0	0	0.000668477	0	0	0	0	0	0	0	0	0	0.000992875	0	0	1.02112e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0509518	0.00025529	2.35142e-05	3.56162e-05	2.69438e-05	1.67729e-05	7.18116e-06	3.90116e-06	0.00491731	3.05762e-06	2.0447e-05	7.83643e-06	1.59711e-05	0.000353386	1.39294e-06	4.7501e-06	0.00104661	4.74272e-06	0	1.80502e-06	6.10859e-06	8.22904e-06	5.01369e-07	0.000172709	0	0.00104995	0	4.48905e-06	0	0.0010025	0.00509271	0.00455617	1.22034e-05	0	5.80363e-06	0	1.9103e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51864e-06	0	0	0	0	0	1.09913e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0191342	0	4.89564e-05	3.00598e-05	1.71931e-05	4.70554e-06	1.76609e-05	2.47971e-05	2.99905e-05	1.232e-05	0.0046225	1.47065e-05	0	8.81327e-06	2.73797e-05	0	0	6.67632e-06	0.0049026	0.00510812	1.0867e-05	1.17996e-06	0	4.74836e-06	1.29659e-05	0	0	0	0	0.000221902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48308e-06	0	0	0.000998539	0	0	0	0.000994719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0105695	0.00101977	2.36845e-05	2.68093e-05	0.00102818	1.56529e-05	2.54996e-05	1.54306e-05	0.00458541	2.86633e-05	1.48937e-06	2.56831e-06	1.89091e-06	0.00120387	9.75025e-06	1.29243e-05	3.12319e-05	2.73599e-05	1.15707e-05	6.19318e-06	0	0	0	8.84236e-06	3.54327e-06	0.000884372	0	0	1.85333e-05	0	1.57438e-05	0.00491113	0.00491725	0	1.43845e-05	0	0	0.00119926	1.22449e-05	0	0	0	0	0	0	0	0	0	0	1.25371e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.00640845	0	1.262e-05	2.06001e-05	1.21573e-05	6.09256e-06	7.00659e-06	4.37024e-05	1.09112e-05	1.75615e-06	1.14067e-05	1.92326e-05	2.31583e-06	2.25764e-07	1.99034e-05	9.38547e-06	3.60823e-06	3.45184e-06	0	0.000378163	1.58525e-05	0	3.25079e-06	4.42546e-06	5.74569e-06	0	0	0	1.23481e-05	0.000341643	0.000650882	0	1.02776e-05	6.66741e-06	0	0	0.00119871	0	0	0	0	0	0	0	0	0	0	9.12511e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_5	0.0103239	4.41491e-06	1.05402e-05	0	1.59896e-05	8.24337e-06	0.000779409	1.45749e-05	1.83475e-05	2.04092e-05	0.000560824	1.98087e-05	2.27264e-05	0.00458578	0	8.7534e-06	1.04524e-05	0.00509425	0	3.1395e-05	1.62455e-06	0	6.16319e-06	2.13163e-05	0	1.31271e-05	0	3.72736e-06	0.000686444	0.000650882	0	0.00455617	0.00097981	0	0	6.30268e-07	0	0	0	4.26008e-06	0	3.2314e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_6	0.00416243	1.984e-05	3.69671e-06	0.000701716	0.000592948	0	1.60864e-05	2.02506e-05	1.0769e-07	5.02637e-06	1.28545e-05	2.50704e-05	0	5.91578e-06	3.52278e-06	1.08224e-05	6.40238e-07	0	0.00175867	0	0	8.76036e-07	0	0	1.0534e-07	0	1.95907e-06	2.37981e-05	0	0.0045575	0	4.16125e-06	0	0	0	1.00985e-05	0	0	6.78617e-06	0	0	0	0	0	9.33427e-06	0	0.000545251	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00391456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_7	0.00270674	1.5738e-05	6.0555e-06	6.4759e-05	5.85659e-06	0	6.2961e-06	0	5.99195e-06	2.56566e-05	0.000659841	0.00120203	4.37143e-06	0.000360097	1.24183e-05	0.00456481	0.00456697	6.00043e-07	1.62524e-05	4.10601e-06	2.09695e-06	3.32228e-05	2.98183e-06	0.00456984	0	6.45391e-06	6.16581e-06	4.10329e-05	0	0	0	0	0.000209424	0	0	0.000338796	2.08104e-05	1.58418e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00121e-06	0	0	2.92319e-05	0	0.000979752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_8	0.00430453	4.56916e-05	6.9313e-06	1.7807e-05	3.8297e-05	3.38238e-05	4.05531e-06	0.000565506	0.00491619	0	1.56426e-05	8.12343e-06	3.79571e-06	0	4.17169e-05	1.04357e-06	0.00457107	0.000998641	1.01512e-05	4.19817e-05	2.74605e-06	0.000665955	0	8.08134e-06	0.00098623	3.13624e-05	4.96545e-07	5.95757e-06	0	0.000340604	1.82107e-05	0.000984858	0	0	9.52243e-08	0.00099091	0	1.01554e-05	8.10045e-06	0	0.000650882	0	0	0	0	0	0	0	0.000650882	0	0	0	0	0	0	0	0.000343724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_9	0.00143166	1.71966e-05	0	5.02887e-06	1.12429e-06	6.96267e-06	0.000168012	7.35107e-06	2.58312e-05	0.000195265	1.40235e-05	9.37747e-06	0.000650882	0.00101433	2.0098e-05	0	2.10388e-05	2.17693e-06	6.76281e-06	8.39303e-06	0.00100883	5.5922e-06	7.422e-06	0.00116349	0	7.34978e-06	2.2541e-05	5.86034e-07	1.45848e-05	0	2.79532e-06	0	0	1.12786e-05	0	0	0	0.00508478	5.74847e-06	0	2.10484e-05	0	0	0	5.98145e-06	0	0.000330728	0	0	4.26348e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.55258e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
