	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_10	0.000457767	9.44373e-05	8.34983e-05	0.00607748	9.16833e-05	0.00612076	1.58158e-05	1.83305e-05	5.16542e-05	4.78029e-05	0.00164965	1.63437e-05	0	3.20339e-06	1.00204e-05	0.00124293	5.69491e-06	2.65289e-05	2.20014e-06	0	0	0	0	0	0	1.23648e-05	0	0	0	0	0	0	0	0	0	0	0	3.05982e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.000464691	7.82694e-05	0.000174836	0.00164822	0.000400743	3.46062e-05	9.75203e-05	0.00688232	1.62667e-05	3.99996e-06	3.20339e-06	1.62968e-05	1.62804e-05	5.45412e-06	0.00131063	0	0.0024465	1.48311e-05	0.000275544	7.38171e-06	7.11864e-07	0	3.21622e-05	0	0	0.00123748	3.80814e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.00230958	2.52712e-05	0.000332375	1.60169e-05	2.42034e-05	7.23723e-05	0.00627765	3.71529e-05	0.00868884	5.46642e-05	1.34462e-05	4.09659e-05	0.00122642	0.00701965	2.13559e-06	5.02108e-05	0.00128208	1.72798e-05	1.20314e-05	0.00205084	0	0	0.000443082	0	5.35989e-06	0.00119425	0	1.14428e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.000787645	4.20591e-05	2.08385e-05	0.00652484	5.47761e-05	4.74068e-05	2.5797e-05	6.45936e-05	0.000485107	5.24869e-05	1.93704e-05	3.19137e-05	0.00148286	2.38445e-05	2.13559e-06	5.33898e-06	0	0	0.000447474	0	0.00641208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.000219757	2.42326e-05	7.17844e-05	8.64532e-05	5.33898e-06	0.000104338	0.000447964	0.000710718	7.58455e-06	0.0012523	0.00124875	2.85229e-05	1.12037e-05	3.00948e-05	0	8.12809e-06	2.0826e-05	0.00564337	5.82748e-06	2.69258e-05	8.73575e-06	5.99552e-06	0	3.38842e-06	1.44546e-05	0	0	2.43377e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	8.00029e-05	4.02682e-05	0.000885019	1.50197e-05	4.62711e-06	0.00011245	6.65542e-05	3.10878e-05	3.55992e-05	4.08342e-05	0.00123435	7.11864e-07	2.0084e-05	0	4.12703e-06	0	3.96869e-06	0	7.11864e-07	0	3.23081e-05	0	0.000803469	6.70226e-06	0	0	6.3462e-06	0	0	0	0	0	0.000432776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	5.28778e-05	1.45932e-05	0.00602991	2.88729e-05	4.1199e-05	0	0.0064272	4.33146e-06	4.12409e-05	7.76039e-06	3.03403e-05	8.0511e-05	2.61989e-05	0.00123171	7.35156e-06	1.42373e-06	0	0.00127556	0.00481024	0	0	3.91525e-06	0.00558483	4.98305e-06	0	8.67023e-07	0	0	0	0	8.43502e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	4.88869e-05	3.16779e-05	0.000322547	1.85146e-05	1.42373e-06	2.85788e-05	2.87029e-05	4.57891e-05	1.67652e-05	0.000439698	3.05963e-05	3.62689e-05	0.000419327	0.00124917	0	0.00246846	2.12334e-05	3.20339e-06	0	2.40581e-06	0.00560147	0	3.5368e-05	2.2763e-05	4.25944e-05	0	0	7.94154e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	3.97164e-05	2.21386e-05	7.29256e-06	8.18643e-06	0.000855528	1.22717e-05	0.00602808	3.92322e-06	4.55751e-05	2.44006e-05	1.09511e-05	1.0678e-06	1.50161e-05	0.000437301	0.000669857	0.00172694	0	8.73738e-06	0.00558075	2.56022e-05	0	0	0	0	5.95987e-06	0.00122498	7.11864e-07	0	0.00123326	6.00941e-06	1.9013e-05	0	0.000428179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	3.68423e-05	3.87556e-05	5.28103e-05	4.54065e-05	7.11864e-07	1.0678e-06	0.000334802	0.00125255	1.30479e-05	1.30044e-05	2.04524e-05	3.1427e-06	0.000450743	1.77859e-06	1.77966e-06	4.27118e-06	0.00639961	0.000796168	0	0.00321609	0	0	3.20674e-06	0	0	0.000691439	1.26125e-06	1.91292e-05	0	0	0	9.6221e-06	0	0	0.000425066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	2.26068e-05	0	1.76095e-05	7.11864e-06	9.96609e-06	0.00681682	1.12111e-05	3.55932e-06	9.25423e-06	1.25209e-05	0.000796168	0.00163959	2.80912e-05	0.000742805	0.00482657	7.11864e-07	5.7606e-06	0	2.40234e-05	0.00247393	3.82797e-05	0	0.00639175	0	0	0	0	0	0	0	0	0	0	0	1.69949e-06	0	0	0	0	8.66971e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	2.24325e-05	7.11864e-07	2.0112e-05	2.02595e-05	4.46447e-05	2.10716e-05	2.13559e-06	1.32443e-05	0.000250507	1.0678e-06	0.00124503	1.34804e-05	0.000837704	0.000847068	0	6.16891e-06	0	0.000434263	6.41195e-06	1.75577e-05	0	0	0	0.000803192	0	0	0.00640698	0	0	0	0	0	1.46006e-05	0.00557318	0	0	0	0	0	0.00163452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	2.13559e-06	6.40677e-06	0	3.03702e-05	1.02887e-05	1.20311e-05	0.00560559	1.13115e-05	4.27118e-06	1.35511e-05	9.20527e-06	0.00124901	0.000852095	3.50589e-05	7.82863e-06	0	0.000649193	0.00636934	0	0	2.39217e-05	0	0	0	5.84664e-06	0	0.00124138	0	0	0	0	0	0	0	0	0	0	0	0.00642911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	7.11864e-07	8.78951e-06	4.27118e-06	7.07049e-06	0.000455063	7.11864e-07	2.14668e-05	1.38394e-05	4.62711e-06	1.53334e-05	4.3034e-06	1.92903e-05	2.13626e-05	0.00624273	0.00678356	1.94784e-06	1.81322e-05	0	0.000688452	0.00125257	1.69426e-05	0.00159269	0	0	1.42373e-06	0	2.49152e-06	0	1.0678e-06	0	0.000796168	0	0	0	0	0	0.000403069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	7.11864e-07	9.06561e-06	0	7.11864e-07	7.11864e-07	3.91525e-06	5.33898e-06	0	4.38116e-06	2.18895e-05	0	1.2401e-05	2.10942e-05	4.62711e-06	0.000796168	2.28571e-05	0	0.000399961	0.000802953	1.05419e-05	0	2.09075e-05	3.3404e-05	0.00146471	0	0.00598931	0	0	0	0.000273936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	9.61016e-06	0	7.11549e-06	2.74713e-05	7.38105e-06	0.00120518	4.94908e-05	1.36313e-05	2.84745e-06	0	5.14481e-05	3.23372e-05	0.00189342	0	4.48754e-05	5.81991e-06	5.21714e-06	0.000834733	0.00639532	1.54977e-05	3.12382e-05	0.00600267	0.00124792	0	2.08832e-06	0.000857685	0	0	0	0	0	0	1.24864e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	7.11864e-07	7.11864e-07	0	0	2.99441e-05	0.00843835	4.98305e-06	0	1.77966e-06	0	0.000452077	0	0.000320809	0.000463736	0	7.74854e-06	6.09182e-06	0	0	3.95407e-05	3.15827e-05	1.80924e-05	9.93637e-06	0	0	0	0.00124115	2.3172e-05	0	0	0	0	0.00557318	0	0	0	2.44372e-05	0	0.00082517	0	0	0	0	0.000258411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	5.69491e-06	0	0	0	2.13559e-06	0	4.98305e-06	0	3.55932e-06	1.0678e-06	0	0	0.00164474	0	0.00188686	0	0	0	0.00187872	0.000688459	0	0.00122052	2.13837e-05	0.000255548	0.000280458	0	0.00147189	0.00483893	0	0	0.0024262	0	0	0	0	0.00557318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	9.25423e-06	0	0.000854776	0	0	0	3.26792e-05	7.11864e-07	9.37444e-06	6.05054e-06	2.19179e-05	2.98496e-05	3.08853e-05	3.34851e-05	0.00605071	2.55141e-06	4.29377e-06	0	4.30963e-06	0	6.32881e-06	3.75882e-06	0.000409048	1.64896e-05	0	0.00597566	0	0.00119425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000431202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0	0	0	0	0	2.13559e-06	0	0	0	0	0	0	0.00123193	3.79552e-05	3.24308e-05	2.25074e-05	0	0.000268138	0	0	0	0	0	0.00559228	0	0	1.04794e-05	0	0	0	0	2.07319e-05	0	0	3.56885e-05	0	0	0	0	2.47128e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	0	5.66115e-06	0.00145516	3.18358e-05	1.98963e-05	2.63187e-05	0.000421867	0	0	0	0	4.60113e-06	0.000401643	0.000827238	7.11864e-07	0.00558356	5.92391e-06	1.89946e-05	8.22934e-06	0	8.99178e-06	0	0.000819853	0.00478782	1.14898e-06	0	0	0.00598628	0.00042937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	9.25423e-06	0	0	0	0	0	0	0	0	1.17489e-05	0.00597309	3.60307e-06	0	3.26307e-05	1.94841e-05	0	0	0	7.38939e-06	0.00121945	0	0	0	0.00557318	0.00119425	0	0	0	0	0	0	0	0	0	0	0	1.02169e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	4.27118e-06	0	0	0	0	0	7.07096e-06	0	4.53939e-06	0.0004218	3.55932e-06	3.73353e-05	0.00123977	0.000267453	0	8.38335e-07	0	0.000808113	0.00639439	1.15143e-05	0	0	0	0	1.98584e-05	0	0.000796168	0	8.85751e-06	2.00171e-07	0	0	0	0	0.000796168	2.12536e-05	0	0	0.000840654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	3.55932e-06	0	0	0	0	0	0	0	2.13559e-06	0	0	0	0	0	0	4.88871e-06	0	0	0.000797748	0	5.59161e-06	2.99266e-06	0.00119791	8.80434e-07	0.0059975	0	0	8.94885e-06	0.00081424	1.96332e-05	0	0.00600565	0	0	0.00557652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	7.11864e-07	0	0.000665222	0	0.000405982	2.87661e-05	1.48076e-06	0	0	8.37783e-07	3.60743e-06	0	2.26843e-05	0	0	0	0	0	0	0	0	0	7.11864e-07	0.00124777	0	0	0	0	3.27068e-05	1.77138e-05	0.000646796	0	0	0	0	0	1.06232e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	5.39242e-06	0	0	0	0	8.02938e-06	8.59315e-06	0	0	0	3.21405e-05	0	0	5.26061e-06	0	1.31042e-06	0	4.27033e-05	0.000247917	0	0	0.000661395	0.00597126	1.59002e-05	0	4.3494e-06	0	0	0	0	0	0	0	1.65554e-05	0	0	0	0	0	0	0.000416228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	0	0	0	0	0	0	1.23118e-06	0	0	0	1.15341e-05	0.000823422	0	3.97467e-06	0	0.00480537	0.00203317	1.18819e-05	9.24957e-06	1.15849e-05	3.57722e-07	0	0.000435376	0	0	0	0	0	0	0	0	0	0	0.00600693	3.50083e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	0	1.94134e-05	0	0	0	0.00676743	0	0	0	0.000434584	0	0	1.70962e-05	0	3.76285e-05	0	0	0.00121748	0	0	0	0	0	0.000422382	0	0	0	4.55519e-06	0.000266852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	2.13559e-06	0	0	0	0	0	0	0	0	0	0	0	3.91525e-06	0	0	1.14044e-05	3.39526e-05	2.8251e-05	9.66424e-06	0.00682479	9.5089e-07	0	0.000199373	0	0	0	0.00597552	0.000398084	1.62059e-05	0	0.00481111	0	0	0	0	0	0.00479854	0	0.00560589	0	0	0	0	0	0.00597126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	7.11864e-07	0	3.20339e-06	0	0	2.13559e-06	0	4.69162e-06	1.2383e-05	0.0060221	0	0	0	0.000796168	0	0	0	6.52431e-06	0	0	2.14626e-05	0	0	0	0	0	0	0	0	0	0	0	0.00040789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0	0	0	5.6206e-06	0	0.000809286	4.11054e-06	1.2534e-06	0	0.00042389	0	0	0	0	2.59688e-05	0.000422157	0	0	9.44487e-07	0	0	0	4.17321e-05	0.00119425	7.14774e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	1.02594e-05	0	0	0	0	5.11137e-06	0	0	0	1.8649e-05	0	0	0	6.663e-06	0	0	0	0	0	0	1.34333e-05	0	0	0	0	1.19816e-05	0	0	0	1.75796e-05	1.72608e-05	0	0	0	0	0	3.49189e-06	0	0	0.00678743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39176e-06	0	0.000478012	0	2.05616e-05	0	1.50988e-05	0	0	0	0	0.00147211	3.09743e-06	0	0.00599926	0	0	0	0	0	0	0	0.00676743	4.62808e-06	1.4336e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796168	0.000398084	0	0	0	3.26205e-06	0	0.00119903	3.55661e-06	0	1.58677e-05	0	0	0	0	0	0	0	0.00557318	0.00123461	0	0	0	0	0	0.000411836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012096	0	0	0	0	0	0	1.06807e-05	0	0	0	0	0	0	0.000420685	0	0	0	0	0.000796168	0	0	0.00119425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.52005e-06	0	0.000267535	1.35269e-05	0	4.16433e-06	0.000421505	3.51279e-05	1.51625e-05	0	0	2.4739e-05	6.83086e-06	0.00120645	0	0	0	0	0	0	0	0	0	0	0.000796168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	8.03973e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80381e-07	0	6.28677e-06	0	0.000433261	0	0	0	0	0.00023885	0	0	4.32167e-06	0	0	0	0	0	0.000400118	0	0	3.09086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000826877	0	0	0	0	0	1.07634e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70024e-06	0	0	0	0	0	0.00585744	0	0	0	0	0	0	7.41553e-06	0.00119831	0	1.00712e-06	0	0.00597126	0	0	0	0	0	0.000424865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	1.29081e-05	0	0	0	0	0	0	0	0	1.82452e-05	0	0	0	1.08627e-05	0	0	0	0	0	0	0.00598256	0	0	0	0	0	0.000810066	0	0	0	0	1.55715e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000403844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	3.74434e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1483e-06	0	0	0	0.00147182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410623	0	0	0	0.000268746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00482162	1.81959e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.91193e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3207e-05	0	0	0	0	0	0.000398084	0	0	0	0	0	0	0.00622881	0	0	0	0	3.22757e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.70164e-05	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48958e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000817172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16659e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93179e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55391e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.06948e-05	0	0	0	0.000796168	5.17368e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87281e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4358e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55127e-06	0	0	1.15168e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
