	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_17	2.85232e-05	3.18757e-05	4.96898e-06	2.14172e-05	2.6843e-05	2.88573e-05	2.40707e-05	5.83374e-06	1.02875e-05	0.00125069	0.00308092	4.63045e-06	2.97592e-05	0.00167136	7.08679e-06	9.72277e-06	3.39293e-06	3.19434e-06	5.12492e-05	0	0.00238684	2.20478e-06	0	1.05463e-05	5.99625e-07	0.00602023	0	0	1.28115e-06	0	0.00123434	0	2.68684e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	5.81742e-05	4.96898e-06	3.48148e-05	3.9621e-05	1.4552e-05	4.56339e-05	2.58606e-05	0.000674279	0.000867746	0.00204416	0.0015965	0.00122406	6.54549e-06	0	0.00126364	0.000811342	0.00249408	2.53149e-06	0	0	0.00678155	0	3.90913e-06	0	3.11859e-05	0	0	8.78787e-06	0	0	0	0.000652067	0	7.09854e-07	0	0	0	0	0	0	0	0	0.000265217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	1.02929e-05	3.48135e-05	0.00163053	1.24437e-06	0.000466623	6.30918e-05	2.53357e-07	0.000181037	1.77463e-06	0.00522704	0.000418835	4.61405e-06	0.000402284	0	7.01048e-05	3.47838e-06	2.05603e-05	2.85152e-06	1.75126e-07	5.86914e-06	3.12543e-07	0	1.99718e-05	0	0	0	5.30276e-05	4.22189e-06	2.35363e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	1.10027e-05	0	3.19434e-06	1.63138e-06	7.09854e-07	0.000482387	4.25912e-06	0.00622432	0.0016334	6.92789e-06	3.27092e-05	1.04911e-05	0.00556276	1.24304e-05	2.12956e-06	0	1.53166e-05	0	0	0.0024223	1.16307e-05	0.000419951	0.00121888	0	1.12899e-05	0	0.00123921	0	0	0.00599403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0	0.00679739	4.96898e-06	0	9.59516e-06	5.1737e-05	5.78501e-05	1.41971e-06	2.63572e-05	3.89857e-05	0.00040521	0.00120062	0	4.11352e-05	2.43362e-05	0.00558653	0	3.54927e-06	0.000814389	0	0.000426691	0	0	0.00222426	0.000800543	0.000172095	0	0.00223531	0.000449119	0	0.00120739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	1.57187e-05	1.08961e-05	4.96898e-06	2.48449e-06	0	0.000285115	0	0	1.13227e-05	3.19434e-06	0.000424624	0	0	0.000296747	0.000433094	1.40848e-05	8.53277e-06	1.41971e-06	0	7.09854e-07	2.72659e-05	0.00043302	0	0	3.31825e-05	0	2.88464e-05	0.000828328	1.73034e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	5.11421e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0	3.19434e-06	0	0	1.77463e-06	1.29322e-05	0	7.14774e-06	0	0	4.20738e-05	7.09854e-07	1.41971e-06	0.000211047	0	0	0	0	0.0007973	1.0241e-05	2.91073e-05	0.00557287	2.16556e-05	1.57941e-05	0.00739686	2.63921e-05	0.00081202	0	1.41228e-06	8.10645e-06	8.32098e-07	0	0	0	0.00079392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	0	0	0	1.02894e-05	1.69267e-05	0	1.60713e-05	0	0	4.11427e-06	2.22783e-05	1.39477e-05	0.000298502	0.00217925	9.29195e-05	2.83941e-06	5.67883e-06	2.3622e-05	1.37184e-05	0.000828031	7.85963e-08	3.59161e-05	0	0	0.00620263	0	0	0.000238176	0	0	3.20208e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	0	7.09854e-07	1.04113e-05	0	0.00021134	1.44847e-05	0	1.16065e-05	3.54927e-06	0	0.000677612	7.23006e-06	1.23805e-05	3.79901e-05	0	0	1.0745e-05	0.00148862	0	7.09854e-07	1.44432e-05	0	0	0	0	0	0	0	0	0.00162726	0	0.000803566	0.00079392	0	0.00679668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	0	0.000400087	0	0	0.00595929	0	0.000418415	2.88004e-05	0	1.72662e-05	0	3.57278e-05	0.000416778	4.02918e-05	1.92132e-05	0.00079392	0	6.105e-05	6.14635e-06	0	1.77463e-06	0	2.37999e-05	2.15924e-05	1.47325e-06	0	0	0	9.14593e-06	0	0.00121598	0	0.00147455	4.46462e-07	0.000646033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0	0	0	0	0	0.00598725	0	2.72772e-05	0	0	3.55146e-05	0	0	0	0	4.63163e-06	0	2.33394e-06	1.51302e-05	0.00639794	0	7.77974e-06	2.11023e-05	0	1.13713e-06	0.00556759	0	0.00239866	0.000654371	0	0	7.78359e-06	0.00640931	0	0	7.09854e-07	0	0.00040934	0.00555744	8.26958e-06	0	0	0	0	0	0	0	0	0.00555744	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0.00560864	0	0	2.13514e-06	0	0	1.0497e-05	0	1.01096e-05	1.41971e-06	0	0	0	0	2.12956e-06	0.000805476	6.12545e-06	0	0	0	0	8.12503e-06	8.26462e-06	5.44771e-06	7.19977e-06	0.00231105	2.34347e-05	2.62383e-05	0	0	0	0	0	0	0	0.00120593	0.00079392	0	0	0	0	1.06478e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0.000815385	0	0	1.15099e-05	0	0	0	0	0	3.12651e-06	0	0.00068243	0	1.57875e-05	4.73644e-05	5.64575e-06	0	0	0	2.69357e-05	0	1.27345e-06	1.05666e-06	0	0	0	0	0.00119295	0	0	0	0	7.33466e-06	5.20491e-06	0.000817592	0	0	0.000813766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	9.97638e-06	0	0.000405412	0	0	1.16222e-05	1.6638e-05	3.43541e-05	0	0	1.4046e-05	8.77621e-06	0.00638588	0	1.37549e-05	0.00121181	3.75438e-05	3.12167e-05	0	0.00238874	0	0	0	0	0	2.99903e-05	0.00079392	0.000804118	0	0	1.49694e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	0	0	0	3.35228e-07	0	2.12268e-05	0	0	0	0	0.000665071	0	0	1.46671e-06	0	0.000446739	0	7.83933e-06	2.23541e-06	0	7.95618e-06	0	0	6.73923e-06	4.03984e-05	1.14593e-05	0.00200653	0	0	5.06682e-06	0	0	0	1.00198e-06	0	0	0	0	0	0	0.000841214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0	0	0	0	0	0	0	7.09854e-07	7.09854e-07	0	0	0	0.00119088	5.28926e-06	0	0	0.00597361	0	0	0	1.05304e-06	0.000407221	0	3.62124e-06	0	0.00120859	1.65255e-06	0	0	0	3.91044e-06	0	0	0	0	0	4.25912e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	0	0	0	8.87162e-06	0	0	0	0	0.000812115	0	1.06478e-06	0	0	8.09396e-06	0.000832006	0	0	0	0.00558106	0.00260406	0.000424926	0	0	0.00520691	0	0.000802779	0	0	0	0	0	0	0	0	9.02148e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	0	0	0	0	1.79625e-05	2.85037e-05	0	0.00598408	1.60567e-06	2.57712e-05	0	0	0	7.09854e-07	0	0	1.26378e-05	0	3.66445e-05	0	0.000677131	1.858e-06	0.00043769	0.00676407	2.75239e-06	0.0055643	0.00163063	0	0	0.00079392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	2.83941e-06	4.23339e-05	6.72327e-07	0	0	0	0	0	0	1.35061e-06	0	0	0	0	2.9379e-06	0	6.39945e-06	0	0	0	0	1.65299e-05	4.53723e-06	0	0	0.000401123	0	0	0	0	0	0	0	0.00122423	0.0059544	0.000409385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	0.00119868	0	0	0	0	0	0	1.04263e-07	0	0	0	0	0	2.83854e-06	1.34673e-05	1.88837e-05	3.78492e-06	0	0	0.000799387	0	0	0	0	0	0.000442012	0	0	0	9.10193e-06	0.00121474	1.63285e-06	0	0	1.56765e-05	0	4.71738e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	0	0	0	0	0	6.03376e-06	0	0	2.33678e-06	0	0.00739421	0	0	0	0	0.00079392	0	0	4.90277e-06	0	0	0	0	0	0	0	5.53246e-06	0	0.0067701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0	0	0	0	0	8.77955e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599306	0.00481145	0	0	0	0	0	0	0	0	3.20731e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	0	0	0	0	3.96158e-05	0	0	0	0	0.00476769	0	0	1.19464e-05	1.59795e-05	0	0	0	3.20405e-05	0.000801797	0	0	1.49088e-05	0	4.37104e-06	0	0	0.00105314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0	0	0	1.75768e-05	0	0	0	0	0	0	0	0	0	2.44889e-05	2.18584e-05	0	0.000408781	0	8.57925e-06	0	0.000263387	0	0.00119956	0	0.00146169	0	0.00066219	0	0.000432414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	2.73323e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480608	1.08004e-05	0	0	0	0.00080443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45196e-06	9.86441e-07	0	0	0	0	3.04371e-06	0	0	1.33581e-05	0	0.000193432	0	1.55716e-05	1.04834e-06	0	0.00142931	0	0.00596109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00637362	0	0	6.93044e-06	0	0	0	1.84937e-06	8.77238e-06	5.84961e-07	0	4.51612e-06	0	0	9.43964e-06	2.61545e-05	0	0	0.00081836	0	0	0.000246666	0	0	0	0	0	0	1.06478e-06	2.64196e-05	0	0	0.00555744	0	0	1.91773e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09686e-05	0.00676373	0	0	0	0	0	0	0	0	0	0	0	0	0.00555803	4.25912e-06	4.00569e-06	0	0	0	0	0	0.00120364	0	0	0	1.00932e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26632e-06	0	0.00120145	0.00122151	0	0	0	0	0	0	0	0	0	0.000828222	4.24481e-06	0	0	0	0	0	0	0	0	0	0.000438206	0.00213832	0	0	0.00079392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00066677	0.00039696	0	0	0	0	0	0	0	0	0	1.34338e-05	0	0	0	0	0	0	1.92166e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0.00558678	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079392	0	0	9.85026e-07	0.000672413	0	1.73171e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.09854e-07	0	0	0	7.94841e-06	0	0	0	0	0	0	1.23253e-05	0	0	0	0.00620134	0	0	0	0.00623121	0	0	0	0.00555744	0	0	0	0	0.00121822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000411445	0	0	0	0	0	0	0	0	0	0	0	6.12835e-06	0.00121571	0	0.00018929	0	6.33249e-06	2.95511e-06	0	0	0	0	1.65575e-05	0	1.97759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73031e-06	1.46445e-05	3.3236e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05854e-05	0	0	3.81955e-06	8.95017e-06	0	0	0	0	0	1.10795e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0.00143561	0	0	0	0.00144831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03355e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17046e-05	0	0	0	0	0	0	0	0	0	1.65161e-05	1.53156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80543e-06	0	0.000417195	0	0	1.34752e-05	0	2.02613e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810005	0	0	0	0.000837568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11631e-05	0	0	0	2.13934e-05	0	0	0	0	0	0	0	0	0	0	0	2.91665e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000816565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99142e-05	0	0	0	0	3.29271e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08407e-05	0	0	0	0	0	0.000423769	0	2.0712e-05	0	0	0	0	0	9.15252e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000824693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11158e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
