	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_0	0	0.138321	0.0321645	0.0155557	0.00634484	0.0114531	0.00340539	0.00439451	0.00198578	0.00175066	0.00676944	0.00295098	0.00159977	0.0156306	0.000324339	0.00917936	0.0016452	0.00599529	0.00214775	0.00116176	0.00277309	0.00138743	0.00135297	0.00550439	0.000118571	0.000115802	0.00159348	0.00103819	5.52583e-05	7.81404e-05	0.00105007	2.00575e-05	4.133e-06	0.00100993	0.00505672	3.09333e-05	0.00036167	0.000163097	0	2.67849e-05	6.83848e-05	1.45213e-05	0	0.000975334	0.000951753	0	0.000215432	0.000317251	0	0.00127373	0	3.74526e-06	0.00117393	8.04097e-07	0	0	0	0	0.000951753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0636737	2.27815e-05	9.27433e-06	3.54774e-06	1.91438e-05	1.01714e-05	5.4425e-06	4.00534e-05	1.94629e-05	0.00480816	1.08249e-05	1.31216e-05	1.79884e-05	9.67245e-06	1.63801e-06	8.95306e-06	1.05217e-05	0	0	0.00020542	1.8567e-05	0	3.69115e-06	0.000966456	0	2.35453e-05	0	0	0.000744139	1.20141e-05	0	1.50683e-05	0	0	6.29287e-06	1.37746e-05	0.00478064	0	0	0	0.000972805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0232736	0.00581508	2.33512e-05	6.02813e-05	0.00927913	9.06335e-07	0.00499762	0	1.17574e-05	2.97525e-05	0.00067869	2.92534e-05	0	0	3.0015e-06	6.50202e-06	5.70306e-06	0	0.000342712	1.50188e-06	0	1.08499e-05	0.000336069	2.51178e-06	0.00445627	0	0	7.43917e-06	1.03743e-05	0	0.000333486	4.66901e-07	0	3.08128e-07	1.65352e-06	0.000121651	3.76876e-05	0	1.0607e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0121643	0.0013183	4.98252e-06	3.55411e-05	1.73503e-05	2.1709e-05	6.65295e-07	2.01077e-05	1.73806e-05	1.80398e-06	0	9.09537e-06	0.00146444	0.00444151	5.7737e-07	3.77786e-06	1.2094e-05	0	2.21572e-06	6.71618e-06	1.02397e-05	0	0	1.89885e-06	1.14337e-05	0	0	8.20531e-06	0	8.49172e-06	6.22562e-06	0	0	1.197e-05	0	0	0	0	0	0	0	0	6.36522e-06	9.09464e-07	0	0.00116835	0	9.74041e-06	0	0	0	0	0	5.62379e-06	0	0	0	0	0	0	0	0	0	0	0	1.37072e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0113868	0.000639472	4.48726e-05	0.00482648	0.00117764	0.000683958	4.70446e-07	0.000996393	0.000662618	1.25633e-05	7.90759e-06	0.000359836	8.0729e-07	0.000680015	0	0	0	1.13776e-05	7.80843e-06	0	2.71523e-05	0.000639125	0	5.74906e-06	6.75477e-06	1.73845e-05	5.43551e-06	0	0	0	0	0.00383319	5.96825e-06	0	0	1.74856e-06	0.000969362	0	0	2.47603e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_5	0.00849488	2.99888e-05	1.86615e-05	2.17007e-05	1.44249e-05	4.81906e-06	7.15178e-06	1.88458e-05	8.3566e-06	1.89044e-05	4.56239e-07	2.49866e-05	3.62157e-09	1.04401e-05	1.45508e-05	3.42866e-05	2.1132e-05	1.45575e-06	6.72144e-06	0.000658206	4.2943e-06	0	5.22079e-05	6.29531e-06	0	3.1005e-08	0	0.00033696	0	0	0	0	0	0	1.0888e-05	0	0	0.000335937	1.18806e-05	0	0	0	0	0.000634502	1.06216e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.76389e-06	0	0.000333937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000345703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_6	0.00439059	1.83848e-05	5.03209e-05	1.21178e-05	0	3.22219e-05	0.00479762	0.00100158	0	5.49646e-05	1.49768e-06	0	0	3.2473e-08	0	9.04679e-06	0	0	0	4.14022e-06	0	6.5291e-06	0	5.83973e-06	1.34535e-05	0.00130573	0	2.95121e-06	4.82427e-06	1.04223e-06	0	0	0.000642098	5.70671e-06	1.95471e-05	0	2.33445e-06	0	2.58123e-06	2.00597e-06	0.000343114	1.90837e-05	1.06607e-05	0.000535056	1.62003e-06	0	0	0	0	2.10731e-05	0	0	0	0	0	0	0.000317251	0	0	0	0	0	1.96393e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_7	0.0023955	8.35369e-06	3.21842e-05	3.14421e-05	2.70362e-05	0	7.42925e-06	9.40497e-06	1.45302e-05	0	3.11836e-05	0.000387083	3.3076e-06	0.000219877	2.51874e-06	0.000326797	2.81386e-06	2.02618e-06	0.000637269	0	3.86415e-06	3.33575e-06	0.000317251	1.14277e-05	2.30952e-05	0	0.000317251	0	0	0	2.6631e-05	0.00096426	0	0.000962447	2.23279e-06	0	0	0	7.48692e-06	1.74609e-05	1.76237e-05	6.53836e-06	0	0	0	0	0.000320536	0	0	0	0	0	5.53388e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_8	0.00655923	3.80795e-06	1.02306e-05	1.85176e-05	0.000363332	9.91257e-06	8.38355e-06	0.000237632	0.00119728	0	2.43828e-05	3.53959e-06	4.89011e-07	0	3.82172e-06	1.92731e-05	0.000158994	2.65749e-05	1.50798e-06	0	0	1.06561e-06	0.00115722	0	3.13266e-06	0.000351589	0	0	0	1.34877e-06	0	0.00120622	0	0	0	1.10776e-06	0	0	0	0	0	0.00510616	0	0	0	0	0	0	0	0	0	0	0	1.1239e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00444151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_9	0.000846022	6.2172e-06	3.04607e-07	1.30873e-05	9.05601e-06	1.03924e-05	6.16277e-05	0	3.17386e-05	2.17865e-05	0	0	2.38413e-06	0	9.63501e-06	1.58955e-05	1.51039e-05	9.94084e-05	0	0	7.15856e-06	2.13709e-06	0	0	0.000958205	9.94246e-06	0	0	3.05535e-08	0.000652369	0	0.00480166	1.67255e-05	0.000958976	0	0	0.000989034	3.05775e-06	0	0	0.000321237	0	0	1.16189e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000508065	0	0	0	0	0	0	5.60529e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
