	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d1_34	5.10166e-06	0	0	0	0	0	0	0	5.40667e-07	0	2.13485e-05	1.03139e-05	0	0	0	0	8.34853e-06	0	0	0.000318643	0	0	0	0	0	0.00477964	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318643	0	0	0	0	0	0	0	0	0	0	0	1.1472e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_35	8.69201e-06	0	0	0	0	0.000650983	0	0	0	0	0	5.5869e-06	0.00480563	1.17596e-07	4.89183e-06	0	0	0.00446299	0.004461	1.38074e-06	0.000318643	0	0	0	3.34185e-06	0	0	3.18298e-06	0	0	0.000637285	1.84159e-05	4.04623e-06	0.000319301	0	0	0	0	0	0.000318643	0	0	1.02867e-05	0	8.77272e-06	0.004461	0	0	0	0.000333389	3.37168e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_36	5.2305e-06	0.000191186	0	0	0	0	0	0	2.06915e-06	0	0.000348067	0	0	0.000320008	0	0	0.000318643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.19546e-06	0	0	0	0	0	0	0	0	2.79546e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_37	1.22047e-05	0	0	0	0	7.17352e-06	0	0	0	0	0	0	0	0	0	0	0	1.02168e-05	1.76754e-05	0	0	0	0	0	0	0	0	3.10031e-06	0	0	0	0	0	0.00385915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.54242e-08	0	0	0	0	0	0	0	0.000237979	0	0	0	0	0	0.000341368	0	0	0	0	0	0	0	0	0	0.00114711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480097	0	0	0	0	0	0	0	0	0	0.000978482	0	0	0	0.00033787	0.000637285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_40	2.00642e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95143e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000323677	0	0	0	9.59213e-07	0	0.000642489	0	0	0	0	0	0	0	0	0	0	0	0	0.00446467	0	0	0	0	0	0	0	1.28869e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_41	1.22476e-05	8.59459e-06	0	0	3.17852e-06	0	0	0	0	0	0	0	0	0	0	5.85434e-06	0	0	1.83619e-06	0	0	0	0	0	0	0.000955928	0	0	8.39398e-07	0	0	0	0	0.000340104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_42	0	0	0	0	0	0	0	0	0	0	3.81123e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000641628	0	0	0	0	6.15986e-07	0	0	1.41806e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_43	0	0	0	0	0	0	0	0	0	0	1.01595e-05	0	0	0	0	0	0	0	0	7.2509e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
