	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_11	0.00674524	3.09478e-07	0.00483519	3.60367e-06	1.89565e-05	1.30736e-06	1.18982e-05	6.66492e-06	2.57398e-06	1.50117e-05	1.74239e-07	1.22228e-05	0	7.48969e-06	3.64143e-06	0	5.3025e-06	0	1.7298e-06	3.18172e-06	3.26828e-07	0	0.000681833	0	0	0	0	0.00100379	0.000658578	0	0	0	0	0	0	0	0	0	0	0	2.00137e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.00124566	1.69772e-05	0.000680014	0.0014163	1.06543e-06	1.06838e-06	3.58925e-06	9.1435e-06	0.000654671	5.92066e-06	3.95213e-06	0	0	0	0.000991119	0.000901121	9.46778e-06	3.04895e-05	4.33027e-05	1.51084e-05	0	0	0.000239025	0.000966293	1.2979e-05	7.79014e-06	0	0.000353116	0	0	0	0	0	0.000983889	0	0	0	0	7.43249e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19279e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.000374608	0	3.69349e-06	2.70003e-05	0	6.29818e-06	0.000970879	7.52547e-06	2.89731e-06	0	0	4.95903e-06	0	1.51524e-05	4.03192e-06	8.52868e-07	0	0	0	1.38447e-05	0	0.00452664	0	0	7.68878e-07	2.70168e-05	2.49746e-05	0	0	0	1.90464e-05	0	0	0	0	4.99663e-06	0	0	0.000330653	1.43201e-05	9.32339e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24089e-06	0.00034083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.000383838	0.000252726	3.71659e-05	2.97056e-05	4.4047e-06	1.67898e-05	2.64567e-05	2.26234e-05	0.000565417	0.000322098	1.8964e-05	2.3045e-05	0	0	0	0	0.00488047	0	3.53748e-07	0	0.000999662	0	0.000206024	0.00389687	3.94052e-06	0	6.89835e-06	0	0	1.21054e-05	1.67977e-05	0	0.00116943	9.52735e-06	0	0	0	0	0.00450937	0	0	0.000330599	0.00483948	0	0	0	0	0	0.000651526	0.00450937	0	0	0.00450937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10995e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	0.000319942	5.53168e-06	2.66556e-05	1.44994e-05	0	3.48319e-06	1.52474e-05	2.81825e-05	0	0	0	0.0048688	0.000359828	1.58087e-05	6.89293e-06	0.000206381	0.000355975	3.4501e-07	6.46989e-06	1.92308e-06	0	0	0.000667553	0	0	0	0	0.000644195	0	0.000979656	0	7.74731e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78971e-06	0	0	0	0.00452062	0	0	0	0	0	0	0	0	0	0	0.00502616	0.000644195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	0.000943438	1.3051e-05	5.87683e-06	7.60912e-06	1.64624e-06	2.51087e-06	4.45626e-06	3.66244e-07	5.05682e-06	8.97561e-06	0	1.11418e-05	0	2.80846e-06	0	3.16285e-05	9.34761e-06	0	0	1.84696e-06	0	4.95192e-06	0	7.83259e-06	1.07036e-05	1.27826e-05	0	1.85953e-05	0	0.000650684	0	0	3.36883e-06	0	0	1.29754e-05	0	0	1.42039e-05	0	0	9.94888e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	0.000138786	2.94187e-05	1.3204e-06	5.6795e-06	5.24116e-06	1.04559e-05	0.000341721	0	3.53562e-06	0	0	2.4903e-05	0	0	0	0	0.00119216	0	0	2.2635e-05	3.41575e-06	3.03039e-06	0	0.000322671	2.66232e-05	0.000198759	0	0	0	7.27504e-06	4.45107e-06	0	1.21869e-05	0.000988783	0	0	5.18872e-06	2.22234e-06	0	0	0	5.09244e-06	0	0	0	0	0	0	1.74787e-06	0	0	0	0	0	0	0	1.19804e-05	0	0	0.000142755	0.000667612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	0.000224081	9.75015e-06	1.34622e-05	0	1.98415e-05	0.00119519	0	5.76377e-06	0	0.000356603	6.06962e-07	0	2.14334e-05	0	3.35902e-06	0	4.27922e-06	4.57944e-06	1.83064e-05	0.000219354	1.33399e-05	0.000647421	6.63712e-06	0	5.70293e-07	0.0045306	6.9092e-06	0	0.000194036	0	0	0	1.29236e-06	0	0	0	0	0	6.07467e-07	2.79779e-06	6.0105e-07	0	0	0	0	0	1.59822e-05	0	0.000210532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	0.000128566	0	0	0	0	0.00485912	0	0	7.23742e-06	0	0	0	0	1.33665e-05	4.65195e-06	0	0	5.08898e-06	0	0.00034634	0	0	0	0	0	0	0	0	0	0	0	0	0	1.324e-05	0	0	0	0	0	0	0	0	0.00450937	0	0	0	0.00485681	0	0	0	0	0	0.000222823	0	0.00451176	0	0	0	0	0	0	0	0	0.000654835	0	0.00065446	0	0	0	0	0	0	1.1131e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.56295e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	0.000145449	2.08826e-05	1.29368e-06	1.88558e-05	1.38847e-05	0	1.56818e-06	0	0	2.25435e-05	2.43257e-05	1.69827e-06	0	0	8.0641e-06	0	3.60307e-06	0.000649806	0	0	0	0	0	0.000773118	0	0	0	2.10653e-07	0	0	0	0	0	0	0	0	0	0	0	0	1.07497e-05	0	0.00032413	0.00099488	0	0	0	0	0	0	0	0.000351215	0.000325528	0	0	0	0	1.24825e-05	0.000644195	0	0	0	0	0	0	0	0	0	0	0	2.13472e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0.000169897	1.80132e-05	2.04582e-06	0.000561395	0	5.53669e-06	0	6.01375e-07	1.49323e-06	0	0	0	0	0	0	0	1.8537e-05	0	0	4.34796e-07	0.000966293	0	8.63999e-07	0	2.13191e-05	0	0.000350783	0	0	0	5.8798e-06	0	0	0	6.60333e-07	1.34812e-06	0	0.000222643	2.23188e-06	0	0.000322098	0.000650858	8.15485e-06	0	0	0.000974636	0	1.35343e-06	0	0	0	0.000644195	0	0	0	8.76476e-06	0	0	0.00450937	0	0	0.000984097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	8.80361e-05	0	4.3592e-06	1.17367e-06	0	0.00133274	1.00421e-05	0	0	0.000981141	0.00450937	0	0	2.46741e-05	0	0	0.00485926	0	1.77044e-05	0	0.00119462	0.000324027	0	0	0	2.8466e-09	0.000344741	0	0	1.40598e-05	0	0	0	0	0	0	0	0	0	0	1.71163e-06	0	0	0	0	0	0.000677332	0	0	0.00450937	0	0	0	0	0.000644195	0	0	0	0.00450937	0	0	0	0	5.20701e-07	0	0	0	0	0	0	0	0	9.26088e-06	0	0	0	2.23376e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0.00525897	0	1.35054e-05	1.69598e-05	3.92921e-06	3.515e-07	0	0	6.42276e-06	7.37242e-06	0	0	0	0	0	0	0	0	0	0.00118579	0.000644195	0	1.93722e-06	0	0	1.9105e-05	0	0	1.96236e-06	0	0	0	0	0	0	0	0.000322098	0	0	0	0	0	0.000644195	0	0	0	0.000644195	0	0	0	0	0	0	0.00450937	0	0	0.000980743	0	0	0.000979333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35944e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	7.35844e-05	0	1.77447e-06	1.16153e-05	0.00118185	0	0.000557021	0	3.02626e-06	0	0	0	0	0	0.000657908	0	0	0	0	0	0	0	0	2.86487e-05	0	0	0	0	0	3.45815e-06	5.11194e-06	0.00483146	0	9.93683e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000657746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0.000232284	0	2.00254e-05	2.27367e-05	0	6.2366e-06	3.05844e-06	0	0	9.40039e-06	0	0	2.60511e-05	0	0	0	0	0	0	0.00485139	0	0.000978629	0.000218952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.34662e-06	1.83402e-05	0	0	0	0	1.83149e-05	0	0	0	0.00388165	0	0	0	0.00032982	0	0	0	0	0	0	6.01346e-06	1.13012e-05	0	0	0	0	0.000654025	0	0	0	0	0.000322249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0.00514204	2.13214e-05	1.45639e-05	1.10646e-05	2.12332e-06	5.55433e-06	0	0	2.47226e-05	0.00453921	0	0	0	8.60142e-06	9.20672e-06	0	0	9.61555e-06	0	0	0.000338916	0	1.26286e-05	0	0.000998521	0	1.10666e-05	0	0	0	0	2.18399e-06	0	0	0	0	0	0	0	0	0.00117582	0	0	0	0	0	0	0	0	8.7388e-08	0	0	0	0	0	0.00450937	0	0	0.000997125	0	0	0	0.000658538	0	0	0	0	1.28981e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0.000287825	0	6.40214e-06	2.64665e-05	3.51958e-06	0	4.62667e-06	0	0	0.00100003	0	0	0	0	3.50794e-06	5.03447e-06	1.11467e-06	0	0	0	0.00065529	0	0	0	1.54369e-06	0	0	0	0	0	0	0	0	0	0	0	0.000200498	0	0	0	1.06788e-05	0	6.85039e-06	0	0	0	0	0	0	0	0.00386733	0	0	0	0	0	6.7414e-07	0	0	0	8.05677e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0.00109105	0.000325758	1.88339e-05	7.31038e-06	8.75846e-06	0	0	0	0	0.000222665	1.83431e-05	0	0.00510732	0	0	9.39725e-06	5.05094e-06	0	0	7.09611e-06	0	0	0.000345555	0	0	0	0	0	0	0	0	0	0.000644195	0	0.00484466	0	0	0	0.000322098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74991e-07	0	0	0.000650551	0	0	0	0	0	0	0.000644195	0	0	0	0	0.000974202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	6.97938e-05	4.41508e-06	0.0010078	3.49732e-06	0.000980616	1.50438e-05	4.47182e-06	1.15033e-06	0	0.000655288	0	0	0	2.38929e-06	0	5.14618e-06	1.2405e-05	5.12402e-06	0	0	5.88014e-06	0	0	0	0	0	0	1.57347e-06	0	0	0	7.78482e-06	6.22813e-06	0.000352979	0	0	0	0	1.58275e-05	0	0	0	0.0038768	0	0	0	0	0	2.49584e-05	0	0	0	0	0	0	7.59199e-06	0	1.63677e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	6.43459e-05	0.00111105	6.60311e-07	3.27297e-05	2.90113e-06	0	0	0	1.00363e-05	8.66024e-06	0	1.56537e-05	0	6.4918e-06	0.000140035	0	0	0	0	0.000338212	0	0	0	0	0	3.15201e-06	0	4.05333e-07	0	5.46726e-06	0	0	0	0	0.00483752	0.000644195	0	0	0	0	0.000977241	0.00034816	0.000644195	0	0	0.00483308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000656788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	3.5011e-05	0	5.77482e-06	1.67732e-06	0	0	0	0	0	0	0	0	4.8557e-06	0	0	5.76556e-06	0	0	1.11163e-05	0	1.90968e-06	1.05634e-05	0	0	0	5.20249e-06	0	0.00550731	1.42321e-06	2.52037e-05	0	0	0	0	4.95462e-08	4.0456e-07	0	0	0	0	0	0	0	0	0	0	0	1.84801e-06	1.6617e-06	0	0	5.67362e-06	0	0	0	0	0	0	0.00116701	0	0	0	0	2.75202e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0.00101797	0	0	0	3.29933e-06	3.2463e-06	1.00609e-05	0	1.8644e-06	0	0	0	0	0	0.000535977	0	0.00118061	0	0	0	0.00451745	0.000644195	0	0	0	0	2.57046e-06	0	0.000334013	0.00129851	0	0	0.000979386	0	0	2.71886e-06	0	0	0	0	0	0	0	0	0.00450937	1.25319e-05	0	2.34942e-05	0	0	0	0.000322098	7.96886e-06	0.000196858	0	0	0	0	0	0.00483146	0	0	0	0	0	0	0.000644195	0	0	0.000652516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0.00488172	0	0	1.48169e-06	0	0.00387909	0	0	0	4.16504e-06	0	7.71653e-08	0	2.16263e-06	0.00034532	0	0	0	0	2.9339e-06	0	0	0	0	0	0	0	0.000968383	0	0	0	0	0.000193259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000967174	0	0	0	0	1.25767e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	1.20028e-05	0	0.00485499	0	0	0	0	0	0	0.000973774	0	0	0.00453998	3.65484e-06	0.000644195	0	0	0.000674754	0	0	0.000522032	1.38919e-05	0.000347312	0	0	1.58598e-05	3.50264e-06	0	0.000970445	0	0	0.000663328	0	6.62915e-06	0.0006594	4.25004e-06	9.71237e-06	0.00034229	0.00484756	0	0	0	0	0	0	0	0.000322098	0	0.000201667	0	0	4.55027e-06	0	0	0.00452574	0	0	0	0	0	0	0	0.000143436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	3.03907e-05	0	0	1.20281e-05	0	0	0	0	3.03203e-06	2.2081e-05	1.06624e-05	0.000673885	0	0	0	0	0	0.000644195	0	0	2.42666e-06	0.00453402	0	0	0	2.39396e-06	0	0	0	3.57083e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	4.51122e-05	0	0.000545376	0	0	1.83923e-06	5.21864e-06	0	0	0	0	0	0	0	0	0	1.40186e-05	0	0	1.28031e-06	0	0.00131701	0	0	0	2.62226e-06	0.000328156	0	0.000332344	0	2.45875e-06	0.000339601	0	0	0	0	0	0	0	0	2.77282e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21553e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	2.58259e-05	0	0	0	0	0	0	0	0	0	0	0	1.07091e-05	0	0	0	0	0.00065181	0	0	0	0	0	0	0.000342211	0	6.4834e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77851e-06	0	0	0.000341846	0	0	0	0	0	0	0	0	0	0	0.00450937	0	0	0.000645037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
