	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_10	0.00144323	4.36634e-05	0.000110945	0.00631058	0.000482556	0.00498423	0.000118901	0.000491385	1.04205e-05	8.72275e-05	4.47246e-05	0.000109608	6.40565e-05	0.000288221	0	1.99764e-05	5.47797e-05	3.12877e-05	4.67124e-06	1.30195e-05	0	1.49477e-05	1.40086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.00170202	8.80379e-05	4.23672e-05	0.000114107	8.85317e-05	0.00696298	5.1859e-05	7.96168e-05	0.0061237	1.52582e-05	8.61575e-06	3.34778e-05	1.40143e-05	6.71426e-05	1.70319e-05	0.000855083	1.59977e-05	6.10854e-06	5.46934e-06	0	0	0	0	0	0	0.000804479	0	0.000425262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.0020062	9.17121e-05	0.000130479	7.23587e-05	0.00275856	0.00200229	8.59211e-05	5.30284e-05	0.000114325	3.27065e-05	3.82837e-05	0.00123657	8.67468e-05	5.27622e-06	5.03057e-06	0.00069835	0.000845865	0	0	0	0	0	0.000434106	0	1.55168e-05	0	0	0	1.6249e-05	0	0	0	0	1.02221e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.000127816	5.61602e-05	5.67732e-05	3.57872e-05	2.86459e-05	2.10866e-05	5.25924e-05	0.00128578	0.000484169	2.59816e-05	5.2991e-06	3.5037e-05	3.95259e-06	0.000473654	1.76494e-05	0	4.31191e-06	1.37098e-05	0	0	1.80589e-05	0	0	1.08346e-05	0	0	0	0.00564788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	5.01339e-05	0.000722859	5.54896e-05	7.74803e-05	0.00494439	6.10854e-06	9.05663e-06	2.51677e-05	4.16986e-05	0.0013859	0.00563716	4.37981e-05	0.000951946	0.00609888	3.32755e-05	0.00712807	4.48799e-05	0.00564864	3.95259e-06	0.00692311	0	0	0	0	2.63258e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000412487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	7.38097e-05	3.12614e-05	2.00047e-05	0.00730777	1.07356e-05	2.40581e-05	6.21945e-05	0.000866084	2.43071e-05	0.00030129	0.00634222	0.000849067	4.35743e-05	1.675e-05	7.18652e-07	4.67124e-06	4.31191e-06	0.00568361	0.00080376	1.17253e-05	0.000440652	0	0	0.00044415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	2.55122e-05	3.8957e-05	2.73316e-05	0.000413637	3.54071e-05	4.03227e-05	3.06437e-05	0.000855285	5.93623e-05	1.9568e-05	3.24797e-05	1.3591e-05	7.89644e-06	0.00047146	0	3.21787e-05	7.3325e-06	2.48113e-05	1.20771e-05	0	5.93126e-05	2.58662e-05	2.30056e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.29164e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	3.75486e-05	1.0884e-05	1.15263e-05	1.07798e-05	0.000426129	1.99621e-05	1.02598e-05	0.000433194	9.77719e-06	1.82239e-05	8.27058e-06	1.13879e-05	3.13685e-05	7.87614e-06	0.00148972	9.09131e-06	1.79663e-06	4.85514e-05	2.34972e-05	1.46424e-05	0.000207829	0.0012337	0	4.75069e-06	0.000281208	0	1.99751e-05	0	0	0	0	0.000827737	0	5.24147e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	2.12002e-05	1.32951e-05	5.93338e-05	1.4373e-06	2.702e-05	5.02241e-05	2.86126e-05	0.000243284	2.82455e-05	1.68999e-05	7.08058e-05	0.00565633	0.00565974	0.000278358	2.16228e-05	4.23064e-06	0.000817863	0.000451113	3.89119e-05	9.80408e-06	0.00147921	9.44732e-06	0	0	9.3829e-07	1.52612e-05	0	0	0	0	0.00026268	0	0	0	0	2.58221e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	2.87461e-06	3.94775e-05	7.90517e-06	1.15859e-05	7.97176e-06	1.00611e-05	1.81426e-05	2.26375e-05	3.59326e-06	0.00606904	1.46821e-05	0.00646261	1.29357e-05	1.83802e-05	0.000278015	0	9.34248e-06	0.00562632	0.00650607	0	0.000833555	3.19789e-06	0	2.87517e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	1.95564e-05	3.71959e-05	4.09655e-05	1.04802e-05	0.00206363	2.77002e-05	0.000438021	9.84335e-06	2.75755e-05	4.20241e-05	0.00043821	6.20726e-06	1.01507e-06	1.77214e-05	0	6.48683e-06	0.00080376	3.07362e-05	2.51528e-06	0	0	0.00080376	0	1.68759e-05	0	0	0	6.21441e-06	0	5.84193e-06	0.000191207	0	2.62831e-07	0	0.000404416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	6.10854e-06	3.59326e-06	5.38989e-06	1.09492e-05	3.05719e-06	1.97116e-05	0	2.45345e-05	4.31191e-06	0.00127967	2.21456e-05	1.4373e-06	8.31328e-06	0.00151174	1.53072e-05	2.93188e-05	0	0	0.00814323	1.4373e-06	0	0.000696852	7.18652e-07	0	0.0012102	0	0	1.00032e-05	0	0	0	9.37136e-06	2.54003e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	8.35067e-06	0.00149053	4.65733e-05	0	1.47557e-05	1.79663e-06	3.55169e-09	0	0	0.000804479	0.00605661	0.00727319	0.00123622	3.44062e-05	3.03859e-05	9.75811e-06	1.25295e-05	0	3.16468e-05	0	1.15548e-05	0.00043654	0	0.00605709	0	0.0060527	0	0.000414341	0	0	2.11494e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0	7.81817e-06	0	0	1.25764e-05	0.00634231	1.08883e-05	3.70411e-05	0	0	1.69617e-06	0.00271118	2.15596e-06	0	4.43816e-07	0.00563064	0	1.22066e-05	5.07052e-05	8.79127e-05	0	2.41706e-06	2.54719e-05	0	2.8457e-05	0	0	0.00202756	0.00122191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00080376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	0	2.87461e-06	3.09138e-06	0	1.42449e-05	0	0	0	0	6.37816e-06	3.99801e-06	7.18652e-07	1.07798e-06	6.37689e-06	4.07593e-06	5.70265e-05	0	0.000820667	8.52426e-06	0.00752659	0	0.000693165	0	6.56152e-06	0.000855082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	0	0	0	5.35597e-05	0.000818899	1.13029e-05	0.000218324	1.4373e-06	0.000263979	3.82799e-06	3.72259e-05	1.74942e-05	1.10691e-05	4.57183e-05	0.00123293	2.96101e-06	0	0	0.00487312	7.50298e-06	0	0	5.41853e-06	0.00605307	0.00040207	0	0	0	0.000434367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	3.4992e-05	0	0	0	1.60425e-05	1.4373e-06	3.23394e-06	7.18652e-07	0	0.00080376	9.074e-06	0.00150727	0.000302206	1.47926e-05	0.00606398	1.40179e-05	1.70742e-05	0.000433671	0.00563908	0	0.00567561	1.80051e-05	1.75181e-05	0	0.00125779	0	0.00124411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	0.000214656	1.06583e-05	0	6.46787e-06	0	3.22002e-05	5.34721e-06	7.18652e-07	0	8.7736e-06	0.00208268	4.39137e-06	8.54721e-06	3.59326e-06	0.00026736	8.17777e-06	0	1.14432e-05	3.23394e-06	9.4019e-07	2.47416e-06	0	1.64028e-05	3.57512e-05	0	3.40219e-05	8.41123e-07	0	0	0	1.38428e-05	0	0	0	0.00482526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0	0	0	0	0	0.00085781	0	0.000455425	0.00121551	0	2.15596e-06	3.1284e-05	7.54585e-06	0	0.0128036	0.00165861	0	1.49628e-05	6.30205e-06	0	0	0	0	1.60427e-05	0.000690085	0	0	0	0	0.000844693	0.000408791	0	0	0	8.8538e-06	0	0	0	0	0	0	2.19705e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0	0	0	1.01965e-05	0	0.00125017	0	0	0	1.50603e-05	2.04219e-06	7.77082e-06	1.4373e-06	2.27314e-05	2.51841e-05	0.000451472	7.34471e-06	6.39323e-06	0.00125415	0	3.84772e-05	3.37856e-05	5.14493e-06	0	0.000817601	0	0	0	0	0	0	0	1.67227e-05	6.98413e-06	0	0	0.00484168	4.86076e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	0	0	1.66366e-05	0	1.65129e-05	0	2.12689e-05	1.95311e-05	2.60861e-05	0	0.00621102	0	0.000693609	0.00202306	0.00730376	0	3.61995e-06	1.60015e-05	7.5624e-06	0	0	0	0.000826294	0.000689053	0	0	0	0	0	0	8.99834e-06	0.000434398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05844e-06	0	0	0.000870009	0	0	0.00562632	2.2876e-05	0	1.18298e-05	0	1.77574e-06	1.44154e-05	0	6.8345e-06	7.93192e-06	0.001467	1.33274e-05	0	7.07896e-06	0	0	0	0	0	0	0.000419818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0.00146512	0	0	0	0	0	5.65483e-06	0	0	1.2045e-05	0	0.00124958	0	2.32621e-06	0	0	0	1.44904e-05	2.67737e-07	0.000814142	0.0071175	0.00764836	0.00604307	3.20715e-06	8.42542e-06	0	0	0	0.000690966	0.00202574	0	0	1.45374e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	0	8.75452e-06	0	0	0	0	0	0	0	0	0.00120825	0.000259018	0.00122243	4.54701e-06	0	0	0	0	0	0	0.00605811	0	0	0	0	0.00483993	0	0	0	0	0	0	0	0	0	0	0	1.51068e-05	0	0.000430855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	0	0	0	0.000440526	2.74893e-05	0	0.00606324	0.00120854	0	0	0	0	0	0	0	1.31638e-08	2.16164e-05	2.5786e-06	1.79663e-06	0.00752206	0.000424279	0	0	0.00123285	0	0	0.000651325	0.00080376	0.000653499	0.0056578	0	0	0	0.000421966	0	0	0.00562632	0	0	0	0	0.00080376	0	0	0	0	0	1.21181e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	0	0	0	0	0	0	0	7.10478e-06	3.08106e-05	0	4.43047e-06	0	3.68026e-06	1.79663e-06	0	0	1.00988e-06	0	0	2.064e-05	0	8.24369e-06	0	0	0	4.89604e-06	0	0	0.00565708	0	0	2.73347e-05	0.00163864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	8.27049e-06	0	2.41391e-05	0	0	0	0	0	0.000423719	0	0	0	1.51661e-05	3.06777e-06	9.59933e-06	0	0	0	0	0	0	0	4.40342e-05	0	0	0.000417937	0.000680464	0	0	0	0	0	0	0	0.00205427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	0	0	0	0	0	7.97774e-06	0	2.99183e-06	0	2.61535e-05	0	0	0	0	0.00562884	0	0	0	0	0.000810753	0	0	0	0	0	0	0.00166676	0	0	0	0	0	0	0	1.09529e-05	0	0	0	0	0	0	0	0	0	0	8.08932e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0	1.87979e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27014e-06	0	0	0	0	0	0	0	0.00122312	0	1.29633e-06	0	0	9.4479e-06	0	2.9276e-05	1.82487e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	0.0012188	0	0	0	0	1.6017e-05	0	0	1.66107e-05	0	0	5.98735e-06	3.78096e-06	0	0	0	0	0	0.00164068	0	0.00122493	0	0.00144677	0	0	0.00121822	0.00628138	0	0	1.41622e-05	0	5.57468e-07	0	0	0	0	0	0	0	0.00148196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0.00121976	0	0	0	0	0.00080376	0	0	0	0	0	0	0	0	2.99767e-06	0	0	0	0.0120836	0	0	0	0	2.12189e-06	0	0	0.00604017	0	0	0	0	0	0	0	0	0.0060282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000429719	0	0	0	0	0	0	0	0	0.00125816	0	1.68406e-06	3.54334e-05	0	0	0	0	0	0	0	2.21209e-06	0	0	0	0	0	0	0	0	0	0.000268369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000664951	6.57482e-07	0	0	0	0	0	0	0.000829362	0	0	7.26008e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13778e-06	0.00040188	0	8.37549e-06	0	0	0	0	0	0	0	0	0	1.97323e-06	0	0	0	0	0	0	1.35437e-05	0	2.23254e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86981e-06	0	0	0	0	0	0	0.000666132	0	0	7.51539e-07	0	3.3278e-05	0	5.48386e-06	0	0	0.000435277	0	0.000687334	0.00566216	0	0	0	0.00080376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41702e-07	0	0	0	0	8.54614e-06	0.00228824	6.40134e-06	0.000665107	0	0	0	3.53183e-06	0.00144677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0	0	2.081e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.00563494	0	0	0.000826268	0.000260568	0	0	0	1.15614e-05	0	0.00147764	0	0	0	1.00986e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000829247	0	0	0	1.83866e-05	0	1.12146e-05	3.08527e-05	2.51528e-06	0	0	0	7.18652e-07	1.01922e-05	0	1.50744e-05	2.00339e-06	0	0	0	0	0	0	0	3.6593e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9439e-05	0	0	0	0	0	0.000424332	3.43783e-06	0	0	0	0	5.21896e-06	0	3.15642e-05	0	0	0	0.000672627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000940481	0	0.00040188	1.5066e-05	0	0	0.00147567	0.00684543	0	0	0	0	0	0	7.97652e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121063	0	0	0	0	0	0	0	0	0	0	0	0.000643008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000819422	0	0	0	0	0	0.00121097	0	0	0	0	0	0	0	8.56217e-06	0.00605334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000679856	0	0	0	0	0	2.41845e-05	0	0	0.00203595	0	0.00080376	0	2.57114e-05	0.000813714	0	0	0	0	0	2.5928e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19302e-06	0.00246568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124001	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43418e-05	0	2.73561e-06	0	0	0	0	0	6.60853e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25127e-05	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00080376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00562632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00683196	0	0.000267364	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43703e-05	0	0	0	0	0	0	0	0	0	0	0	2.58703e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01609e-05	0	0	0.000259748	0	0	0	0	0	0	0	0.000275452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55786e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000966046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00080376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
