	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d1_10	0.00284111	2.23876e-05	0.000683534	1.09466e-05	0.000361754	3.96989e-06	3.6833e-05	5.82542e-07	0.000225574	1.23026e-05	0	8.97565e-06	0	9.47416e-06	0.00021144	0.000342979	6.36132e-06	0	0	0.00102638	0.000323757	0.000971272	0	3.0672e-06	0	0.000978453	0	2.08641e-05	0	0	9.33345e-06	0.000647515	3.69474e-06	1.31954e-05	0	0	0	0	0	0.00129503	0.000973669	0	0	0	0	0	0	0.000105433	0	0.000323757	0	0	0	0	9.22502e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000647515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_11	0.00666702	3.00719e-06	1.37939e-05	0.000682956	0.000364396	7.44526e-06	0.000665368	1.11361e-05	2.26029e-05	0	0.000350692	2.23559e-05	0	0	9.31011e-06	1.27379e-05	0	9.93043e-06	0	0.000655106	6.29784e-06	1.46067e-05	0.000691658	8.12686e-06	4.91005e-06	0.00455012	0	0	0.0045326	0	0.000647621	1.28344e-05	0	4.1498e-06	1.42733e-05	0.00487753	0	0	0.00120506	0	0	2.17955e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_12	0.000386723	0.000661173	1.61418e-05	0	4.07146e-05	9.71165e-06	1.05974e-05	4.53072e-07	0	0.000381988	5.52658e-06	0	0	8.1014e-06	2.30665e-05	0.000548646	9.40909e-06	0.00570308	0	0.00392131	0.000355794	0	0	1.00409e-06	0	7.09014e-07	0	3.02802e-05	1.18488e-06	0	0.000659763	0.000668736	0	0	0.000130097	0	1.13256e-05	0	0.000740797	0	0	0	0	0	7.58518e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_13	0.00034693	5.00757e-05	0.000678716	5.42804e-05	3.23106e-05	0.000359989	0.00120726	6.50382e-08	0.000674985	1.52211e-05	3.12578e-06	0.00620906	0	6.75778e-06	7.21716e-06	1.90525e-05	6.18085e-06	0	1.04358e-05	0.000647515	0	2.38419e-05	1.90896e-05	1.7127e-05	0	0	2.60267e-06	0.000226621	0.000793197	5.98663e-06	0.000194254	0	1.26564e-06	6.77606e-06	0	0	0	0.000327073	0	2.21482e-06	4.83414e-06	2.28444e-06	0	0	0	0.000658814	0.000323757	0.0045495	0	0	1.06826e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60681e-06	0	0.00454061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_14	0.000498586	4.00142e-06	1.83976e-05	3.48078e-06	9.79305e-06	0.000680236	0	0	0	5.676e-06	4.62892e-06	9.90708e-06	3.62302e-06	2.53067e-05	1.18522e-05	1.81032e-05	2.98254e-05	0.000327778	1.44218e-05	1.31516e-05	0	1.39469e-06	0	1.88071e-06	0	0	0	0	0	0	0	0	7.82318e-06	0.000526972	0	3.96676e-08	0.000359965	0	0	0.0045326	0	0	0	0	0	0	0	1.04534e-05	0	0	0.0045326	0	0.000649593	0	0	0	0	0	0	0	0	0.00455166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00391744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_15	0.00020502	2.22032e-06	3.45713e-06	8.47191e-06	0.000330981	0	0	4.08647e-06	0	0	0	0	1.32701e-06	0	0	6.67355e-06	1.34934e-06	0	1.86519e-06	0	0	0	0.000158711	0	1.27684e-05	1.18872e-05	2.70139e-06	0	0	8.52609e-08	7.29239e-06	0	2.76057e-05	0.000433571	0	0	0	0	0	0	0.00486161	0	0	0	0	9.56317e-06	0	0	0	0.000221669	0	0	0	2.85428e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_16	0.000216048	0	1.08246e-06	1.51127e-05	7.86812e-07	7.38628e-06	2.91486e-05	0	0	1.27825e-05	0	5.9312e-06	5.05982e-06	3.424e-05	0.00068054	5.77422e-05	1.83621e-05	0	0	0.000649486	0.000161857	0.000351029	0	0	0.000202042	0	2.16334e-06	0	4.99684e-07	0.00488179	0	0.0013028	1.4564e-07	0	0.0045441	0.000323757	0	0.000526606	0.000654914	0	0	0	0	0	0	0.00118115	0	0	0	6.9081e-06	0	0	0.000324418	0	0	0	0	0	0	0	0	0	0.000145439	0	0	0	0	0	0	0	0	0	0	0	0	0.000647515	0.000326984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_17	0.000325285	0.000984396	0.00137744	0	1.77668e-05	3.54829e-07	8.41387e-06	1.01993e-05	7.74079e-06	0	0	0.000561717	0.000339448	3.32766e-05	4.30372e-06	0.000647515	0	0.00454252	3.42205e-07	0	0	2.04865e-05	0.000995388	2.57631e-05	0	5.48007e-06	0	2.12414e-06	2.47293e-06	0	0.000651165	0	0	1.79177e-05	1.1416e-06	0	1.1981e-06	1.70803e-05	0	1.01181e-05	0.000647515	0.00454556	0	1.30755e-06	0	0	0	0.00522039	0	7.40572e-06	0.0045326	0	0	0	0	0	0	0	2.32318e-05	7.44591e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.3713e-06	0	0	0	6.31954e-06	0	0	0	0	0	0	6.86783e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_18	0.000111024	2.33172e-05	0	1.27737e-05	3.41149e-05	0	0	8.72334e-06	0.000338138	1.9054e-06	0.000340434	1.42981e-05	1.4189e-05	0	0	0.000659465	1.1894e-05	0	0	0	0	0	0.000647515	0	0	0	0	0	6.59395e-06	8.88224e-06	0	0	0	8.41867e-06	5.63464e-06	0.000528381	0.00035085	0.000677613	0	0	0	0	9.55419e-07	0	0.000534681	0	0	0	0	0	0.00485636	0.0045326	0	0	2.54666e-06	0	0	0	0	0	0	0.00454958	0	0	8.58375e-06	0	0	1.88122e-06	0	0	1.19425e-05	0	0	0	0.000323896	0	1.17536e-05	0.00118997	0	0	0	0	0.00130861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_19	9.54475e-05	6.18371e-06	1.56143e-05	3.00869e-06	0	0.000993806	0.000125339	0	0	0.000664406	0	1.16793e-06	0	0	3.48876e-06	3.55693e-06	3.1761e-06	1.3514e-05	0	1.86178e-06	0.00129503	7.23463e-06	0.00035991	2.32702e-06	0	0	2.09446e-05	3.16735e-06	0	0.000129503	0	0	0.0009957	0.0045326	0	0	0	0	0.000691754	0	0.00098954	0.000980182	4.7618e-06	1.47726e-05	0.000654859	0	0	0	0	0.000537135	0.000331601	0	0	0	0	0	0.000672716	0	0	0	0.000647515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_20	0.00010772	2.22355e-06	2.16266e-05	2.8196e-06	2.72273e-06	0	1.25204e-05	4.66336e-06	0.000647515	0.000329857	0	0.000650708	0	0	1.04695e-05	1.8764e-05	0	0	0	0.0045326	1.31875e-05	0	4.83077e-09	0	0	0	0	0	0	0.000524045	1.12545e-05	0	0	0.000240699	0	0	0	5.5844e-06	3.13395e-06	1.00607e-05	0	0.000647515	1.83579e-07	0	0	0	0	4.69142e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.98531e-06	0	0	0.00453286	0	0	0	0	0	0	0	0	0	1.13067e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_21	6.96094e-05	0	7.00793e-06	0	0	0	0	2.1984e-05	0	0	0	0	8.44774e-06	0.0011787	0	0	5.26592e-06	0	0	0	1.10162e-05	1.73665e-05	1.50067e-06	0	0.000690529	0.000658828	1.8626e-06	0	0	0	0.00476673	0	8.4112e-07	0	0.000220255	0	0	0	0	0	0	0	0	0	0	0.000990382	7.69125e-06	0.000971272	0	0	0	0	0	4.79239e-06	0	0.000647515	0	0.000674475	0	0.000341576	2.16324e-05	0	0	0	0	0.00485838	0	0	0	0	0	0	0	0	0	0	0	0.000666623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_22	4.27494e-05	2.26391e-05	4.55903e-06	0.000359099	1.77642e-05	0	0	0	0	0	0	0	0	0	0	0	6.15061e-06	0	0	0	8.50147e-06	0	0	0	0	0	0	0	0	0.00485636	0	0	0	0	0	0	0	0	0.000647515	0.000518012	0	0	0	0	3.71202e-06	0	0	9.7028e-06	0	0	0	0	0	1.21023e-05	0	0	0	0	8.11693e-06	0	0	0	0	0	0	0	0	0	0.000647515	0	1.23663e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_23	0.00172729	0	0	1.06278e-05	0.00017885	0	0	7.56197e-06	0	4.16094e-06	0	0	0	6.65277e-06	0	0.000648938	0	0	0	0	0.000546254	1.45392e-05	0	1.64288e-05	0	0	3.18948e-06	0	0	0	0	0	0	0	0.00485868	0.0045326	0	0.000647515	0.000971272	0.00116553	3.3878e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000647515	0	0	0.000146959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_24	8.57835e-05	0	1.84608e-06	4.58768e-07	1.05211e-05	0	0	3.01141e-06	1.27118e-05	0.00455204	0.00022784	0	0	0	0.000224529	0.000354595	0.000971272	0	2.3761e-06	0	0	0.000331568	1.94349e-06	0	0	0	0	0	8.28819e-06	0	5.37428e-06	0	0	0	0	0	0	0	0	0.000323757	0	1.00824e-05	0	0.00485636	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000344564	0	0	0	0.000194254	0	0	0.000664224	0	0	6.42951e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_25	6.72351e-05	0	0	3.43484e-06	0.000547812	0	6.46536e-06	0.000332729	2.22639e-05	0	0	5.77992e-06	0	2.51539e-06	0	0	0.0045326	0	0	0	0.00488282	3.19114e-05	1.41427e-06	6.90228e-07	0	0	0	0	0	0	0	3.65478e-06	0	0	0	0	0.000984801	0	0.00117106	0	0.00507906	7.74928e-06	0	0	0	2.07073e-05	0	1.28206e-06	0	0	0	0.000982623	0	0	0	0	0	0	1.97046e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000659643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_26	8.1647e-06	5.70152e-07	4.38476e-06	0	2.97002e-06	0	4.69207e-06	0	1.17305e-05	0	0	0.000671956	4.14244e-07	0	0	0.00454154	0.00065782	0.000655666	0	0.00540747	0.000995869	0	5.16908e-06	0	0	0	0	0.000337041	0	0	0	0	0	0.000354988	0	0	0	8.26066e-06	0	0	0	0	0.0045326	0	0	0.0045326	3.30392e-06	0	0.000323757	0	0	0	0	0	0.000661966	0	0	0	0.000648137	0	0	0.000678279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_27	0.00100942	0	0	0	0	0	1.01039e-05	5.60653e-07	1.51895e-05	0	1.06444e-05	0	0	0.000149153	0	0	0	0	0	0	0	0.000352108	4.15339e-07	0	0	0	0	0	0	0	0	0.000971272	0	0	0	0	0	0	0	0.000150516	0.000653685	0	0	0	0	0	0.000689398	0	0.0045326	2.31267e-05	0	0	0.000323757	0	0	0.00519319	0	0	0	0	0	0	0	0.00116553	0	0	0	0	0	0	0	0	0	0	0	0.000974764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_28	3.47851e-05	0	0.00488199	1.41057e-06	0	1.1794e-05	0	0	0	1.93423e-06	0	0	0	0	0	0	0	0	0	0	0	0	1.08355e-06	0	0	0	0	0.000234385	0	0	0	0	0	0	0	0	0	0	0	0.0045326	1.44823e-05	0	0	0	0	0	0	0	0	1.15238e-05	0	0	0	0	0.000992671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_29	0	0	0	5.89667e-06	9.38741e-06	0	0	0	0	0	0	0	0	0.00505061	0	1.81564e-06	0	0	6.44545e-06	0	0	0	0.000647515	0	0	0	0	0	0	0	0	0.00119823	0	0	0	0	0	0	0	0	0.0045326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000989099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_30	5.31919e-06	0	0	0	0	0	0	0	0	2.46849e-05	0	2.96177e-06	7.9255e-07	2.83724e-05	6.90663e-06	0	0	0	0	0.00116553	1.00255e-05	0	7.18201e-07	0	0	0	7.94702e-06	0	0.00132309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_31	0.00137919	1.52624e-05	0	0.0039	0	0	1.72482e-06	0	0.00118646	0	0	0.000350003	0	1.03386e-05	0.00519321	0.000137946	0	0	0.00217545	5.71995e-07	0.0045326	0.000518012	0.00120829	0	0	5.74709e-06	0	0	0	0	0	0.000327038	0	0	1.69468e-06	0	4.7162e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000665019	0	0	0	0.000971272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_32	4.69046e-06	0	0	0	0	0	0.00455489	1.07973e-05	0	0	1.1639e-05	0	0	0	0	0.00454244	0	7.70786e-06	3.14933e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04801e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_33	0	0	0	0	0	0	0	0	0	1.49183e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045326	0	0	0	0	0	0	2.29401e-05	0	0	0	1.83431e-05	0.00505177	0	0	0.000971272	0	0	0	0	0	0	2.59016e-07	0	0	0	0	0.00485636	0	6.99352e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000647515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_34	0	0	5.91619e-07	0	0.000647515	0	0	0	0	0	0	0	0.000351162	0	0	1.54436e-05	4.8109e-06	1.6609e-05	0	0	0	0	0.00507032	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_35	2.32586e-06	0	0	0	0	0	0.00454211	0.00100689	0	0	0	0.000656333	0	0	0	0	0	0	0	0	0	1.67202e-06	0	0	0	8.39669e-07	0	0	7.67464e-06	0	0	0	0	0	0.0045326	0	0	0	0	0.000227336	0	0	0	0	0	0	0.000346543	0	0	0	7.63546e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_36	4.527e-06	0	0	0	0	0	0	0	0	0.000356918	0	0	0	0	0.00456538	0	0	0	0.000327974	0	0	0	0	0	0	0	6.71618e-06	2.32779e-06	0	0	0	0	0.000971272	0	0	0.000983941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13624e-05	0.00505614	1.14467e-07	0	0.000323757	0	0	0	0	7.55874e-06	0	0	0	0	0	0	0	1.76662e-07	1.72154e-06	0.000653209	0.000647515	0	0	0	2.61847e-06	0	0	0.00033072	0	0	0	0.000647515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
