	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_10	0.00105394	0	0.00474271	2.64501e-05	2.15228e-06	2.99249e-05	4.93687e-06	8.09562e-07	0.0013509	0	1.22123e-05	7.28438e-06	1.92169e-06	0.000331283	2.5952e-06	0	8.0067e-07	0	0	0	0.00208834	1.77341e-06	1.21758e-05	0	1.27168e-06	0	0	0	0	0	0.000110393	0	0	0	0	0.000649039	7.63114e-06	0	0	0	7.22602e-06	0.000619851	0	0	0	0	2.16327e-06	0	0	2.18317e-05	0	0	0	0.00466799	0	0	0	0	0.000327347	0	9.72943e-07	0	0	4.29237e-06	0	0	0	0	0	8.13645e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.00133358	2.26072e-05	5.04257e-06	0.000220912	2.49552e-06	0	0.000929776	1.4039e-07	0.00035105	0	0.000631528	0.000252558	1.4395e-06	0	4.99726e-05	2.50424e-05	0.000619851	3.02965e-06	0.000229353	0.000245574	1.51885e-06	1.46888e-05	0	0.00022213	0	0	0	1.69362e-06	0	0	0.000619851	0	0	0	0	0	0	0	0.00111804	0	0	0	0	0	0	2.74185e-05	0	0	0	0.000188328	0	0.00464888	0	0	0	0	0	0	0	0	0.00484655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.00113274	4.0235e-06	0.000663271	2.093e-05	1.64257e-05	0	2.62243e-07	0	0.000649881	2.37958e-05	0.000352364	1.45118e-05	0.000531702	9.94219e-06	5.57057e-06	0	0.00577372	4.95067e-06	0.000740121	8.46304e-06	0	0.00112404	0	5.51229e-06	0	1.7348e-05	0.000342221	0.00032079	9.21652e-07	1.88265e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619851	0	0	8.80807e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.000647327	0.00433896	0	0	0	6.47417e-06	0	0	0.000955377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.000471852	1.00974e-05	1.2649e-06	2.51707e-05	5.30855e-06	0.000672023	7.12805e-06	1.0617e-06	0.000724464	0.000338085	4.89481e-06	0	3.79899e-07	3.07202e-05	4.02055e-06	0	3.53169e-06	0	0	8.96143e-06	8.64749e-06	0	0	0.000835835	0	0	0	0	0.000309925	0	0	8.15191e-06	0	1.71701e-06	0	0	0	0	0	1.39313e-06	0	1.25625e-06	2.12975e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.31084e-06	0.000929776	0	0	0	0	0	0	0	0	0	0	0	1.74138e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.0011614	0.000334427	0	0.000933548	0	0.00467514	1.61244e-06	1.95744e-05	0	1.18141e-05	1.33727e-05	3.37121e-05	4.47561e-07	0	0.000633698	6.64277e-06	2.86921e-05	0.00114574	4.50246e-06	5.58042e-06	0	4.14719e-05	1.61225e-06	1.22248e-05	8.43006e-06	0.000321035	0	0	0	6.37466e-06	0	2.05622e-06	0	0	0	0	0	0	0.000341465	0	0	0.000644649	0.000214172	0	0	0	0	0.000319138	4.88573e-07	0	0	0	0	0.00464888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	0.00143339	1.0055e-05	5.3724e-06	3.79933e-07	3.17222e-07	0.000635552	5.06216e-06	1.57116e-05	3.15307e-06	1.18915e-05	0	1.02668e-05	9.26589e-06	5.72044e-06	0.00376032	0	2.6272e-05	3.17564e-06	0	1.13536e-06	0	0.000319479	1.87753e-05	0	0	0	0	0.000626538	0	0.000335746	0	0	0	0.00467007	0	0	0	0	0	4.79941e-06	0	0	1.65356e-05	0	0.000502189	5.39157e-06	0	0.000501257	0	0	0	0	0	0	0	0	0	0.00484943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643037	7.92384e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	0.00239052	1.81863e-05	0	5.81938e-06	7.52704e-06	1.39667e-07	8.51725e-06	0	1.39541e-05	5.91955e-06	0	5.74255e-06	0	9.25032e-06	0	2.08496e-05	9.38442e-07	6.30898e-06	0	0	1.41488e-05	0	0	0	0	6.17646e-06	0.000147286	0.000638733	0	0	0	0.00160529	0.00433896	0	0	0	0	0	0	0	0.000125772	0	0.000310948	0	0	0	0.00111573	0	0.000628912	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	0	0	1.02873e-06	0	0	0	0	1.03819e-05	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	0.000494987	0.000330565	3.31389e-06	0	6.93142e-06	0.000344518	1.14059e-05	0	0	1.68559e-05	0	1.39641e-05	1.41202e-05	0.000509885	5.75981e-06	0	0	0.00113281	0	0	0.00529405	4.71153e-07	1.92231e-05	0	0	0	0	2.3704e-05	0	0	0.000145204	0	0	0	0	0	4.68224e-06	0.000309925	0.000947935	0	0	0	0	0	0	0	0	0	0	0.000309925	1.90428e-05	0	0	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	5.54992e-06	0	0	0	0	0	0.00373262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	0.000164779	7.58218e-07	3.58238e-05	9.84526e-06	0	0	1.07225e-06	7.89912e-07	1.50059e-08	0	6.34632e-06	0	0	1.87075e-05	0	6.40265e-06	0.000959105	0	0	0	0	1.21406e-05	0	0	0	0	0	0	0	8.20458e-06	0	0	0	0.000314159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000623332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	9.79094e-05	3.26938e-05	1.69282e-06	0	0	0.00022198	0	0.00114984	0	0	0.00485895	0.00437703	0	0	0	1.23735e-05	0	0	0	0.00437792	1.4445e-05	0	0.000329682	0	0	0	2.1032e-07	1.20091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0017568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0.000954252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	0.000372712	0	0	0.000204417	8.06225e-07	0.00126964	0	7.3727e-06	0	0.00033192	0	0	8.79183e-06	0	6.56084e-07	0	0.000346586	0	0	0	0	3.70252e-06	0	0	0	0.000210855	0	3.76221e-06	0	0	0.00111573	0	0	0.000309925	0	0	0	0	0	0	0	0	0.00483583	0	0	0	0	0	0.000619851	0	0	0.00526873	0	0.000309925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000313834	0	0	0	0	0.00051082	0	0	0	1.88262e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0.000335457	7.23058e-08	3.27165e-05	0	0	7.64535e-06	0	9.86813e-06	6.41966e-06	0	4.55621e-07	0.000620841	0	0	0	0.000344407	0	0.00479206	0	0	0	0	0	3.2054e-06	0	0.000329751	0	2.51928e-06	0	0.000497544	0	0	6.5728e-07	0	0	2.47496e-05	0	0	0	0	0	0	0	0.000189854	1.14859e-05	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	0.00464888	0	0	0	0	0	0	0	0.000336515	0	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0.00143596	7.54992e-06	3.3354e-05	0	3.71232e-06	0	2.06909e-05	5.19915e-07	5.91123e-06	6.54114e-06	0	0.000946397	6.11758e-06	0	0	0	0	0	1.31162e-06	0	0	0	0	0.00372656	1.46561e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.25057e-06	0	0	0	0	0	0	0	0	0	0	0.00374052	0	0	0	0	0	0	0	5.57563e-06	0	0	7.81246e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07988e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0.000635074	3.93124e-05	0	0	0	1.50653e-06	0	0	0	9.30467e-06	3.60411e-07	8.12361e-07	1.46575e-05	1.90279e-05	0.0011446	0.000216876	0	3.52919e-06	0	0	0.000529628	0	0	0	0.000501991	0.000309925	0	0	1.44041e-05	2.71972e-06	0	0.000929776	0	0	0	0	0.000619851	0	0	0.000513986	0	0	0	0	5.42184e-06	0	0	0	0.00113187	0	0	0.000619851	0	0	0	3.3759e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80031e-07	0	0	0	0	0.000335969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	0.00131997	0.000619851	2.11795e-06	0	2.29125e-06	0	1.06327e-05	0	6.10909e-06	0.000929776	0	0	0	0.000955695	0	0.00434587	0.000310227	0	0.000324351	0	0	0	0	0	0	0.000619851	0	0	0.000119212	0	1.64904e-05	0	0	7.43333e-07	0	2.13649e-05	0	0	0	0	0.0012397	0	5.04688e-06	0	0	0	0	0.000619851	0	4.63136e-06	0	0	0	0	0	0	0	0	0	1.10921e-05	0	0	0.00483484	1.90112e-06	0.000626285	0	0	0	8.23334e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0.00059276	2.17808e-05	0	0.00126442	1.26662e-06	0	0	0	1.81413e-06	0	0	1.47716e-05	0	0	0	1.47972e-05	0	6.42379e-06	0	0	4.34638e-06	0.000510991	0.000315865	0	0	0	0	0	1.11625e-05	0	0	0	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0	0.000619851	0	0	0	0	0	0	0.00434683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0.00436353	0	9.41484e-06	1.54146e-06	0.0011506	0	6.88256e-06	0	1.39487e-05	0	7.20196e-06	1.87275e-06	0	7.03655e-06	0	7.80742e-07	0.000340695	4.62509e-06	0	0	0	1.54228e-05	0	0.00051077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	4.3494e-05	0	0	0	0	0	8.35545e-06	0	0	0	0	0	0.00113917	0	0	0	0	0	0	0	0	1.56443e-05	0	3.06361e-06	0	3.67797e-06	0	1.28252e-05	1.45046e-05	0	0	0	0	0	0	4.04035e-06	2.29656e-05	0	0	1.89155e-05	0	0	0	0.0015745	0	0	0	0.000321703	3.32342e-06	0	0.00469781	0	0	0	2.70483e-07	0.000936862	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	9.27778e-05	0.00485368	0.000640035	9.41282e-06	4.45796e-06	1.29713e-05	3.00422e-05	0	0	0	2.23454e-05	0.000633948	0	0	0	0.000338413	1.92652e-05	0.00519702	2.32317e-06	0.00433896	0.000937868	0	0	0	0.000624103	0	0	0	0	0	0	0	0	0	0	4.11838e-06	0	0	0	0.000127216	0	0.000309925	0	0	0	0	0	0	0	0	0	0	0	0	3.6491e-06	0	0	0	0	0.000634147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	1.23235e-05	0	0.000333808	0	6.64042e-06	9.23881e-06	0	0	0	0	0	3.78861e-06	7.04217e-07	0	0	0	0	0	0.000330261	8.23219e-06	4.87562e-06	0.000497136	0	0	0	0	0	6.68157e-06	0.00433896	0	0.000330652	0	0	0	0.000944496	0	0	0	0	0	0	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	2.37251e-05	0	1.57632e-06	1.13252e-05	0.00486134	1.70794e-06	2.70449e-06	0	0	0	1.07935e-05	4.53609e-07	0	1.43951e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000633759	0	0	0	0	0	0	0	0	0	0.000316002	0	0	0.00433896	0	0	0	0	0	0	0	0	0	0	0	0.000197656	0	0	0	0.00464888	0	0	0	7.66322e-06	0	0	0	0	0	0.000619851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0.00472356	0	0	0.00052845	0	0	6.06824e-07	0	2.63605e-06	0	0	0	0	4.21218e-07	0.000929776	0	0	4.84058e-07	1.01935e-05	0	6.88141e-07	0	0	7.16723e-07	0	0	0.000309925	0	0	0	0	1.57008e-06	0	0	0	0.000526552	0	0.000211115	0.00435703	0	0	0	0	0.000619851	0	1.11172e-05	0.00124841	0.0012397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619851	0	0	1.3838e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0.000191236	2.71105e-06	0.0013623	0	1.05437e-05	0	2.79804e-06	1.54002e-06	0	0	8.66445e-06	0.000665949	0	0	0	0	1.32084e-05	4.65638e-07	0	0	0	0	0	0	0	0	0	0	0	1.22494e-05	0.00434087	0	0	0	1.1305e-06	0	0	0	0	0	0.000936988	0	0.000619851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	1.68272e-05	0	3.86568e-06	1.25517e-05	0	1.50852e-05	0	0	0	0.000619851	0	0	0	0	0	1.59502e-05	0	0	0.000954992	0	8.6621e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35927e-06	0	0	0	0	0	0	0	0	0.00435866	0	0	0	0	0	2.35233e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.76932e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0.000940284	0	0	0	2.72253e-06	0	0	0	0	0	0	0.000327421	0.000328845	0	0	0	0	0	0	1.4529e-05	0	0	0	0	9.11724e-06	0	0	0	0	0	4.98234e-06	0	0	0	0.000621533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	2.17703e-05	0	0	0	2.94649e-06	0	0	0	0	0.000226989	0	0	0	0	0	0	0	5.95872e-06	5.04295e-06	0	0	0	0	0	0	0	0	0	0	0	2.35407e-05	0	2.28249e-06	0	0.00433896	0	2.3643e-05	0	0	3.27099e-06	3.28818e-06	0.00092984	0	0.00433896	0	0	0	0.00485848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619851	0.000630481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	2.92457e-06	0	0	4.21831e-06	1.18142e-05	0	0	0	0	0	1.65527e-05	0	0	0.000144318	0	0	0	0	0	0.000325064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111795	0	0	0	0.000204671	1.04924e-05	0	0	0	0.000937981	0	0.000929776	0	0	0	0	0	0	0.00496715	0	0	0	0	0	0.000203508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0.000242375	0	0.0012722	0	0	1.15348e-05	0	0	1.20777e-05	0	0	1.62939e-05	0	0	0	0	0	0.00435525	0	0	0	0.00465101	8.30683e-06	0	2.26322e-05	0	0	0	0	0	9.66241e-09	2.5745e-06	0	0	0	0	0.00465795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99132e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	2.04101e-05	0	5.93506e-06	0	0	2.33127e-06	0	0	4.72828e-06	0	0	0.00115134	0	0	0	0	5.62649e-06	0	0	0	0	0	0	0	0	0	0	1.51957e-06	0	3.01463e-06	0	0	0	0	0	2.46726e-06	0	0	0	0.00465887	0	0	0	0.000619851	0	0	0.00468445	0	0	0	0	0.000957638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
