	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19	d1_20	d1_21	d1_22	d1_23	d1_24	d1_25	d1_26	d1_27	d1_28	d1_29	d1_30	d1_31	d1_32	d1_33	d1_34	d1_35	d1_36	d1_37	d1_38	d1_39	d1_40	d1_41	d1_42	d1_43	d1_44	d1_45	d1_46	d1_47	d1_48	d1_49	d1_50	d1_51	d1_52	d1_53	d1_54	d1_55	d1_56	d1_57	d1_58	d1_59	d1_60	d1_61	d1_62
d2_10	0.000275699	0.00085583	0.00602684	0.00167637	8.02814e-05	6.38128e-05	0.00118433	0.00121463	3.23931e-05	0.00010387	0	0.00602699	0	9.80878e-06	0.000169133	2.41938e-06	0.00135767	4.99779e-06	0	1.87834e-05	1.81918e-05	2.05338e-08	0	0	2.29932e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.000822216	0.000131028	4.32693e-05	0.000107016	4.22457e-05	7.41933e-05	2.34529e-05	0.00038256	0.0003979	0.00101501	3.06722e-05	0.000782419	0.00236966	5.42085e-05	0.00604528	2.21587e-05	0.00628352	1.13342e-05	6.59405e-07	0	5.33762e-06	0	0.00112037	0	0	0	1.64851e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.000654661	0.00190267	0.000118463	0.00581494	0.000679568	8.2238e-05	0.00637763	0.00155135	1.66197e-05	0.000430359	0.00026195	0.000646713	2.01649e-05	3.7342e-06	3.62673e-06	0	3.29702e-06	0.00114935	0	0	1.30823e-06	2.60424e-05	0	0.00208951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	9.25066e-05	2.03688e-05	6.39669e-05	0.000776622	2.67592e-05	0.000862382	0.00088779	2.90777e-05	7.02446e-05	4.43432e-05	1.72766e-05	7.18954e-05	2.30792e-06	0.000780258	6.67219e-06	0	2.17871e-05	6.59405e-07	1.4239e-05	1.04076e-05	8.04304e-06	3.48294e-05	2.76071e-05	9.69912e-06	2.07189e-06	0.00137096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	6.03715e-05	0.00108464	8.56442e-05	7.7725e-05	4.24876e-05	0.00136699	0.000887992	3.69322e-05	0.00177509	0.000396767	2.9628e-05	0.00112621	2.51509e-05	0.00516409	0	5.72918e-05	5.95792e-05	3.99802e-05	1.92323e-05	0.00579013	8.69751e-06	0.000391445	0	0	0	0	1.31881e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	4.0968e-05	2.1101e-05	1.91381e-05	0.00452935	4.50066e-05	3.2568e-05	4.94065e-05	0.00585012	3.90531e-05	6.59405e-07	0	3.78038e-05	0	2.22945e-05	1.4302e-05	0.00254277	1.86782e-05	0.00113039	0	0.00555775	2.0273e-05	1.68139e-05	0.000599361	0	0.000742991	0.00060693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	9.34114e-05	0.00152498	1.89764e-05	3.39208e-05	0.000416305	3.09594e-05	1.51499e-05	0.000754335	0.000378561	0.000195251	3.95643e-06	2.57685e-05	1.39382e-05	0.000412873	8.52242e-06	0.000784259	0.00879675	0.000764498	2.82423e-05	0	0.000776797	1.97821e-06	0	0	0	3.31651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	0.000389679	3.21457e-05	0.00140588	9.65051e-06	0.000264096	3.95852e-05	5.66722e-06	4.32143e-05	0.000371386	2.52785e-05	0.00190988	0.00580118	8.24698e-06	2.19604e-05	1.35707e-05	0.000419739	0	4.73157e-05	2.8228e-05	0	4.32897e-05	0	0.000547574	0.00447926	0	0.00112785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	2.75831e-05	1.31258e-05	2.96732e-06	5.91551e-05	3.29702e-06	3.29479e-05	1.86728e-05	0.00516248	5.22536e-06	2.31311e-05	0	6.59405e-06	3.36863e-05	4.28613e-06	5.27524e-06	9.76178e-06	0	1.91858e-06	0.00113788	1.77943e-05	5.07468e-06	0.000377126	0.000753352	0	5.03773e-06	1.7854e-08	2.22581e-05	0	0	5.55481e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	1.51634e-05	0.00138217	0.00521385	4.94554e-06	5.05694e-05	2.4597e-05	6.06523e-06	0	0.000417819	0.00150261	6.79209e-06	0.0109654	6.59405e-07	6.34075e-06	0	7.63797e-06	0	2.11103e-05	0.00114145	9.89107e-07	0	0	0	0.00136165	0	0	0	0.000259315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	6.59405e-07	7.91286e-06	9.63201e-06	2.53482e-05	0.000562463	0.00577113	0	0.0015234	0.000409524	0.000607772	2.56703e-06	9.12784e-06	0	1.62045e-05	0.000416522	0.00173052	0	0.000748195	0	0	0	1.31881e-06	2.23993e-05	0.000368748	0.00133584	0	0	0	9.01116e-06	0.00553544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	3.95643e-06	2.06835e-05	1.11013e-05	0.000387524	9.31379e-06	6.26435e-06	2.54756e-05	3.28971e-05	0.00027322	6.62306e-06	7.73333e-06	4.28613e-06	0	0.000752341	0.00652274	0.000147119	0.000591976	0	0.000400385	1.64851e-06	2.2212e-05	0.00560403	6.59405e-07	0	0.000392337	1.64851e-06	4.90942e-06	0	1.05007e-05	0	0	0	1.3868e-06	0	4.2321e-06	0	0	0.000737497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0	4.22979e-06	2.65239e-05	7.25345e-06	1.88954e-05	0.00446641	1.26344e-05	2.48315e-05	0	3.78877e-06	7.33041e-06	0	9.09785e-06	0.0013878	1.39932e-05	0.000226209	1.03175e-05	1.31881e-06	0	0	0	0	0	0	2.33353e-05	1.74567e-05	3.44438e-05	0	0.00112602	0	0.00445046	0	0	4.47807e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	0	0	0	6.59405e-07	9.89107e-07	0	0	3.8292e-05	0.0013919	0.00139852	7.61756e-06	0	0.00029528	9.64325e-06	3.36846e-05	5.79695e-05	0.00135314	0	1.31881e-06	4.01663e-06	0.00110624	0.000399949	0	0.000630965	0.000597267	2.39306e-06	0.000737497	0.000629123	0.00029731	0	1.49442e-06	0	0	5.19528e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	2.30792e-06	0	0	1.97821e-06	2.77458e-06	1.16026e-05	4.28613e-06	7.91956e-06	1.00249e-05	3.15625e-06	0.00688872	0	0.00110624	0.00157847	2.51122e-05	1.54889e-05	3.31767e-05	0.00517071	0.000147843	0	0.00147499	0.00114435	9.796e-06	2.54535e-05	0.000379339	0	0.00136901	0	0	0.000737497	0	1.09129e-05	0	7.68125e-06	0	0	0	5.51038e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0	0	4.61583e-06	0	0	0	3.93688e-05	0	1.31881e-06	8.09914e-06	1.54028e-05	0	0.0028691	1.71584e-06	0	0.00517185	4.13474e-05	0.000382832	0	0	0	0.000738156	0	0	0	0.000428151	7.35491e-06	9.89107e-07	0	0	1.59997e-07	0	0	7.13528e-06	0	1.70021e-05	0.00093405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0	0	9.22827e-06	0	2.30792e-06	2.31102e-05	0	0	0	1.89246e-05	6.70024e-06	1.72168e-06	0	0.000405358	0	1.69622e-05	0.000768337	0.00136878	2.22819e-06	1.36804e-05	0	0	0	0	0	0	0.00516248	0	0	0.000619657	0	0	0	0	4.39867e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	1.31881e-06	0	0	0	0	0	1.13366e-05	3.09183e-05	0	3.9542e-06	0	0	0.0011287	0	0.00651786	0.00600822	0	0	2.12245e-05	0	0	0	9.89107e-07	0	0	2.25056e-05	0.000743913	0.00112942	1.07852e-05	0	0	0	1.96355e-05	0	0	7.03918e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	0	0	0	0	1.85529e-05	0.00670048	0.00579088	0.000407179	0	0	2.91405e-05	0.000418478	2.44371e-05	0.000371716	0	2.65024e-06	4.94554e-06	0	0.000368748	0.00653521	0.000151361	1.35317e-05	4.34169e-06	0	0.000754506	0	2.7641e-06	0	0.000758911	2.74802e-05	0	0	0	1.46084e-06	0	0	0	0	2.50394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0	0	0	1.97821e-06	0	0	1.8942e-05	0	6.68697e-06	0	0	0	0	7.90076e-06	0	0	0	0	0	0.000984434	0	0	0	1.20249e-05	1.64335e-05	0	0.000737497	0	0	0	0.00555964	0.000387382	4.50768e-06	0	0	0	0	0	0	0	0	0	0	0	0.00112376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0	0	0	0	0	0	0.00516248	0	0	1.50865e-05	0.0113225	0	0.000605567	0	1.3907e-05	0.000738815	0.000754044	0	0	0	0	0	9.11768e-06	0	1.28421e-05	0	4.29114e-06	7.7422e-06	0	1.31881e-06	1.34555e-05	0	6.01604e-06	0	0	0	0	1.71053e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0	0	0	0	1.31881e-06	0	2.84771e-05	3.39685e-06	6.59405e-07	0	0	0.00110624	7.65184e-06	0	1.02776e-05	0.000416773	0	0	0	0.000634122	0	0.00594527	0	1.64644e-06	1.39962e-05	0	0	0	0	0.00147499	0	0.00516248	0	0	0.00111661	0.000368748	0.000606206	0	0	0	0	0	0	0.00135743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	0	0	0	0	0	0	0	6.59405e-07	0	0	3.82895e-06	0.000811048	1.45743e-05	0	0	0	0	1.28112e-05	2.8914e-05	1.34507e-06	1.6461e-06	0.000737497	0	0.00162382	7.25345e-06	0	0	0	0	3.58451e-06	0.00111483	0	0.000185938	0	0	0	8.74973e-06	0	0	0	0	0	0	0.00516476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0	0	0	0	0	0	7.44036e-06	0	0	0	0	0	0	0	0	0	0	0	1.0601e-05	0	1.42594e-06	0	5.5366e-07	2.17763e-05	1.02739e-05	0	0.00518592	1.06885e-06	0	0	0	0.00113625	3.18134e-05	0	0	0	0	0.000737497	0	0	0	0	0	0	0	0	0	0	2.64787e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	0	0	0	2.15654e-06	0	6.59405e-07	0	0	0.000379893	1.89632e-05	1.48056e-05	0	0	0	8.11178e-06	0	1.94567e-05	0.000739498	0.000288852	0	5.96571e-06	0.000778259	0	0	0	0	0	0	8.8098e-06	0	0	0	0	0	0	6.95089e-06	1.6074e-05	0.000387914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	0	0	0	0	0	4.69391e-06	0	0	0	0	0	3.91227e-06	0	0	2.71591e-06	0	0	0.000744544	0	0	0	0.000750145	4.03071e-06	0	1.87081e-05	0	0	3.44192e-06	0	0.000284296	0	1.91925e-05	0	0	0	0	7.08966e-06	0	0.0057806	0	0	0	0	0.00516248	0	0.0062929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	0	0	0	0	0	0	0	0	0	0	1.96943e-05	0	3.29702e-06	0.00160863	0	0	0.00110624	0	0.00133013	0	0.000242133	0.00534913	0	0	0	0.000257573	0	0	0	1.24838e-05	0	0	0.000737497	0.00038676	0.00111601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	0	0	0	0	0	0.000264385	0	0	0	0	0	0	0	0	2.34866e-05	9.75978e-06	0	0	9.88344e-06	5.93866e-06	0	0.00553795	0	0	0.00706014	0	1.51983e-05	0	0	4.13092e-05	0	0	0	0	0	0	0.00518187	0	0	3.06313e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0	0	0	4.74353e-06	0	0	9.46812e-06	1.94511e-05	0	1.2472e-05	1.02458e-05	0	0	0	0.00135904	0	5.62569e-06	3.5868e-06	0.000389419	0	0	0.00518413	0	0	0	0.00187689	0	0	0	0	0	0	0	0	0.00554311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5567e-05	0	0	1.78389e-06	1.29969e-07	0	0	0	3.17378e-06	0	0	0	0	0	0	0	4.8114e-06	0	1.0152e-06	0.000379184	0	0	0.00134952	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112137	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00553122	0	0.00114139	0	0	0.000737497	0	0.000618987	0.010325	3.01802e-05	6.59405e-07	0	0	0	0.00110894	0.000737497	0.00113717	0	0	0.000589997	0	4.34663e-05	0	0	0	0	0	0	0	0	0	0	1.26757e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03151e-05	0	0.000244928	0	0	0.000737497	6.74839e-06	9.05328e-06	6.63471e-06	0	0.00134392	1.14989e-05	0	0	0	0.000384185	0	0.00555889	0	0	0	0	0	0	0	0	0	0	0	0	0.00132749	1.1157e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000770902	0	5.54668e-06	0	0	0	0	0	0	0	0	0	0.00173507	0	0.000737497	0	7.66529e-06	0	0	0	0	0	0	0	0	0	0	0	0.000737497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368748	0	0	0	0	0	0	0	0	1.0604e-05	1.91306e-05	0	0.00575247	0	0	1.79828e-05	0	0	0	0	0	0	0.00553687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97888e-06	0	0	0	0	0	0	1.12464e-05	0	0	1.01533e-05	0	0.00555268	0	0	0	0.000633463	0	0	0	1.50539e-05	0	0	0	0	0	0.00111816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_45	0	0	0	0	0	0	0	6.43482e-07	0	0	0	0	0	0	0	0	0	0	0	0	0.00577892	1.64702e-07	0.00520473	0	0	0	0	0	0	0.00132749	0	0	0	0	3.30919e-06	0	0	0	0	0.00518593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_46	0	0	0	0	0	0	0	0	0	6.14801e-06	8.15032e-06	0	0	0	0	0	0	0	0	0	2.87426e-06	0	0	0	0	0.000746089	0	0	0	0	0	0	0	0	0	0	0.00615802	0	0	0	0	0.00557087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013891	0	0	0	0	0	0	0	2.48425e-05	0	0	0.000737497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368748	0	0	0	0	0	0	0	0	3.34646e-06	0.00132845	4.65772e-05	0	0	0	1.63002e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000612396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_50	0	0	0	0	0	0	0	0	0	0	0	0.00018814	0	0	0	0	0.000371534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.62331e-06	0	0.00516248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93998e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_52	0	0	0	0	0	0	0	0	0	0	0	0.000253054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_53	0	0	0	0	0	0	0	0	0	0	0	0	0.00184374	0	0	0	1.05023e-05	0	0	0	0	0	0	6.7919e-06	0	0	3.80684e-06	0	0	0	0	0	2.70774e-06	0	0	0.00578759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_54	0	0	0	0	0	0	0	0	0	0	0	0.00132749	0.0055673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.49641e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000240444	0	0	0	0	0	0	0	0	7.35194e-06	0	0	0	0	0	4.48559e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000599593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000743798	0	0	0	0	0	0	0	0	0	6.35469e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00554021	0	0	0	0	0	0	0	0	0	1.17065e-05	0.000401248	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000983716	0	0	0	0	0	0	0.00519445	0	0	0	0	0	0	0	0	0	4.33516e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13447e-05	0	0	0	0	0	0	0	0.000737497	0	7.32814e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000619826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
