	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18	d0_19	d0_20	d0_21	d0_22	d0_23	d0_24	d0_25	d0_26	d0_27	d0_28	d0_29	d0_30	d0_31	d0_32	d0_33	d0_34	d0_35	d0_36	d0_37	d0_38	d0_39	d0_40	d0_41	d0_42	d0_43	d0_44	d0_45	d0_46	d0_47	d0_48	d0_49	d0_50	d0_51	d0_52	d0_53	d0_54	d0_55	d0_56	d0_57	d0_58	d0_59	d0_60	d0_61	d0_62	d0_63	d0_64	d0_65	d0_66	d0_67	d0_68	d0_69	d0_70	d0_71	d0_72	d0_73	d0_74	d0_75	d0_76	d0_77	d0_78	d0_79	d0_80	d0_81	d0_82	d0_83	d0_84	d0_85	d0_86	d0_87	d0_88	d0_89	d0_90	d0_91	d0_92	d0_93	d0_94	d0_95	d0_96	d0_97	d0_98	d0_99	d0_100	d0_101
d2_10	0.00391551	1.43435e-05	3.90139e-05	2.68701e-06	0.00116932	0.00456283	1.33614e-05	0.000680304	9.74473e-06	1.27754e-05	2.90886e-06	1.03994e-05	0	9.42433e-07	0.00132526	0.00067835	8.81081e-06	0	0	6.9507e-06	0	0	0	0	5.13344e-06	0	0.000653856	0.00183812	0.013908	0	0	0	0	0	7.57036e-06	0	0	0	0	0	2.06083e-07	0.00450999	1.52504e-06	0	0	0	1.53777e-06	1.91032e-06	0.000986628	0	0	0	0	0	0	0	1.93335e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55895e-06	0	0.0011713	0	0	0	4.72631e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_11	0.00131332	1.86563e-05	3.27174e-05	9.96907e-06	1.15205e-05	3.86995e-07	5.99705e-07	8.31069e-06	0.00035932	4.47348e-06	1.55887e-05	4.20624e-07	0.000349901	1.31611e-05	0	1.65683e-06	0	0.000655382	4.87929e-06	0.000554713	0	3.64469e-05	2.98895e-06	0.00483673	0	0	0	0	0	3.16321e-06	6.42672e-06	0	0	6.37297e-06	0	0	2.10069e-05	0	0.000984046	3.90808e-06	0	0.000203225	1.34596e-05	0	0.000322142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_12	0.000555491	3.98451e-05	1.86719e-05	0.00119548	0.00660746	1.30967e-05	1.38407e-05	2.06971e-05	0.00120682	5.94646e-06	0.000356093	1.71575e-05	1.25019e-05	9.87929e-06	0	0	0	3.57632e-06	0	0	2.75845e-06	1.10992e-05	3.4303e-06	0	0.000322155	0.000350648	0	0	0	3.09004e-06	0.000675643	0	0.000644284	0	0	0	0.000799525	1.93279e-05	0	0	0	0	0	0	1.15666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00876e-06	0	0	0	0.000998735	0	0	0	0	0	0	0	0.000322142	0.00484855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644284	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_13	0.000586005	1.75652e-05	1.63238e-05	0.00122083	0.000382325	0	4.32019e-06	0.000653435	1.88834e-05	0	0.00022558	9.17684e-06	0	0.000369993	4.27818e-07	2.35765e-05	0.00133338	1.17551e-06	2.37891e-05	9.45359e-07	0.000669223	0.000725488	0	9.77321e-06	5.76357e-06	6.83748e-06	0	0.000212459	0	1.35969e-05	1.43546e-06	7.83114e-06	0	0	3.14486e-05	0	0	0	5.05066e-06	0	0	0	0	0	5.10008e-06	0	0	4.08107e-06	0	0	0	0	0	0.000338994	0	0	0	0	0	0	0	0	0	0	0.000650395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_14	0.000292137	2.18037e-05	0.00036706	0.000351302	0	0	3.03565e-06	3.53538e-06	0.000172763	0	7.934e-06	0.00119042	2.97544e-06	7.61961e-07	4.7661e-06	0	0	0.000985467	1.76696e-06	0.00450999	0	0.00502542	0	0	0	1.94575e-06	0	0	0.000551097	6.11971e-06	0	0	0	0	2.07938e-06	0.000152335	0	0	0.000323999	0	0.00450999	0	1.645e-05	0	0	0	1.42137e-05	0	0	0	0.00502542	0	0	0	0	0	0	0	0	0.00117714	0	0	0	0	2.59475e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_15	0.000898407	0.000997852	2.50199e-05	2.60508e-05	1.91545e-06	1.38079e-05	7.8949e-06	3.5431e-05	2.46875e-05	0	0	0	0	5.47115e-06	0	1.00602e-05	0	6.50456e-06	7.97118e-06	0	0	6.00519e-06	0	2.56282e-06	0	5.83067e-06	0	0	0	1.83376e-06	0	3.67346e-06	0	0	0	0	1.70398e-06	0	1.09852e-05	1.7398e-06	0	0.000348188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18468e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_16	0.00034409	5.21777e-06	0	0	1.44871e-05	7.31287e-06	0	0	0.0005475	8.78421e-06	0	0	0	2.45788e-06	4.95228e-07	0	0.00451021	1.14005e-05	0	0	0	1.53053e-06	0	2.58489e-06	0	2.0647e-05	0	0	0	0.00516338	0	0.00486556	0.00503187	8.77783e-07	0	0	0	0	0.000669057	0.000322142	0	0	0	0	1.76202e-06	0	0	0	1.67492e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.97428e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000193285	2.65243e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_17	0.00017743	1.48951e-05	3.53648e-06	0	0	1.12787e-05	1.09556e-05	5.09982e-06	5.28196e-06	0	0	0	0	3.23573e-06	0	0.000213	0	0	0	0	0	0.00484114	0	0	0.000663241	0	0.000649603	0.000322142	0.000322142	2.75099e-06	0	0	0	0	0	0	0	0.000987788	0	0	0	0	0.000644284	0	0	0	0	0	5.52508e-06	0	0	0	0.00504796	0	0	0	0	0	0	0	0	0	0	0	0.000644284	0	0	0	0	0	1.29051e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_18	0.000239029	1.35136e-06	0	1.25548e-05	1.49406e-06	0	5.707e-07	3.97384e-05	0	0	0	0	6.04979e-07	0	1.75458e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000541253	1.48813e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02135e-05	0	0	0	0	0	0	0	0	5.30094e-06	1.32166e-05	0	0	0	0	0	0	0	0	0	0	1.36072e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_19	0.000739993	2.38438e-05	2.39104e-05	0.000231949	0	0.000644284	6.9253e-06	3.40081e-06	1.61044e-06	0	0.000357544	0	0	5.90871e-06	0.00118512	0	1.53843e-06	2.65339e-05	1.43082e-05	0.00485585	0	1.92638e-06	1.04457e-05	0	0.000644284	0.00451026	1.56409e-05	0	0	0	0	0	0	0	8.59996e-06	2.4782e-06	0	0	0	0.000654963	0	0	0	0.000347426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_20	0.000103019	8.50247e-06	4.41582e-06	0	0	2.30586e-06	0.000552087	0	0	0.00117868	9.58018e-06	9.92284e-06	2.46884e-06	3.80519e-06	0	0	0	2.45581e-06	8.93148e-06	0	0.00483213	0	0	0	0	0	0	0	0	0	0	0	1.53659e-05	0	0	5.10541e-06	0	0	0	0.000201165	0	0	0	0.000645491	0	0	0	0	1.45479e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_21	0.000117544	4.02105e-06	2.49643e-06	3.84665e-07	0	2.7241e-05	2.5971e-05	2.05504e-06	0.00118546	5.64068e-06	9.55893e-06	9.40962e-06	1.95145e-05	0	1.17091e-05	4.02224e-06	1.13402e-06	4.64509e-05	0	8.3225e-06	7.94683e-06	0.000344949	0	1.89134e-06	0	0	0.000325213	0.000978237	0	0	0	0	0	2.19964e-05	0.000664961	0	0.000536849	0	1.92741e-05	0	0	0	0	4.71843e-06	0.000323661	0	0	0	0	0	0	0	0	0.000201391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15664e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_22	0.0053759	1.73622e-05	1.89326e-05	2.30871e-06	0	0	6.48418e-06	0	0.00016595	3.93851e-06	0	1.93725e-06	0	0	3.08071e-05	0	0	7.85433e-06	0	0	0.000355836	0	3.48243e-06	0	2.67692e-06	0	0	0	0	0	0	0	0	0	5.33568e-06	0	0	0	0	0	1.18785e-06	0	0	0	0	0	0	0	0	0.00483213	0	0	0	0	0	0	0	0	6.1287e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_23	9.35017e-05	6.24027e-06	2.77973e-05	6.36576e-06	0	5.75578e-06	1.7194e-05	3.18191e-06	0.000982135	1.85085e-05	0.000186187	0.000206632	0.000651185	0	0	0	0	6.21018e-06	0	0	7.33022e-06	0	7.29822e-06	0	4.90736e-07	0	1.80217e-05	0	0	0	0	0	1.21386e-06	0	1.43597e-05	0	0	0.000966426	0	0	0	0.000193285	0.00486123	0	0	0	0	0	0	0	0	0	0	0	0.001172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_24	9.43115e-05	1.47092e-05	2.83075e-06	6.70031e-08	0	0.000233577	1.63218e-05	0	1.17714e-05	1.95995e-05	0	0	2.70869e-06	0	8.18883e-07	0	1.44878e-06	5.82626e-06	0	0	1.07949e-05	1.9159e-06	0	2.79857e-06	0	1.69887e-05	0.000662245	1.41389e-06	2.21258e-06	0	0	0	0	0	0.00064669	0	0	0	0.00548656	0	0	0	0	0	0	0.000342582	0	0	0	0	0	0	0	0.000966426	0	0	0	0	0	0	0	0	0	0	0	0.00483213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_25	0.000463357	2.14135e-05	2.89492e-05	0	0	1.87387e-06	1.36476e-05	0	1.22333e-05	8.02046e-06	9.86815e-07	0.000341395	1.09513e-05	0	0.0013201	0	1.00955e-06	0	0.000350107	0	0	0.000324054	0	1.20741e-06	0.000349517	0	0	0	0.000322142	0	0	0	0	7.61935e-06	7.10994e-06	0	0.00453637	0	0	0.000550235	0	0	0.000343058	0	0.000644284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000329427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_26	0.00125957	0	0	1.36557e-05	0.000644284	7.10676e-06	0	0	0.00453922	0	1.08627e-06	0	2.93527e-06	3.10374e-05	0.000349725	0.000219257	4.2803e-06	0.000332568	0	0	0	0	0	0	0	0	0	2.27121e-07	3.72553e-08	3.20063e-07	4.90274e-07	0.000655245	0	0	1.19145e-05	1.23137e-05	0	0.00451411	0	0	0	0	0	0	0.000966426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000651509	4.16751e-08	0.000528864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_27	8.16589e-05	4.27789e-06	0	0.00452742	9.06478e-06	0.000987218	0	0	1.94314e-05	0	0	0	0	0	0	0.00118275	0	1.94271e-06	5.13792e-06	0	2.02095e-06	7.28465e-06	0	0	0	0	0.00038126	0	0.000207346	0	1.25996e-05	0	0	1.4498e-05	0	0	0	0	0	0	0	0	0	0	0.000968761	0	0	0	1.29996e-05	0	0.00450999	0	0	0	0	0	0.000644284	0	0	0	0	0	0	0	0	0	0.000644284	0	0	0	0	0.000971818	0	0	0	0	8.48322e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_28	8.79297e-05	4.3322e-06	1.11707e-05	0	0.00484548	0	1.50899e-05	0	8.45607e-06	1.38604e-05	0	0	2.36034e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000364874	1.51285e-05	0	0	0	0	0	0	0.00035283	0	0	0.000322142	0	0	0	4.89607e-06	0	0	0	0	0.000657442	1.33509e-05	0	0.000644284	0	0	0	0	0	0	0	0.000325242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_29	0.000401846	0	0	2.13932e-06	1.3143e-05	0	4.76157e-07	6.17389e-06	0	0	7.16609e-06	0	0.000984631	0	0	2.80246e-07	0	1.11787e-05	2.01964e-05	0.000644284	0	1.84457e-06	0	0	0	0	0	3.0755e-06	0.000665027	0.000676407	0	0	0	8.82e-07	0	0	0	0	0	0	0	0	1.41637e-05	0	0	0.000673201	0	0	0	0	0	0	0	0	0	0	0	0	4.74026e-06	0	0	0	0	5.34508e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_30	0.00127148	8.8615e-06	0	1.60993e-05	0	0.00110723	0	0	0	0	1.3958e-05	0.000650816	0	0	0	0	0	0.00104517	0	0	0	0	0	7.3502e-06	0.000966426	0	0	0	0	0	1.84516e-05	0	9.93323e-06	0	0	7.66807e-06	0	0	1.70435e-06	0.000211459	0	0	0	0	0	0	0	0	0	0	0	0.000645456	0	0	0	0	0	0	0.000966426	0	0	0	0	0	0	0.000988979	0	0	0	0	0	0.000644284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_31	0.00177584	2.72186e-07	0	0	0	0	0	0	0	0	0	3.86019e-07	0	0.000520926	0	0	1.70971e-06	0	0.000689499	0	0	0	0.00118961	0	0	6.62262e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163403	2.32081e-05	0	0	0.0011643	0	0	0	0	0	4.29622e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_32	8.37586e-06	0	2.93117e-06	5.60429e-06	0	0	1.45609e-05	0	0	0	0	0.000322142	1.74062e-06	0	0	0.00505492	0	0	0	0	0	0	0	0.000353298	0.000322142	0	0	0	0	0	0	4.36585e-07	0	0	0.00451385	0	0	0	5.54327e-06	0	3.2781e-07	3.77369e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000650327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_33	0.00158155	0	0	2.2365e-05	0	2.53333e-07	1.5716e-06	0.00504837	0	0	1.23705e-06	1.2821e-05	0	0.000209607	1.79972e-06	0	5.1721e-06	0	0	0.00450999	0	0	0	0	0.000217253	0	0.000322142	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118266	0	0	0	0	0.00066969	0	0	0.00450999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644284	0	0	0.00450999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_34	2.40362e-05	0	0	6.24393e-06	4.69483e-06	0	5.72846e-06	0	0	0	0	2.6224e-05	0.000672945	0	0	0	0	2.44037e-05	5.58032e-06	0.000330963	0	0	0.00451816	0	0	1.22206e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000973449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_35	3.11261e-05	0	3.92719e-06	0	0	0	1.00082e-05	0	0	4.51471e-06	0	0.00504766	0	0	0	0	0	0	0	0	0	0	5.69256e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000337963	0	0.000644284	0	0	0	0.000644284	0.00483213	0	0.00483263	0	0	0	0.00450999	0	0.000674815	0	0	0	0	0	0	0	0	0	0.000644284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_36	1.94809e-05	0	0	0	0	1.09356e-05	0.00453218	0	0	1.54911e-06	0	0.000200111	0	8.76e-06	0	0	0	0	0	9.43765e-06	0	0	7.63083e-06	5.33587e-06	0	7.62189e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17682e-06	0	0	0	0	0	1.72441e-05	0	0.000342592	0.00483213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_37	2.88715e-07	2.63167e-05	7.61564e-06	0	0	0	0	1.54561e-06	0	0	0	0.00503414	0	0	1.13708e-06	0	0.000644284	0	1.48431e-05	0	2.88344e-06	0	0	0	0	1.33997e-05	2.12995e-05	0	0	0	0	0	0	0.000333845	0	0	2.3076e-08	0	0	0.0045213	0	0	0.000326967	0	6.00212e-06	0	8.82785e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36369e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_38	0	0	0	0	0	0.00034166	0	0	0	0	0	0	6.92039e-06	0	0	0	0	0	3.38612e-05	0	0	0	0	0	0	0	4.97202e-06	0	0.000655765	0	0	0	0.000221349	0	0	0	0	0	0	0	0	0	0	0.000672705	0	0	0	0	0	0	0	0	0	0	1.5445e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
